channel_id,channel_label,strategy,timeframe_minutes,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,month,phase
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-07-30T20:30:00+00:00,2025-07-30T20:30:00+00:00,2025-07-30T23:35:00+00:00,-1,117047.3,117540.30184562676,116061.2963087465,117540.50184562676,493.00184562675133,-1.0004056779944681,0.23791777244504653,-1.2383234504395146,False,STOP,37,410.83487135562615,28.47279683686805,43.914588536326626,2025-07,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-07-31T06:30:00+00:00,2025-07-31T06:30:00+00:00,2025-07-31T07:20:00+00:00,1,118387.7,118150.9246,118861.2508,118861.0508,236.7754,1.9991553176554666,0.5009995776588277,1.4981557399966388,True,TARGET,10,158.77702153623179,23.037516584976363,59.2263448728976,2025-07,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-07-31T09:30:00+00:00,2025-07-31T09:30:00+00:00,2025-07-31T11:55:00+00:00,1,118500.2,118263.19959999999,118974.20079999999,118262.9996,237.0004,-1.0008438804322757,0.49949957805978384,-1.5003434584920594,False,STOP,29,148.2160798515795,28.382546865670122,53.17951685884703,2025-07,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-07-31T13:00:00+00:00,2025-07-31T13:00:00+00:00,2025-07-31T13:10:00+00:00,1,118580.3,118343.1394,119054.62120000001,118342.9394,237.16060000000002,-1.0008433103981014,0.49949957834480097,-1.5003428887429022,False,STOP,2,158.13791234220514,20.532869437701027,56.47437260497221,2025-07,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-07-31T17:30:00+00:00,2025-07-31T17:30:00+00:00,2025-07-31T19:25:00+00:00,-1,117822.3,118187.56303675704,117091.77392648594,117091.97392648594,365.2630367570339,1.9994524493861228,0.32156863723764434,1.6778838121484785,True,TARGET,23,304.3858639641949,20.328754495557796,38.28329409400334,2025-07,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-01T05:30:00+00:00,2025-08-01T05:30:00+00:00,2025-08-01T07:35:00+00:00,-1,115537.0,115954.98671622062,114701.02656755877,114701.22656755877,417.98671622061505,1.9995215158945527,0.2754133296978248,1.724108186196728,True,TARGET,25,348.32226351717924,36.76269381979546,45.030468353927546,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-01T10:30:00+00:00,2025-08-01T10:30:00+00:00,2025-08-01T12:05:00+00:00,-1,114947.2,115350.70812095748,114140.18375808501,115350.90812095748,403.50812095749217,-1.000495652973516,0.28536985522680275,-1.2858655082003188,False,STOP,19,336.2567674645768,31.82332031495164,46.38484377424429,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-01T17:45:00+00:00,2025-08-01T17:45:00+00:00,2025-08-01T19:45:00+00:00,-1,114403.7,115003.17903898317,113204.74192203366,113204.94192203366,599.4790389831708,1.9996663769923626,0.1898386992046467,1.809827677787716,True,TARGET,24,499.56586581930895,19.963799575859532,40.20610113272804,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-01T21:15:00+00:00,2025-08-01T21:15:00+00:00,2025-08-01T22:50:00+00:00,-1,113804.1,114342.86482405566,112726.57035188867,112726.77035188867,538.7648240556637,1.9996287805159845,0.21023168202280793,1.7893970984931766,True,TARGET,19,448.9706867130531,31.699583931642593,42.96320981053835,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-02T01:45:00+00:00,2025-08-02T01:45:00+00:00,2025-08-02T04:30:00+00:00,-1,113499.8,113924.22915084173,112650.94169831654,113924.42915084172,424.4291508417272,-1.0004712211675282,0.2679177769715091,-1.2683889981390373,False,STOP,33,353.6909590347727,28.434182656611714,45.638819100634684,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-02T12:45:00+00:00,2025-08-02T12:45:00+00:00,2025-08-02T14:25:00+00:00,-1,113525.7,113752.7514,113071.5972,113071.7972,227.0514,1.999119142185409,0.4990004404289073,1.5001187017565019,True,TARGET,20,165.88245383217856,20.887894990994916,44.55663180634646,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-02T15:30:00+00:00,2025-08-02T15:30:00+00:00,2025-08-02T16:05:00+00:00,-1,113198.7,113429.9730556399,112736.15388872018,112736.35388872017,231.27305563990842,1.999135221353657,0.48845952517810914,1.5106756961755479,True,TARGET,7,192.72754636659036,34.10300397154347,42.12067230124694,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-02T21:15:00+00:00,2025-08-02T21:15:00+00:00,2025-08-02T21:55:00+00:00,-1,112558.7,112967.80662348034,111740.48675303931,112968.00662348034,409.10662348034185,-1.0004888701099426,0.27563316465630044,-1.276122034766243,False,STOP,8,340.9221862336182,32.63470509521311,46.52178416922899,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-02T23:30:00+00:00,2025-08-02T23:30:00+00:00,2025-08-02T23:45:00+00:00,-1,112269.90000000001,112638.08334090645,111533.53331818712,112638.28334090645,368.18334090644447,-1.0005432076299332,0.3054296030711174,-1.3059728107010506,False,STOP,3,306.8194507553704,20.4933287290801,41.09337830661423,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-03T00:00:00+00:00,2025-08-03T00:00:00+00:00,2025-08-03T01:00:00+00:00,-1,112508.6,112888.02094190403,111749.75811619195,112888.22094190403,379.4209419040258,-1.0005271190330052,0.2970273857457741,-1.2975545047787793,False,STOP,12,316.1841182533549,19.795049443669555,46.753068707263544,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-03T12:30:00+00:00,2025-08-03T12:30:00+00:00,2025-08-03T18:30:00+00:00,1,113740.3,113512.81940000001,114195.26120000001,114195.06120000001,227.4806,1.99912080414773,0.5009995604020738,1.4981212437456561,True,TARGET,72,149.6762198141271,19.67912793264033,52.87591046607787,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-03T20:45:00+00:00,2025-08-03T20:45:00+00:00,2025-08-03T22:20:00+00:00,1,114346.8,114118.1064,114804.1872,114117.9064,228.6936,-1.000874532562327,0.4994995627337189,-1.5003740952960458,False,STOP,19,190.20345851040423,28.083515112517208,61.05760587433859,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-03T23:15:00+00:00,2025-08-03T23:15:00+00:00,2025-08-03T23:55:00+00:00,1,114350.2,114121.4996,114807.6008,114121.2996,228.7004,-1.0008745065596676,0.49949956274672014,-1.5003740693063876,False,STOP,8,180.59636297413056,25.270253500780157,56.33209628001692,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-04T00:45:00+00:00,2025-08-04T00:45:00+00:00,2025-08-04T04:50:00+00:00,1,114545.2,114312.96827126067,115009.66345747864,114312.76827126068,232.23172873932157,-1.0008612087636977,0.4927362197956854,-1.493597428559383,False,STOP,49,193.52644061610133,24.75528919039219,62.14960987648206,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-05T08:45:00+00:00,2025-08-05T08:45:00+00:00,2025-08-05T09:30:00+00:00,-1,114269.8,114545.78053620092,113717.83892759816,114545.98053620092,275.9805362009182,-1.0007246887869452,0.414550576076893,-1.4152752648638383,False,STOP,9,229.98378016743183,22.958561608911996,47.79986051726072,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-05T14:15:00+00:00,2025-08-05T14:15:00+00:00,2025-08-05T14:35:00+00:00,-1,113822.90000000001,114213.83205138605,113041.03589722792,113041.23589722792,390.9320513860422,1.9994884021423043,0.29015801479168235,1.7093303873506218,True,TARGET,4,325.7767094883685,26.642170531723355,37.46306596934882,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-05T17:45:00+00:00,2025-08-05T17:45:00+00:00,2025-08-05T19:05:00+00:00,-1,113287.1,113707.41314419762,112446.47371160479,113707.61314419762,420.31314419760884,-1.0004758357019379,0.2700304716588601,-1.270506307360798,False,STOP,16,350.2609534980074,34.25196350502953,44.31941080339052,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-06T02:15:00+00:00,2025-08-06T02:15:00+00:00,2025-08-06T05:15:00+00:00,-1,113592.0,113865.2440140153,113045.51197196939,113865.4440140153,273.2440140153072,-1.0007319465010625,0.4162167007275649,-1.4169486472286272,False,STOP,36,227.70334501275602,18.11592955122059,44.03611102449716,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-06T08:30:00+00:00,2025-08-06T08:30:00+00:00,2025-08-06T08:45:00+00:00,1,114010.59999999999,113753.88672203853,114524.02655592292,113753.68672203853,256.7132779614643,-1.0007790792964941,0.4436161006760013,-1.4443951799724954,False,STOP,3,213.9277316345536,23.604690834919648,54.16310855562384,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-06T10:00:00+00:00,2025-08-06T10:00:00+00:00,2025-08-06T12:20:00+00:00,1,114049.7,113780.7833423887,114587.53331522258,113780.58334238871,268.9166576112907,-1.0007437248468507,0.42360760647209356,-1.4243513313189442,False,STOP,28,224.0972146760756,18.23084860192999,53.81034437348021,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-06T14:45:00+00:00,2025-08-06T14:45:00+00:00,2025-08-06T15:00:00+00:00,1,114246.4,113893.8266692615,114951.54666147698,114951.34666147699,352.5733307384953,1.9994327421203981,0.32503556945359774,1.6743971726668003,True,TARGET,3,293.8111089487461,19.09556285418003,57.000347039119134,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-06T15:00:00+00:00,2025-08-06T15:00:00+00:00,2025-08-06T21:00:00+00:00,1,115142.8,114722.47905002855,115983.44189994292,114989.3,420.3209499714597,-0.3651971190358768,0.2737575893083919,-0.6389547083442687,False,TIME_EXIT,72,350.26745830954974,18.826330388197437,73.18589628557498,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-07T06:30:00+00:00,2025-08-07T06:30:00+00:00,2025-08-07T06:50:00+00:00,-1,114506.7,114735.7134,114048.67319999999,114735.91339999999,229.0134,-1.0008733113433244,0.5005004366556717,-1.5013737479989961,False,STOP,4,148.26868268562797,24.46496136842946,44.7290930549165,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-07T17:45:00+00:00,2025-08-07T17:45:00+00:00,2025-08-07T19:50:00+00:00,1,116342.2,115957.6076679636,117111.38466407279,117111.18466407279,384.59233203639513,1.9994799688310494,0.30350759130837324,1.695972377522676,True,TARGET,25,320.4936100303293,31.511603573222143,53.54979547418998,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-08T00:45:00+00:00,2025-08-08T00:45:00+00:00,2025-08-08T01:05:00+00:00,1,117508.8,117184.46752771577,118157.46494456848,117184.26752771577,324.3324722842358,-1.0006166511746106,0.36180938941266017,-1.3624260405872708,False,STOP,4,270.2770602368632,18.566473586782887,60.06741602421331,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-08T14:45:00+00:00,2025-08-08T14:45:00+00:00,2025-08-08T15:45:00+00:00,-1,116487.90000000001,116764.80111531088,115934.09776937826,115934.29776937826,276.9011153108766,1.9992777204967938,0.41968447383904195,1.5795932466577518,True,TARGET,12,230.7509294257305,18.55607331153641,43.883026498274845,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-09T04:30:00+00:00,2025-08-09T04:30:00+00:00,2025-08-09T05:10:00+00:00,-1,116422.7,116655.5454,115957.0092,116655.7454,232.8454,-1.0008589390213536,0.5005004294695107,-1.5013593684908644,False,STOP,8,119.75220953766092,21.703605492229535,44.89142263849958,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-09T06:45:00+00:00,2025-08-09T06:45:00+00:00,2025-08-09T07:20:00+00:00,-1,116554.90000000001,116788.00980000001,116088.68040000001,116788.20980000001,233.10980000000004,-1.0008579647874207,0.5005004289823937,-1.5013583937698143,False,STOP,7,176.42998035590702,24.791836338859056,49.97851055652941,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-09T22:45:00+00:00,2025-08-09T22:45:00+00:00,2025-08-10T02:35:00+00:00,-1,116549.90000000001,116782.9998,116083.7004,116783.1998,233.09980000000002,-1.0008580015941386,0.5005004290007972,-1.501358430594936,False,STOP,46,157.15742903873067,20.098782225798544,46.34405833794151,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-10T06:45:00+00:00,2025-08-10T06:45:00+00:00,2025-08-10T07:45:00+00:00,1,117936.0,117617.75973026725,118572.48053946551,117617.55973026725,318.24026973275267,-1.0006284559781238,0.37008760696450693,-1.3707160629426307,False,STOP,12,265.2002247772939,36.358527408653195,55.894980959616305,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-10T15:45:00+00:00,2025-08-10T15:45:00+00:00,2025-08-10T20:15:00+00:00,1,118699.09999999999,118388.01871460046,119321.26257079905,118387.81871460046,311.08128539952725,-1.0006429187784256,0.3810690804014544,-1.3817119991798799,False,STOP,54,259.23440449960606,20.0565237173382,59.0132506544826,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-12T00:45:00+00:00,2025-08-12T00:45:00+00:00,2025-08-12T02:30:00+00:00,-1,118715.3,119089.4507789496,117966.99844210083,119089.6507789496,374.1507789495914,-1.0005345438557218,0.31779293824614563,-1.3183274821018673,False,STOP,21,311.7923157913262,39.066555596506255,41.83946350933686,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-12T03:45:00+00:00,2025-08-12T03:45:00+00:00,2025-08-12T09:45:00+00:00,-1,118832.8,119135.10965215851,118228.180695683,118499.2,302.30965215850523,1.1035042963996884,0.392531297471712,0.7109729989279764,True,TIME_EXIT,72,251.9247101320877,29.607444518573697,44.77271303454785,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-12T11:45:00+00:00,2025-08-12T11:45:00+00:00,2025-08-12T12:35:00+00:00,-1,118359.90000000001,118660.67960620446,117758.34078759109,118660.87960620446,300.7796062044556,-1.000664938698857,0.3940107219987001,-1.3946756606975572,False,STOP,10,250.64967183704636,22.115434338495056,43.26004531118417,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-12T17:45:00+00:00,2025-08-12T17:45:00+00:00,2025-08-12T20:55:00+00:00,1,119376.3,118957.93025724727,120213.03948550546,120212.83948550546,418.3697427527298,1.9995219539570865,0.2863366001435607,1.7131853538135258,True,TARGET,38,348.6414522939415,36.01841321580181,52.92995336477231,2025-08,development
15m_trend_pullback,15分钟趋势回踩,trend_pullback,15,2025-08-12T22:30:00+00:00,2025-08-12T22:30:00+00:00,2025-08-13T01:15:00+00:00,1,119737.4,119377.5977242034,120457.0045515932,119377.3977242034,359.8022757966006,-1.0005558608531566,0.3322863886766757,-1.3328422495298322,False,STOP,33,299.8352298305005,19.916781648387953,52.2793289020149,2025-08,development
