rank,score_train_only,diagnostic_qualified,family,direction,train_trades,train_win_rate,train_ratio,test_trades,test_win_rate,test_ratio,total_net_R,max_drawdown_R,first_half_trades,first_half_win_rate,first_half_net_R,second_half_trades,second_half_win_rate,second_half_net_R,config
27,176.2183858627056,False,趋势回踩+震荡反转,双向,17.0,0.5882352941176471,1.4335379156891535,15.0,0.4666666666666667,1.457164929367275,12.126190355733309,2.556597286714254,8.0,0.5,2.274546626332885,9.0,0.6666666666666666,7.102719753048578,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.6095000100188834, ""min_stop_pct"": 0.0036025423980615787, ""max_hold"": 432, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 29.349031692628497, ""adx_range_max"": 20.885024493448956, ""rsi_long_min"": 52.489675192008406, ""rsi_long_max"": 64.10053831339872, ""volz_break"": 0.5207050756451481, ""body_min"": 0.4885540382854152, ""close_loc_min"": 0.6233548510565269, ""eff_min"": 0.20159619387147087, ""atr_rank_min"": 0.7364982851681804, ""squeeze_rank_max"": 0.4307166843305505, ""vwap_dev_entry"": 0.5566044107249417, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 1.9722038994702025, ""trail_lock"": 1.900878854974531}"
28,176.09327202869866,False,趋势回踩+压缩突破,双向,16.0,0.5625,1.6686806935308578,18.0,0.3333333333333333,1.5185146590459064,5.106952457645621,2.531296421370527,8.0,0.5,2.747047628812478,8.0,0.625,5.925293644476165,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.168007302689284, ""min_stop_pct"": 0.0038568438156524783, ""max_hold"": 216, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 34.40801331255598, ""adx_range_max"": 12.518944743306317, ""rsi_long_min"": 52.65422801245181, ""rsi_long_max"": 75.6640207218039, ""volz_break"": 0.36919573504320286, ""body_min"": 0.28988320095298714, ""close_loc_min"": 0.7300085141665067, ""eff_min"": 0.24474047747884667, ""atr_rank_min"": 0.6268412112925997, ""squeeze_rank_max"": 0.13419680865498207, ""vwap_dev_entry"": 2.26082077447793, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.042688287585545, ""trail_lock"": 1.7925538582423546}"
29,175.45027191006702,False,趋势回踩+压缩突破,只做空,20.0,0.55,1.518289186140882,42.0,0.2857142857142857,1.5117562109521194,-4.941720351022606,3.7394323221442685,7.0,0.5714285714285714,3.918284049364684,13.0,0.5384615384615384,5.680830845795891,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.4, ""sl_atr"": 1.3387171306342127, ""min_stop_pct"": 0.004076546025161771, ""max_hold"": 288, ""cooldown"": 5, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 19.073424470515604, ""adx_range_max"": 24.90975631119867, ""rsi_long_min"": 38.857974047447925, ""rsi_long_max"": 74.743854488663, ""volz_break"": 1.5536942239946454, ""body_min"": 0.2885541206233708, ""close_loc_min"": 0.6390178365360567, ""eff_min"": 0.31799369298395375, ""atr_rank_min"": 0.40505357025484423, ""squeeze_rank_max"": 0.47095499079001096, ""vwap_dev_entry"": 1.3974166152650616, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.0093299460509098, ""trail_lock"": 1.9184582865914932}"
30,174.9530105576926,False,趋势回踩+震荡反转,双向,16.0,0.5625,1.4903242023032952,18.0,0.05555555555555555,1.3213441740801282,-11.013381770696393,2.495936086842981,7.0,0.5714285714285714,3.81973804299247,9.0,0.5555555555555556,4.1807330959821485,"{""family_mask"": 5, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.8093494501635998, ""min_stop_pct"": 0.004051134705842283, ""max_hold"": 576, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 29.18628300810805, ""adx_range_max"": 20.717158966098932, ""rsi_long_min"": 40.85125754775528, ""rsi_long_max"": 74.49624628247254, ""volz_break"": 0.22533312509360254, ""body_min"": 0.5493480201639335, ""close_loc_min"": 0.603060902813761, ""eff_min"": 0.27640079512832727, ""atr_rank_min"": 0.3114847491463175, ""squeeze_rank_max"": 0.18428467117926695, ""vwap_dev_entry"": 2.1015284201214435, ""pull_idx"": 2, ""don_idx"": 1, ""trail_trigger"": 1.9371976602648018, ""trail_lock"": 1.8509676059650912}"
31,172.5680754334674,False,趋势回踩+震荡反转,只做空,22.0,0.5454545454545454,1.5032827645863454,37.0,0.40540540540540543,1.6494806489122096,14.162854347905098,5.280915976536873,7.0,0.5714285714285714,3.0485736347224415,15.0,0.5333333333333333,7.564988730024156,"{""family_mask"": 5, ""direction"": 2, ""rr"": 3.0, ""sl_atr"": 1.0470188016613695, ""min_stop_pct"": 0.003136223244642147, ""max_hold"": 216, ""cooldown"": 22, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 17.248011054690874, ""adx_range_max"": 21.596984211402024, ""rsi_long_min"": 38.864576306291085, ""rsi_long_max"": 75.55439546917216, ""volz_break"": 0.7146542423833528, ""body_min"": 0.36987354490786123, ""close_loc_min"": 0.652352861833298, ""eff_min"": 0.45805690625728246, ""atr_rank_min"": 0.190290726087883, ""squeeze_rank_max"": 0.4487820676506486, ""vwap_dev_entry"": 1.161795635642188, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 2.1756812184169187, ""trail_lock"": 2.0708766806186034}"
32,172.5173888937514,False,趋势回踩+震荡反转,双向,15.0,0.6,1.381884007117347,22.0,0.2727272727272727,1.4748996050725174,-0.8106117190865603,2.4890866924249533,7.0,0.5714285714285714,2.3851062721230507,8.0,0.625,5.624824344862757,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 0.9593132250037835, ""min_stop_pct"": 0.004108226286698062, ""max_hold"": 144, ""cooldown"": 13, ""session_start"": 5, ""session_end"": 16, ""weekday_mask"": 62, ""adx_trend_min"": 22.700789947172428, ""adx_range_max"": 22.955057535087327, ""rsi_long_min"": 53.63262138009635, ""rsi_long_max"": 72.21298429661542, ""volz_break"": 0.9422236795143857, ""body_min"": 0.43526962779069583, ""close_loc_min"": 0.622513223109037, ""eff_min"": 0.22156111881806154, ""atr_rank_min"": 0.30777514893427677, ""squeeze_rank_max"": 0.35621093568792345, ""vwap_dev_entry"": 1.9992513016888593, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.0212074768921657, ""trail_lock"": 1.7734357233949314}"
33,171.2565886497697,False,趋势回踩+震荡反转,双向,20.0,0.55,1.6339591433339513,19.0,0.10526315789473684,1.6987654229714881,-5.6494392708281325,2.5412841096384913,8.0,0.625,7.438068323782497,12.0,0.5,3.960791639500305,"{""family_mask"": 5, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.0705333313393204, ""min_stop_pct"": 0.003711883792907223, ""max_hold"": 288, ""cooldown"": 3, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 28.702173298430743, ""adx_range_max"": 13.17897277695787, ""rsi_long_min"": 38.46474647492821, ""rsi_long_max"": 74.94560794360765, ""volz_break"": 1.0202645953794245, ""body_min"": 0.5838774479858959, ""close_loc_min"": 0.6856346010778588, ""eff_min"": 0.23568107933345994, ""atr_rank_min"": 0.7177328943229184, ""squeeze_rank_max"": 0.14209634349398562, ""vwap_dev_entry"": 1.8258261502384967, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 2.2070788165736945, ""trail_lock"": 1.7993498362686866}"
34,164.60523099409858,False,趋势回踩+震荡反转,双向,17.0,0.5882352941176471,1.4708372703538446,20.0,0.3,1.5468519366717535,4.238130496809949,3.8118673570255037,7.0,0.42857142857142855,0.6867101262771869,10.0,0.7,9.231711065945646,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.3199474684639525, ""min_stop_pct"": 0.0031740300121689694, ""max_hold"": 144, ""cooldown"": 22, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 32.43902486355548, ""adx_range_max"": 17.062646065060495, ""rsi_long_min"": 44.15163136701843, ""rsi_long_max"": 74.76483778210246, ""volz_break"": -0.1499194792510223, ""body_min"": 0.5302709121228263, ""close_loc_min"": 0.631058649824747, ""eff_min"": 0.28999469647417025, ""atr_rank_min"": 0.5505641364196028, ""squeeze_rank_max"": 0.3962335907219288, ""vwap_dev_entry"": 2.0048899477898, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 1.993024306074822, ""trail_lock"": 1.8611147093596052}"
35,157.69744873700682,False,趋势回踩,双向,16.0,0.5625,1.5592962927567544,20.0,0.35,1.6622403431866437,7.483490074317533,3.925424835595,8.0,0.5,2.4973953270031313,8.0,0.625,6.658826134454616,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.882440109987686, ""min_stop_pct"": 0.0032516349525587057, ""max_hold"": 576, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 32.924816505067085, ""adx_range_max"": 23.874077532879546, ""rsi_long_min"": 45.885735922042976, ""rsi_long_max"": 75.10489332198577, ""volz_break"": 0.45408269747094104, ""body_min"": 0.3093647486007459, ""close_loc_min"": 0.8006092420443425, ""eff_min"": 0.2660490706737484, ""atr_rank_min"": 0.5607541815971916, ""squeeze_rank_max"": 0.5282166666089425, ""vwap_dev_entry"": 1.5546414125166477, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.154594988209473, ""trail_lock"": 2.0781375324061884}"
36,152.24000458185424,False,三策略组合,双向,24.0,0.5833333333333334,1.3699290893613811,36.0,0.4166666666666667,1.4332530539180424,12.546175734809102,5.167951258828702,11.0,0.6363636363636364,6.859204569968327,13.0,0.5384615384615384,5.079584879575498,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.8713673969448128, ""min_stop_pct"": 0.003198390601492013, ""max_hold"": 216, ""cooldown"": 5, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 22.641094084339194, ""adx_range_max"": 22.51572191049089, ""rsi_long_min"": 47.90660873935531, ""rsi_long_max"": 75.58700440204535, ""volz_break"": 0.09622454220584009, ""body_min"": 0.3154249756856244, ""close_loc_min"": 0.6292358662595172, ""eff_min"": 0.694300319311463, ""atr_rank_min"": 0.20902013955050544, ""squeeze_rank_max"": 0.22425062680042523, ""vwap_dev_entry"": 2.032759458919463, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 1.9776177643046493, ""trail_lock"": 1.8122039322614087}"
37,150.9203856325995,False,趋势回踩+压缩突破,双向,18.0,0.5555555555555556,1.5794301095149539,19.0,0.42105263157894735,1.3884385539697084,8.986010589305094,3.7134248525455615,10.0,0.5,3.605444038375553,8.0,0.625,5.251325413777245,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.1958987761487534, ""min_stop_pct"": 0.004056408446955531, ""max_hold"": 144, ""cooldown"": 4, ""session_start"": 6, ""session_end"": 17, ""weekday_mask"": 62, ""adx_trend_min"": 22.68493373950419, ""adx_range_max"": 20.55791940304634, ""rsi_long_min"": 39.46866229901242, ""rsi_long_max"": 68.89913613652762, ""volz_break"": 0.9743173879394258, ""body_min"": 0.6003143618456891, ""close_loc_min"": 0.6001304371360037, ""eff_min"": 0.27670997112791823, ""atr_rank_min"": 0.30624206545863064, ""squeeze_rank_max"": 0.5177131829285042, ""vwap_dev_entry"": 1.4733820579742143, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.021569787680905, ""trail_lock"": 1.750041084526763}"
38,139.33900051300657,False,趋势回踩+压缩突破,双向,18.0,0.5555555555555556,1.524414334430517,20.0,0.35,1.5695720091036156,6.06471966005192,3.475848761476394,10.0,0.6,5.647791758361722,8.0,0.5,2.7474805922000765,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 0.9747000958973071, ""min_stop_pct"": 0.006314139579560224, ""max_hold"": 576, ""cooldown"": 6, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 25.644514307152033, ""adx_range_max"": 21.793063653437937, ""rsi_long_min"": 39.25473608956866, ""rsi_long_max"": 63.34271624782011, ""volz_break"": 0.04973516494515595, ""body_min"": 0.5265516441884767, ""close_loc_min"": 0.6636179510532242, ""eff_min"": 0.29236082726630663, ""atr_rank_min"": 0.29709555930288345, ""squeeze_rank_max"": 0.42808986506646846, ""vwap_dev_entry"": 2.16711910250576, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.0032916046604687, ""trail_lock"": 1.8068976619023331}"
39,135.71432022972473,False,趋势回踩+压缩突破,双向,20.0,0.55,1.6740431745205644,23.0,0.2608695652173913,1.6406437593916368,2.6641967992083915,4.679071474710425,11.0,0.45454545454545453,3.3408073868610524,9.0,0.6666666666666666,8.259360075288583,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.6553230194439357, ""min_stop_pct"": 0.003558136791732474, ""max_hold"": 144, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 29.2861007925763, ""adx_range_max"": 20.34258368265475, ""rsi_long_min"": 46.77591921708816, ""rsi_long_max"": 72.23047909751101, ""volz_break"": 0.33619738622948087, ""body_min"": 0.35804729913598843, ""close_loc_min"": 0.595715283047487, ""eff_min"": 0.19475243092598887, ""atr_rank_min"": 0.30699854114036185, ""squeeze_rank_max"": 0.18704606092883175, ""vwap_dev_entry"": 1.4470425837473857, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.310254626280366, ""trail_lock"": 1.796364009544496}"
40,133.55987712009886,False,趋势回踩+压缩突破,双向,15.0,0.7333333333333333,2.3730287362481155,21.0,0.38095238095238093,1.950084462076449,24.412597211530528,2.567958319716147,6.0,0.5,4.099484118072869,9.0,0.8888888888888888,17.182584320784937,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.896174242884099, ""min_stop_pct"": 0.00353116145500956, ""max_hold"": 216, ""cooldown"": 3, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 33.377700517444836, ""adx_range_max"": 13.163418324987882, ""rsi_long_min"": 49.94917274740926, ""rsi_long_max"": 75.13119555530376, ""volz_break"": 0.1351404667247298, ""body_min"": 0.3289854732617387, ""close_loc_min"": 0.5980106402797506, ""eff_min"": 0.3285483265780188, ""atr_rank_min"": 0.5783470318647032, ""squeeze_rank_max"": 0.4877742733829833, ""vwap_dev_entry"": 2.005999406412413, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.4285047048755333, ""trail_lock"": 2.3578049364710383}"
41,126.50859804282035,False,趋势回踩+压缩突破,双向,19.0,0.5789473684210527,1.3798358260818335,27.0,0.4074074074074074,1.487144622807346,9.798592853266694,3.9049474573500094,12.0,0.5833333333333334,5.43256189079365,7.0,0.5714285714285714,3.9101481753079286,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.2967720218058527, ""min_stop_pct"": 0.003328930703591962, ""max_hold"": 576, ""cooldown"": 18, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 22.08860160217407, ""adx_range_max"": 17.64459675454879, ""rsi_long_min"": 52.3738838152085, ""rsi_long_max"": 75.67828355192562, ""volz_break"": 1.1949119534680228, ""body_min"": 0.3491108584413057, ""close_loc_min"": 0.6183622539732956, ""eff_min"": 0.2929747262277705, ""atr_rank_min"": 0.27381389741537465, ""squeeze_rank_max"": 0.26470538423376416, ""vwap_dev_entry"": 0.6250530029732907, ""pull_idx"": 3, ""don_idx"": 1, ""trail_trigger"": 1.979646968815958, ""trail_lock"": 1.9077529189212092}"
42,122.68677533425311,False,趋势回踩+压缩突破,双向,24.0,0.5416666666666666,1.4837609127530733,30.0,0.3333333333333333,1.5596305510866475,4.785415398674082,4.898683187004845,13.0,0.5384615384615384,6.0513345607447855,11.0,0.5454545454545454,4.101657204635344,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.151926539928911, ""min_stop_pct"": 0.004462456135902829, ""max_hold"": 576, ""cooldown"": 23, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 25.672685698913803, ""adx_range_max"": 16.41661521601695, ""rsi_long_min"": 43.96220122646525, ""rsi_long_max"": 70.15627974465845, ""volz_break"": 1.6986480387696452, ""body_min"": 0.3818736674486408, ""close_loc_min"": 0.5849161807864098, ""eff_min"": 0.23875127860061368, ""atr_rank_min"": 0.40630779342467005, ""squeeze_rank_max"": 0.3984896937820572, ""vwap_dev_entry"": 0.6668743625631248, ""pull_idx"": 5, ""don_idx"": 1, ""trail_trigger"": 1.9465367382488004, ""trail_lock"": 1.7935728030903273}"
43,117.10271310702201,False,趋势回踩+压缩突破,双向,15.0,0.6,1.3755768277197795,20.0,0.35,1.6530049588614997,6.174558158381693,3.3414833512410955,8.0,0.5,2.965916215611865,7.0,0.7142857142857143,4.909589545571357,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.4549220008283212, ""min_stop_pct"": 0.004197022297429431, ""max_hold"": 216, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 28.399448396866763, ""adx_range_max"": 22.16132178058487, ""rsi_long_min"": 47.85352863970994, ""rsi_long_max"": 64.21279235293561, ""volz_break"": 1.4390423258261094, ""body_min"": 0.3750958999216291, ""close_loc_min"": 0.6350984707746874, ""eff_min"": 0.26036380132846126, ""atr_rank_min"": 0.16877283326864195, ""squeeze_rank_max"": 0.12344512390002897, ""vwap_dev_entry"": 0.8807544660035669, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 1.9933338445177204, ""trail_lock"": 1.8248808148323676}"
44,113.3383560198862,False,趋势回踩+震荡反转,双向,24.0,0.5833333333333334,1.3444030398381215,29.0,0.4482758620689655,1.3868496931686123,14.071396117763049,2.609750243026051,9.0,0.6666666666666666,6.252410292416673,15.0,0.5333333333333333,5.25524258253285,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.7487993310633692, ""min_stop_pct"": 0.0032939017631515312, ""max_hold"": 432, ""cooldown"": 26, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 21.02082021400657, ""adx_range_max"": 20.989801005775902, ""rsi_long_min"": 45.40945533179351, ""rsi_long_max"": 69.7759294816384, ""volz_break"": 1.3823864043453706, ""body_min"": 0.28572130466380935, ""close_loc_min"": 0.5822602638780005, ""eff_min"": 0.6538079610595167, ""atr_rank_min"": 0.26961098572299047, ""squeeze_rank_max"": 0.5131546313764042, ""vwap_dev_entry"": 0.8971500332215447, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 1.9356203261425975, ""trail_lock"": 1.79788236768239}"
45,112.68083236975403,False,趋势回踩+压缩突破,双向,22.0,0.5454545454545454,1.501353972262906,29.0,0.3793103448275862,1.3562159750578704,6.508254357610175,3.8975584732321638,7.0,0.7142857142857143,6.633332824861405,15.0,0.4666666666666667,3.737125582275711,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.5624564054917398, ""min_stop_pct"": 0.003349122030283854, ""max_hold"": 432, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 19.690542289433022, ""adx_range_max"": 12.774017763959215, ""rsi_long_min"": 42.48435722005656, ""rsi_long_max"": 75.12711362992577, ""volz_break"": 0.8493961394159111, ""body_min"": 0.302475752163186, ""close_loc_min"": 0.5846466626024771, ""eff_min"": 0.6304757888167496, ""atr_rank_min"": 0.36132381365725197, ""squeeze_rank_max"": 0.2312254358494087, ""vwap_dev_entry"": 2.0192630479638014, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.0760308448121756, ""trail_lock"": 1.764225683452626}"
46,107.52866747941003,False,趋势回踩,双向,16.0,0.5625,1.687313574970682,19.0,0.3684210526315789,1.4905907838869794,5.672456759689419,3.4322569049310667,7.0,0.42857142857142855,0.357144387734875,9.0,0.6666666666666666,7.023498498499564,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.3925010551351753, ""min_stop_pct"": 0.006949478143663024, ""max_hold"": 144, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.492439371565965, ""adx_range_max"": 16.27283982412108, ""rsi_long_min"": 43.73773864064349, ""rsi_long_max"": 61.33838107987672, ""volz_break"": 0.3360568365152143, ""body_min"": 0.6358080960413821, ""close_loc_min"": 0.6710250606712602, ""eff_min"": 0.27730769850645104, ""atr_rank_min"": 0.37348193822224146, ""squeeze_rank_max"": 0.2984318599845988, ""vwap_dev_entry"": 0.8883237294762469, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.0218320187237446, ""trail_lock"": 1.8765098809614034}"
47,103.86649358858377,False,趋势回踩+压缩突破,双向,22.0,0.5909090909090909,1.3049041491760116,27.0,0.4074074074074074,1.4552863942136451,10.193023542973178,3.329790034449278,11.0,0.5454545454545454,2.8965107547112643,11.0,0.6363636363636364,7.286493957876518,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.7662210614499312, ""min_stop_pct"": 0.0034306427996452778, ""max_hold"": 216, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 21.435353073819847, ""adx_range_max"": 23.269634303583633, ""rsi_long_min"": 52.65694982831413, ""rsi_long_max"": 74.17332035295328, ""volz_break"": -0.06457802779611871, ""body_min"": 0.28392575778006035, ""close_loc_min"": 0.5888911649376725, ""eff_min"": 0.48248633053732376, ""atr_rank_min"": 0.44161547926956624, ""squeeze_rank_max"": 0.4435670607472914, ""vwap_dev_entry"": 0.8784447538210841, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 1.9165360392840454, ""trail_lock"": 1.8483356528450374}"
48,99.66603216213159,False,趋势回踩,双向,18.0,0.5555555555555556,1.4431901860789285,25.0,0.4,1.3936460407756335,6.816521134910662,4.388908873358551,9.0,0.5555555555555556,3.5167816556659544,9.0,0.5555555555555556,4.619925947847449,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.3726960116590714, ""min_stop_pct"": 0.003784281516845769, ""max_hold"": 288, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 18.771295250399927, ""adx_range_max"": 19.598228663888026, ""rsi_long_min"": 38.29574567179889, ""rsi_long_max"": 64.48461007065067, ""volz_break"": 0.689732464403545, ""body_min"": 0.4647767645062793, ""close_loc_min"": 0.5874081969589686, ""eff_min"": 0.24688363360305354, ""atr_rank_min"": 0.6088789121397246, ""squeeze_rank_max"": 0.3358356535694049, ""vwap_dev_entry"": 1.8206032533519998, ""pull_idx"": 0, ""don_idx"": 1, ""trail_trigger"": 1.988847758009004, ""trail_lock"": 1.8339557934885173}"
49,97.28604002462573,False,趋势回踩+压缩突破,只做空,17.0,0.5294117647058824,1.925524576933043,24.0,0.2916666666666667,1.6153820958029743,3.7102361067199223,3.4231547967461715,7.0,0.5714285714285714,5.081185377348249,10.0,0.5,5.029258264600902,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.4, ""sl_atr"": 2.788468241729917, ""min_stop_pct"": 0.006931613271377972, ""max_hold"": 288, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 19.408715048011437, ""adx_range_max"": 22.50978098054, ""rsi_long_min"": 48.28870854736155, ""rsi_long_max"": 69.28731502404469, ""volz_break"": 0.7407826762361627, ""body_min"": 0.26662403510500776, ""close_loc_min"": 0.5826753397182522, ""eff_min"": 0.19531469449229968, ""atr_rank_min"": 0.3619120581494064, ""squeeze_rank_max"": 0.3275021365996733, ""vwap_dev_entry"": 2.2473817721795744, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.1991739960577767, ""trail_lock"": 1.8905321645503108}"
50,92.88536434761299,False,趋势回踩+震荡反转,双向,20.0,0.55,1.5785828974013885,31.0,0.41935483870967744,1.50534987357624,12.793109195768022,3.9008195936718533,7.0,0.42857142857142855,0.5285222209389284,13.0,0.6153846153846154,10.29308119800417,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.1361878390910127, ""min_stop_pct"": 0.0031003548573015445, ""max_hold"": 216, ""cooldown"": 26, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 19.653383270919758, ""adx_range_max"": 17.479964015431754, ""rsi_long_min"": 43.169519151607155, ""rsi_long_max"": 75.34256581231287, ""volz_break"": 0.3014969012584248, ""body_min"": 0.3905092388129885, ""close_loc_min"": 0.8353564927185113, ""eff_min"": 0.6844830858368176, ""atr_rank_min"": 0.17569653068233854, ""squeeze_rank_max"": 0.18568691194448386, ""vwap_dev_entry"": 2.3205634500675147, ""pull_idx"": 5, ""don_idx"": 1, ""trail_trigger"": 2.1206351132155903, ""trail_lock"": 2.061496479256065}"
51,91.79755019732688,False,趋势回踩+压缩突破,双向,15.0,0.6,1.3569969969438602,28.0,0.25,1.5074571612618621,-5.004334578357881,2.4949921274073796,8.0,0.5,1.2506630006896287,7.0,0.7142857142857143,6.497975494376143,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.473535781205587, ""min_stop_pct"": 0.004058853914453575, ""max_hold"": 288, ""cooldown"": 20, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 32.873095312217, ""adx_range_max"": 13.947025499138206, ""rsi_long_min"": 49.859407887070795, ""rsi_long_max"": 74.26038583378113, ""volz_break"": 0.6834333217079958, ""body_min"": 0.2416771814589169, ""close_loc_min"": 0.639306720377107, ""eff_min"": 0.21719862169228726, ""atr_rank_min"": 0.5485356406779279, ""squeeze_rank_max"": 0.4967349762596068, ""vwap_dev_entry"": 1.7718524545180006, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 1.9143981332437834, ""trail_lock"": 1.8073439589739282}"
52,91.32509828550117,False,三策略组合,双向,18.0,0.5555555555555556,1.4713519081861037,21.0,0.42857142857142855,1.6054363973183021,11.059441681113745,6.05556775890291,10.0,0.5,1.3140363970721134,8.0,0.625,6.817049414699434,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.5125506757628555, ""min_stop_pct"": 0.004750806548701268, ""max_hold"": 216, ""cooldown"": 26, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_trend_min"": 17.96595377751797, ""adx_range_max"": 22.663127903733546, ""rsi_long_min"": 44.511033951044034, ""rsi_long_max"": 69.7025085032696, ""volz_break"": 0.7307491742292223, ""body_min"": 0.2630537281815413, ""close_loc_min"": 0.7970128105936176, ""eff_min"": 0.31419955508692743, ""atr_rank_min"": 0.5489711927911591, ""squeeze_rank_max"": 0.18317612774807912, ""vwap_dev_entry"": 2.248288059575607, ""pull_idx"": 0, ""don_idx"": 1, ""trail_trigger"": 2.118046801539399, ""trail_lock"": 1.9001874935825978}"
