expert_id,expert,policy_key,tier,month,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,sample_state,effective_win_rate,month_validation_passed
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,2026-05,3,1,0.3333333333333333,1.6952141234818747,0.20383827705439578,8.316466112149751,4.1582330560748755,1.2875375693730833,0.40767655410879156,0.42917918979102776,LOW_CONFIDENCE_OBSERVATION,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2026-02,1,0,0.0,0.0,1.3044368488991718,0.0,0.0,-1.3044368488991718,1.3044368488991718,-1.3044368488991718,INSUFFICIENT_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2026-03,3,1,0.3333333333333333,1.6971219202291914,0.2038585870217441,8.324995993659918,4.162497996829959,1.2894047461857032,0.4077171740434882,0.42980158206190106,LOW_CONFIDENCE_OBSERVATION,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,2026-05,3,1,0.3333333333333333,1.695217252201079,0.7535713398396482,2.2495776611698144,1.1247888305849072,0.18807457252178275,1.3032730625724,0.06269152417392758,LOW_CONFIDENCE_OBSERVATION,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-05,3,1,0.3333333333333333,1.6953878014577437,0.75342307155603,2.2502467278527747,1.1251233639263873,0.1885416583456836,1.50684614311206,0.0628472194485612,LOW_CONFIDENCE_OBSERVATION,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2026-03,3,1,0.3333333333333333,1.6971258918416483,0.7541287451013947,2.2504458328444503,1.1252229164222252,0.18886840163885887,1.304419958592522,0.06295613387961962,LOW_CONFIDENCE_OBSERVATION,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2026-04,1,0,0.0,0.0,1.3043699315826711,0.0,0.0,-1.3043699315826711,1.3043699315826711,-1.3043699315826711,INSUFFICIENT_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2025-12,1,1,1.0,1.890496985958381,0.0,999.0,999.0,1.890496985958381,0.0,1.890496985958381,INSUFFICIENT_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2026-01,2,0,0.0,0.0,0.6733815159810934,0.0,0.0,-1.3467630319621868,1.3467630319621868,-0.6733815159810934,INSUFFICIENT_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2026-04,3,2,0.6666666666666666,1.8573518237871882,1.194673848969825,1.5546936307250676,3.109387261450135,2.5200297986045515,1.194673848969825,0.8400099328681838,LOW_CONFIDENCE_OBSERVATION,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-09,3,0,0.0,0.0,0.733009114998414,0.0,0.0,-2.199027344995242,2.199027344995242,-0.733009114998414,LOW_CONFIDENCE_OBSERVATION,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
