rank,score,qualified,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,net_R,max_drawdown_R,config
61,64.86938001711451,False,20.0,0.55,1.5470088290440804,26.0,0.5,1.460676102953292,16.539106476653547,6.19474023611974,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 0.7656385272022502, ""min_stop_pct"": 0.004574584723704443, ""max_hold"": 144, ""cooldown"": 13, ""session_start"": 2, ""session_end"": 17, ""weekday_mask"": 31, ""adx_min"": 27.84934634699714, ""rsi_long_min"": 50.47911646200183, ""rsi_long_max"": 81.02049496904141, ""volz_min"": 0.3770366098671081, ""body_min"": 0.40882850944588855, ""close_loc_min"": 0.5866130836184222, ""ret3_min"": -0.0011262855417959782, ""bb_min"": 0.435056968209309, ""bb_max"": 1.0990225410872485, ""pull_idx"": 4, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 0, 1, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 1, 1, 0]}"
62,62.62639122747399,False,23.0,0.6086956521739131,1.211030920258258,28.0,0.2857142857142857,1.2139850008900954,-2.870800912566997,15.250450393282858,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 0.878213065070228, ""min_stop_pct"": 0.004111228325965218, ""max_hold"": 288, ""cooldown"": 27, ""session_start"": 7, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 25.817367221763497, ""rsi_long_min"": 44.582827476685004, ""rsi_long_max"": 61.8026907253909, ""volz_min"": 0.142944486800068, ""body_min"": 0.2758486991502891, ""close_loc_min"": 0.7356565575203424, ""ret3_min"": 0.0014891236440492052, ""bb_min"": 0.15787458744456662, ""bb_max"": 0.7235328915790656, ""pull_idx"": 6, ""don_idx"": 0, ""score_need"": 3, ""weights"": [1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 2]}"
63,59.976628042512175,False,22.0,0.6363636363636364,1.0913353554140832,25.0,0.36,1.2386530647265672,3.5910307903863803,6.443425487552614,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.9120628164868632, ""min_stop_pct"": 0.002728827797993354, ""max_hold"": 288, ""cooldown"": 24, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 21.53536270014859, ""rsi_long_min"": 49.6336808304044, ""rsi_long_max"": 66.95425545888142, ""volz_min"": -0.9599523673339373, ""body_min"": 0.37941684576603507, ""close_loc_min"": 0.7601516174068407, ""ret3_min"": -0.0001488934348864762, ""bb_min"": 0.3599435056604555, ""bb_max"": 0.9755941814848251, ""pull_idx"": 4, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 0, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 2, 1, 0]}"
64,59.708556930780844,False,20.0,0.55,1.5288278528273131,30.0,0.5666666666666667,1.515860722394374,23.652250036624906,5.965149987705637,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 0.8498448630872775, ""min_stop_pct"": 0.005210353695143574, ""max_hold"": 144, ""cooldown"": 18, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 11.314739609068361, ""rsi_long_min"": 36.316199683380304, ""rsi_long_max"": 76.69948351798286, ""volz_min"": -1.0873167555005208, ""body_min"": 0.5545900879205997, ""close_loc_min"": 0.6011439008055007, ""ret3_min"": -0.0015889504787380136, ""bb_min"": 0.3481436098794601, ""bb_max"": 0.9378565116477243, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 3, ""weights"": [0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 0, 0, 1]}"
65,54.556165535866796,False,22.0,0.6363636363636364,1.0860249401864976,24.0,0.5,1.0782752139819791,10.126651702031882,5.012516392493439,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.7269318850063504, ""min_stop_pct"": 0.004038645230666368, ""max_hold"": 96, ""cooldown"": 6, ""session_start"": 1, ""session_end"": 16, ""weekday_mask"": 31, ""adx_min"": 25.172306730208266, ""rsi_long_min"": 43.28458740891118, ""rsi_long_max"": 78.75085507541309, ""volz_min"": -0.24894486497833168, ""body_min"": 0.12113752447794907, ""close_loc_min"": 0.5849034518209973, ""ret3_min"": 0.0017606771857891462, ""bb_min"": 0.2800900065403881, ""bb_max"": 0.794930135590452, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 2, ""weights"": [0, 1, 1, 1, 0, 2, 1, 2, 2, 1, 0, 0, 1, 1, 1, 0]}"
66,52.74233565133005,False,20.0,0.65,1.0491416908194537,27.0,0.48148148148148145,1.0566172887120677,8.09051112557286,6.152749252355704,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 0.9158649997733456, ""min_stop_pct"": 0.0037276202266378062, ""max_hold"": 192, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 23.110463696958043, ""rsi_long_min"": 40.607263237966464, ""rsi_long_max"": 71.56875925278365, ""volz_min"": 0.8095469496371901, ""body_min"": 0.19506950243559074, ""close_loc_min"": 0.6225798235424437, ""ret3_min"": -0.0005921210731719211, ""bb_min"": 0.08438611945165586, ""bb_max"": 1.126674795340977, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 5, ""weights"": [0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 2, 2, 1, 0]}"
67,52.555638049227795,False,24.0,0.5833333333333334,1.2973772681390552,29.0,0.41379310344827586,1.176185812975951,5.709275855716893,9.000693718065406,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 0.785744535070945, ""min_stop_pct"": 0.0038025916200269474, ""max_hold"": 96, ""cooldown"": 23, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 9.20001294745072, ""rsi_long_min"": 39.75612660973424, ""rsi_long_max"": 70.89404275288929, ""volz_min"": 0.06988339331773763, ""body_min"": 0.25333977868559476, ""close_loc_min"": 0.8117912431612263, ""ret3_min"": -0.001519272536259109, ""bb_min"": 0.26200259978081825, ""bb_max"": 0.5849832417503021, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 0, 2, 1, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0, 2]}"
68,51.62854556600996,False,23.0,0.6521739130434783,1.0024034751619895,25.0,0.6,1.1358607442716966,17.13384187927425,3.658654497230458,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.1429540497773463, ""min_stop_pct"": 0.004565574949662339, ""max_hold"": 192, ""cooldown"": 5, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_min"": 24.08991494555998, ""rsi_long_min"": 43.94821815408337, ""rsi_long_max"": 60.53845845441812, ""volz_min"": -0.13829924310788377, ""body_min"": 0.3023482102945345, ""close_loc_min"": 0.673463905205585, ""ret3_min"": 0.001694375698624474, ""bb_min"": 0.29121630988784863, ""bb_max"": 1.002134543450941, ""pull_idx"": 0, ""don_idx"": 0, ""score_need"": 4, ""weights"": [0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2, 2]}"
69,49.14952409632724,False,23.0,0.5652173913043478,1.3919583931990254,30.0,0.4666666666666667,1.2265166304903872,9.60216316211115,10.411770170714323,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 2.0654667161975158, ""min_stop_pct"": 0.005302480834226335, ""max_hold"": 144, ""cooldown"": 5, ""session_start"": 4, ""session_end"": 21, ""weekday_mask"": 31, ""adx_min"": 21.78874847989926, ""rsi_long_min"": 40.74589735921642, ""rsi_long_max"": 71.67517732856916, ""volz_min"": 0.44656344721036945, ""body_min"": 0.3556814443074696, ""close_loc_min"": 0.6657311563834423, ""ret3_min"": -0.0016048749890322867, ""bb_min"": 0.2394075814456436, ""bb_max"": 0.9253976552568353, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 1, ""weights"": [0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1]}"
70,48.535897555460366,False,24.0,0.5833333333333334,1.2952685507595256,33.0,0.5757575757575758,1.1071993968430942,16.59494887922213,5.145905286004324,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.2938599848936478, ""min_stop_pct"": 0.005352806640646764, ""max_hold"": 144, ""cooldown"": 16, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 28.98536519520304, ""rsi_long_min"": 35.407310780066204, ""rsi_long_max"": 73.29415674317607, ""volz_min"": -0.7453659670630488, ""body_min"": 0.43830299728903177, ""close_loc_min"": 0.6085504797290265, ""ret3_min"": -0.0019404557911874198, ""bb_min"": 0.2797211241413745, ""bb_max"": 1.1234889787943085, ""pull_idx"": 8, ""don_idx"": 1, ""score_need"": 2, ""weights"": [1, 2, 0, 0, 0, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 2]}"
71,48.1654008021178,False,22.0,0.5454545454545454,1.5023248059427932,25.0,0.4,1.494878774602412,6.108358248267239,8.220604424963438,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.6002106993107574, ""min_stop_pct"": 0.004705573786179518, ""max_hold"": 72, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 20.356519569776182, ""rsi_long_min"": 30.67840822324169, ""rsi_long_max"": 80.54694407848754, ""volz_min"": -1.1213379931575194, ""body_min"": 0.4114407652309383, ""close_loc_min"": 0.7993397574764202, ""ret3_min"": 0.0015552823733250639, ""bb_min"": 0.06214346783630067, ""bb_max"": 0.7823341909054008, ""pull_idx"": 2, ""don_idx"": 0, ""score_need"": 2, ""weights"": [0, 1, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 1]}"
72,46.04786996299987,False,23.0,0.6956521739130435,0.8105110479730167,19.0,0.5263157894736842,0.7604976990795143,5.553396682817795,4.930645011356858,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.7421157010966766, ""min_stop_pct"": 0.0023525938156454167, ""max_hold"": 96, ""cooldown"": 20, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 9.126497595946333, ""rsi_long_min"": 36.27917907756533, ""rsi_long_max"": 58.84204183759587, ""volz_min"": -0.7998199440355658, ""body_min"": 0.3249284205606509, ""close_loc_min"": 0.7088705460414761, ""ret3_min"": -0.0014535884237002906, ""bb_min"": 0.23249820188442222, ""bb_max"": 0.9357074571631385, ""pull_idx"": 3, ""don_idx"": 0, ""score_need"": 5, ""weights"": [0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 2, 1, 0]}"
73,43.05442483525596,False,27.0,0.6296296296296297,1.090349091374233,22.0,0.2727272727272727,1.086581021993641,-1.772707289598918,11.66286480458214,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.58559214035743, ""min_stop_pct"": 0.004855951507771058, ""max_hold"": 192, ""cooldown"": 4, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 26.37457774677618, ""rsi_long_min"": 51.621291785460585, ""rsi_long_max"": 68.20658881747356, ""volz_min"": 0.20184206004070604, ""body_min"": 0.4029791721987953, ""close_loc_min"": 0.6852998931872274, ""ret3_min"": -0.0013472825572200357, ""bb_min"": 0.18313164220556788, ""bb_max"": 0.6572168212701766, ""pull_idx"": 7, ""don_idx"": 0, ""score_need"": 5, ""weights"": [2, 0, 1, 2, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 0]}"
74,42.978920771072296,False,21.0,0.6190476190476191,1.1673393007502488,25.0,0.68,0.9350566084664471,16.9103981490713,3.9280588915824226,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.8394765139649283, ""min_stop_pct"": 0.004249504927861284, ""max_hold"": 72, ""cooldown"": 25, ""session_start"": 5, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 23.457434617832426, ""rsi_long_min"": 44.180278295763245, ""rsi_long_max"": 65.44094525561783, ""volz_min"": -0.5443671356925974, ""body_min"": 0.5537945849913598, ""close_loc_min"": 0.5051856576212561, ""ret3_min"": 0.0017581369595525316, ""bb_min"": 0.3017942639005375, ""bb_max"": 0.7847022930007373, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 2, ""weights"": [1, 0, 2, 1, 0, 2, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0]}"
75,42.951668744149174,False,22.0,0.5909090909090909,1.2727465622324416,28.0,0.4642857142857143,1.2742137999327294,11.026726632213249,7.485154631874188,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.0486028378850065, ""min_stop_pct"": 0.004771870010582992, ""max_hold"": 144, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 22.4526319615248, ""rsi_long_min"": 35.081718787699344, ""rsi_long_max"": 59.653179001013726, ""volz_min"": -0.3848561566476374, ""body_min"": 0.24065957242373595, ""close_loc_min"": 0.8085350043641661, ""ret3_min"": 6.626936316077086e-05, ""bb_min"": 0.4910697704299178, ""bb_max"": 1.0327388741134755, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 3, ""weights"": [1, 2, 1, 2, 2, 1, 2, 2, 0, 1, 1, 0, 0, 1, 1, 1]}"
76,41.384713406203076,False,30.0,0.6333333333333333,1.0990267673409801,22.0,0.2727272727272727,1.6286988436769207,3.579651860867483,10.140565326381125,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.01531573372244, ""min_stop_pct"": 0.004728659768699406, ""max_hold"": 72, ""cooldown"": 7, ""session_start"": 7, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 15.77031640137091, ""rsi_long_min"": 42.95496178723849, ""rsi_long_max"": 65.91900168159651, ""volz_min"": 0.9162872416131267, ""body_min"": 0.21692009115931343, ""close_loc_min"": 0.6750754964041719, ""ret3_min"": -0.0006547306161379112, ""bb_min"": 0.3957098603942824, ""bb_max"": 1.188445470227125, ""pull_idx"": 4, ""don_idx"": 0, ""score_need"": 2, ""weights"": [0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0]}"
77,40.21456047980712,False,25.0,0.64,1.0221933427047492,36.0,0.4166666666666667,1.0261623248132568,2.1861249645319445,13.395360727700526,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.060711639897729, ""min_stop_pct"": 0.004240909552766011, ""max_hold"": 288, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 29.118692031950378, ""rsi_long_min"": 44.55900591686991, ""rsi_long_max"": 70.2431504735007, ""volz_min"": -0.9568868112390301, ""body_min"": 0.3084073415343756, ""close_loc_min"": 0.7362308109204609, ""ret3_min"": 0.0023762684226903237, ""bb_min"": 0.44300930912324443, ""bb_max"": 0.8481618907113673, ""pull_idx"": 2, ""don_idx"": 1, ""score_need"": 2, ""weights"": [1, 2, 0, 2, 0, 2, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0]}"
78,39.93190261367272,False,23.0,0.6521739130434783,0.9875751108177777,25.0,0.48,0.9237237806379143,5.980301648161346,4.024361143531753,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.9494895295083248, ""min_stop_pct"": 0.0038093826412380015, ""max_hold"": 96, ""cooldown"": 25, ""session_start"": 10, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 29.96838141352217, ""rsi_long_min"": 47.940600261973316, ""rsi_long_max"": 59.53950024962013, ""volz_min"": -0.46289878396620565, ""body_min"": 0.4432656914551404, ""close_loc_min"": 0.6870797550515911, ""ret3_min"": -0.0006058246872971012, ""bb_min"": 0.2032117801236798, ""bb_max"": 0.5958223912815965, ""pull_idx"": 2, ""don_idx"": 0, ""score_need"": 4, ""weights"": [0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1]}"
79,37.11815078019464,False,27.0,0.6666666666666666,0.9113137458569762,13.0,0.6153846153846154,1.076752542518802,14.488098525561824,4.357259946021675,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 2.029658118649338, ""min_stop_pct"": 0.0026470306793855585, ""max_hold"": 288, ""cooldown"": 19, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 9.124495951280586, ""rsi_long_min"": 35.3976697673219, ""rsi_long_max"": 58.48548098234499, ""volz_min"": -0.3054729339465372, ""body_min"": 0.1641530406276051, ""close_loc_min"": 0.4515098019780803, ""ret3_min"": -0.0014142291791880684, ""bb_min"": 0.29422127368913553, ""bb_max"": 0.9130634642577939, ""pull_idx"": 7, ""don_idx"": 1, ""score_need"": 8, ""weights"": [2, 0, 0, 2, 1, 1, 2, 2, 0, 0, 2, 0, 1, 1, 1, 1]}"
80,35.38038307995117,False,22.0,0.6363636363636364,1.0638042407601147,19.0,0.42105263157894735,1.1333694982081706,6.074282935492054,6.696070053513254,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.396514832970347, ""min_stop_pct"": 0.004515156239663096, ""max_hold"": 288, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 22.112961399345448, ""rsi_long_min"": 39.12910653543932, ""rsi_long_max"": 62.02014263559275, ""volz_min"": 0.5767403799142896, ""body_min"": 0.3933637257714676, ""close_loc_min"": 0.45414457870924024, ""ret3_min"": 0.0029322929362136842, ""bb_min"": 0.08334880813529344, ""bb_max"": 0.6896308810567351, ""pull_idx"": 2, ""don_idx"": 0, ""score_need"": 5, ""weights"": [2, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2, 0, 2, 2]}"
81,33.357265227390144,False,20.0,0.6,1.2387796922684586,25.0,0.56,1.2603276310758875,17.98424369731981,4.52447994976028,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.0423265683158014, ""min_stop_pct"": 0.0029485844565013348, ""max_hold"": 96, ""cooldown"": 9, ""session_start"": 7, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 10.315741019742713, ""rsi_long_min"": 30.732542405077687, ""rsi_long_max"": 79.92091567571718, ""volz_min"": -0.7726449468978072, ""body_min"": 0.4788655081704002, ""close_loc_min"": 0.6062333431828281, ""ret3_min"": 0.0005216307881506363, ""bb_min"": 0.07781641568758024, ""bb_max"": 0.6961809805564254, ""pull_idx"": 6, ""don_idx"": 0, ""score_need"": 2, ""weights"": [0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 2, 0]}"
82,32.74034731984949,False,24.0,0.5416666666666666,1.4696357888771978,15.0,0.2,1.4183983886258793,-1.2241708726414087,10.914659931828558,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 0.7111000602476579, ""min_stop_pct"": 0.004453676368270432, ""max_hold"": 72, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 17.623204711675108, ""rsi_long_min"": 34.59499793259744, ""rsi_long_max"": 71.77049376931124, ""volz_min"": -0.2163356046900028, ""body_min"": 0.2662637924702604, ""close_loc_min"": 0.7426174053804679, ""ret3_min"": -0.00042529710640998525, ""bb_min"": 0.08977633388534521, ""bb_max"": 1.0885048189544677, ""pull_idx"": 6, ""don_idx"": 0, ""score_need"": 7, ""weights"": [1, 1, 2, 1, 0, 2, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2]}"
83,29.345946987717355,False,27.0,0.5925925925925926,1.2404478740822324,36.0,0.3888888888888889,1.0059295667317374,-0.9247868336202867,13.664414605764376,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.7638533346512861, ""min_stop_pct"": 0.004070765465298167, ""max_hold"": 96, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 17.976997408107636, ""rsi_long_min"": 49.01633128947134, ""rsi_long_max"": 71.54002515295423, ""volz_min"": 0.6169754566154808, ""body_min"": 0.22741104294254955, ""close_loc_min"": 0.7470950819253935, ""ret3_min"": -0.00015949148694628375, ""bb_min"": 0.18635922477514627, ""bb_max"": 0.6856093867256772, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 1, ""weights"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1]}"
84,27.464834948562853,False,22.0,0.5454545454545454,1.4573917799282359,15.0,0.5333333333333333,1.437427423228355,13.501217574501545,4.858451365887163,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.4157339794131498, ""min_stop_pct"": 0.005472008153225131, ""max_hold"": 192, ""cooldown"": 23, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_min"": 24.7727161325113, ""rsi_long_min"": 37.63909575297188, ""rsi_long_max"": 79.80917565921412, ""volz_min"": -0.702915683198818, ""body_min"": 0.18812990672658525, ""close_loc_min"": 0.7473825156887066, ""ret3_min"": -0.0016074018920255045, ""bb_min"": 0.4501951138973682, ""bb_max"": 1.2213772432975727, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 5, ""weights"": [1, 1, 1, 0, 0, 0, 2, 1, 0, 1, 1, 2, 0, 1, 2, 0]}"
85,25.37219721121835,False,30.0,0.7,0.7814600202253746,31.0,0.41935483870967744,0.9595803892862802,3.7327653766285573,8.462675570424409,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 2.0634737449767404, ""min_stop_pct"": 0.0015631232251014633, ""max_hold"": 72, ""cooldown"": 16, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 19.128337437602354, ""rsi_long_min"": 41.440921210045865, ""rsi_long_max"": 59.01896884073801, ""volz_min"": -0.04074123088075754, ""body_min"": 0.4612795672165677, ""close_loc_min"": 0.6805786967364277, ""ret3_min"": -0.0010384500275267454, ""bb_min"": 0.2747269041316027, ""bb_max"": 0.7209415724134137, ""pull_idx"": 7, ""don_idx"": 1, ""score_need"": 5, ""weights"": [1, 0, 0, 1, 0, 0, 0, 2, 1, 2, 1, 1, 0, 0, 1, 0]}"
86,24.06998802747205,False,21.0,0.5714285714285714,1.3467743324167998,26.0,0.38461538461538464,1.3523535414807422,5.530487422992696,7.3141021634847565,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.3346148393701878, ""min_stop_pct"": 0.0032367764640850822, ""max_hold"": 72, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 29.55033504452157, ""rsi_long_min"": 50.26475395939261, ""rsi_long_max"": 60.633717874634065, ""volz_min"": 0.21471416633740303, ""body_min"": 0.34576448879940835, ""close_loc_min"": 0.5560672012312879, ""ret3_min"": 0.0025056568997541715, ""bb_min"": 0.24343311253663524, ""bb_max"": 1.0028019018101026, ""pull_idx"": 5, ""don_idx"": 0, ""score_need"": 2, ""weights"": [0, 2, 2, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0, 1, 0, 0]}"
87,20.501987869174098,False,20.0,0.55,1.4511684100462152,17.0,0.4117647058823529,1.308018447063816,7.014123817239651,6.149691927316413,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 0.9847000789954277, ""min_stop_pct"": 0.0032401719286950037, ""max_hold"": 72, ""cooldown"": 27, ""session_start"": 5, ""session_end"": 21, ""weekday_mask"": 31, ""adx_min"": 13.081630529097438, ""rsi_long_min"": 40.22425464935931, ""rsi_long_max"": 76.14431055486469, ""volz_min"": -1.1054099491620415, ""body_min"": 0.3906339415013025, ""close_loc_min"": 0.8079194786346581, ""ret3_min"": 0.0007487346249301758, ""bb_min"": 0.4663401014695408, ""bb_max"": 0.7257989711985513, ""pull_idx"": 5, ""don_idx"": 0, ""score_need"": 5, ""weights"": [0, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]}"
88,12.424534324893727,False,26.0,0.6153846153846154,1.101643290360889,21.0,0.2857142857142857,1.1658885655119764,-0.41284862582952186,11.220698803048812,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.2612768987237004, ""min_stop_pct"": 0.004933839553412955, ""max_hold"": 288, ""cooldown"": 22, ""session_start"": 7, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 26.27745696929018, ""rsi_long_min"": 31.36889821003281, ""rsi_long_max"": 65.51013928246141, ""volz_min"": 0.7375562496019514, ""body_min"": 0.11346355238051145, ""close_loc_min"": 0.6436800805679275, ""ret3_min"": -0.000547018709945166, ""bb_min"": 0.07385668672157128, ""bb_max"": 1.178620614577431, ""pull_idx"": 0, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]}"
89,12.015184517010141,False,27.0,0.6296296296296297,1.0474475645182217,24.0,0.4583333333333333,1.0820895227688743,8.221837170288746,11.562140568272078,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.6347969193466931, ""min_stop_pct"": 0.004537180680264126, ""max_hold"": 288, ""cooldown"": 13, ""session_start"": 6, ""session_end"": 18, ""weekday_mask"": 127, ""adx_min"": 8.845739849328217, ""rsi_long_min"": 44.524499741183966, ""rsi_long_max"": 65.000496633977, ""volz_min"": 0.39517349461006535, ""body_min"": 0.4145048142159671, ""close_loc_min"": 0.7301273713374039, ""ret3_min"": 0.0018778894406454986, ""bb_min"": 0.16678041035930696, ""bb_max"": 0.6237248438380678, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 3, ""weights"": [0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2, 1, 1, 0, 1, 2]}"
90,11.94104414241363,False,26.0,0.6153846153846154,1.1077197600112692,33.0,0.3333333333333333,1.3585321483243638,-0.12405346413011609,12.701936823431561,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 2.038083404428178, ""min_stop_pct"": 0.005269874483876648, ""max_hold"": 96, ""cooldown"": 23, ""session_start"": 7, ""session_end"": 22, ""weekday_mask"": 127, ""adx_min"": 28.690772894787617, ""rsi_long_min"": 36.73608858439685, ""rsi_long_max"": 76.89048322825761, ""volz_min"": -0.6001527376276464, ""body_min"": 0.5344336769218658, ""close_loc_min"": 0.7080141098984591, ""ret3_min"": -0.0017620323536360282, ""bb_min"": 0.20332004099864015, ""bb_max"": 0.6737977091175225, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 2, ""weights"": [2, 0, 1, 2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]}"
