expert_a,tier_a,expert_b,tier_b,signal_overlap,loss_overlap,return_correlation,compatible
向上假突破回区间空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,资金费率极端回归空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,合约溢价极端修复多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,合约溢价极端修复空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,欧美开盘区间突破多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,欧美开盘区间突破空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归多头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,合约溢价极端修复多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,合约溢价极端修复空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,欧美开盘区间突破多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,欧美开盘区间突破空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
资金费率极端回归空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,合约溢价极端修复空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,欧美开盘区间突破多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,欧美开盘区间突破空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复多头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,欧美开盘区间突破多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,欧美开盘区间突破空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
合约溢价极端修复空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,欧美开盘区间突破空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破多头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,BTC强于ETH且溢价回落空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
欧美开盘区间突破空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,BTC强于ETH且主动卖盘空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且溢价回落空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,BTC强于ETH欧美盘修复空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH且主动卖盘空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH欧美盘修复空头,REJECTED,ETH先跌BTC滞后补跌空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH欧美盘修复空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH欧美盘修复空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH欧美盘修复空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
BTC强于ETH欧美盘修复空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
ETH先跌BTC滞后补跌空头,REJECTED,BTC弱于ETH且溢价回升多头,REJECTED,0.0,0.0,0.0,True
ETH先跌BTC滞后补跌空头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
ETH先跌BTC滞后补跌空头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
ETH先跌BTC滞后补跌空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
BTC弱于ETH且溢价回升多头,REJECTED,ETH先涨BTC滞后补涨多头,REJECTED,0.0,0.0,0.0,True
BTC弱于ETH且溢价回升多头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
BTC弱于ETH且溢价回升多头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
ETH先涨BTC滞后补涨多头,REJECTED,跨资产背离后VWAP失守空头,REJECTED,0.0,0.0,0.0,True
ETH先涨BTC滞后补涨多头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
跨资产背离后VWAP失守空头,REJECTED,跨资产背离后VWAP收回多头,REJECTED,0.0,0.0,0.0,True
