channel_id,channel_label,profile,direction_scope,source_component_id,source_component_label,reward_risk_target,stop_atr_multiple,max_holding_hours,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,signal_adx_change_3,signal_ema50_slope_6_atr,signal_price_extension_ema20_atr,signal_atr_ratio,signal_trend_age,month,phase,is_baseline,setup_type,trigger_type,setup_time_utc,mfe_R,mae_R,bars_to_mfe,bars_to_mae
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-03T05:30:00+00:00,2026-02-03T05:30:00+00:00,2026-02-03T17:10:00+00:00,-1,78392.6,79441.71952607177,76294.36094785648,76294.56094785647,1049.1195260717614,1.9998093639523242,0.07372237247697344,1.926086991475351,True,TARGET,140,839.2956208574091,18.66135370989063,54.91643704960304,13.652081234244747,19.73230934468425,0.2945119552410683,0.06005748205891821,0.7141134464650575,0.37378821774795334,3.2578509074153064,0.06395354478456738,0.032398225583197215,0.5494270718653304,0.010655367840723563,0.0,2026-02,evaluation_2026_h1,False,REBREAK,EMA9_REJECT,2026-02-03T03:00:00+00:00,2.2251039485851036,0.6256675085037884,140,38
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-03T17:15:00+00:00,2026-02-03T17:15:00+00:00,2026-02-03T18:50:00+00:00,-1,75670.1,76697.67489250824,73614.95021498356,73615.15021498356,1027.5748925082255,1.9998053669844786,0.07263959605444942,1.9271657709300292,True,TARGET,19,822.0599140065805,26.535669266187522,37.576655821075335,8.359496021080547,26.928618152085683,0.3834373129245568,-0.34905730032471405,3.6150484533484297,0.9938312670093759,2.6305868503675627,5.15170043374318,-0.21885606499832502,1.9161261376328818,0.010751756044565273,7.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-03T17:00:00+00:00,2.380848362330356,0.4655621731203059,19,2
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-04T08:30:00+00:00,2026-02-04T08:30:00+00:00,2026-02-04T15:05:00+00:00,-1,76088.2,77188.19530214113,73888.20939571773,73888.40939571772,1099.9953021411316,1.9998181810416813,0.06817147723439797,1.9316467038072833,True,TARGET,79,879.9962417129052,31.099566751262206,48.39707466398165,17.175988870395766,25.1945640013286,0.8460877551639054,-0.02469074294615664,0.2523293822007912,0.45750620347395365,6.291617779211262,-2.58078152036558,-0.26461077229623875,0.046126016710365994,0.011506392504506541,22.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-02-04T08:00:00+00:00,2.0809179780536162,0.43618368102670646,79,7
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-06T08:45:00+00:00,2026-02-06T08:45:00+00:00,2026-02-06T13:05:00+00:00,-1,64720.9,66834.11224883815,60494.475502323694,66834.31224883815,2113.2122488381547,-1.0000946426465693,0.031126833644175424,-1.0312214762907448,False,STOP,52,1690.5697990705237,51.98716155253663,40.38909761890353,15.574227715164463,26.55115195998647,1.8988768072817728,-0.1592936032867753,0.4786820056644889,0.7595432300163147,6.636815590914237,-6.716404593755954,-0.686629114765615,0.7579920535309765,0.02608453167154016,47.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-02-06T07:00:00+00:00,0.023755304289762826,1.0205316579939845,1,52
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-08T05:30:00+00:00,2026-02-08T05:30:00+00:00,2026-02-08T08:30:00+00:00,-1,69239.8,70204.67584763574,67310.04830472855,70204.87584763573,964.8758476357277,-1.000207280553754,0.07226042406871432,-1.0724677046224684,False,STOP,36,771.9006781085822,13.779961863598817,52.17664421944881,19.900941109436143,18.448948338624607,0.001924983915544376,0.024425973925729108,0.30115417188751176,0.10788973384032419,3.1737243786374716,-1.92278600030307,0.019414429057342163,0.15990703775855183,0.011137991470960763,0.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-02-08T04:00:00+00:00,0.19152723166698124,1.1845047244166034,8,36
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-10T06:30:00+00:00,2026-02-10T06:30:00+00:00,2026-02-11T06:10:00+00:00,-1,69168.40000000001,70106.97615483971,67291.24769032063,67291.44769032062,938.5761548396936,1.9997869112708966,0.07269513879437285,1.9270917724765237,True,TARGET,284,750.8609238717548,16.585554404135443,43.95534706004039,13.390725117182438,23.82955659073384,0.010670240693625082,-0.19949860062473174,0.6247095435412149,0.6286576168929154,3.7467657598872566,2.0222933438597828,-0.0640355877546689,0.7633282345247348,0.010816936955854903,1.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-10T06:00:00+00:00,2.2378578330266143,0.8411677581291526,284,135
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-12T05:15:00+00:00,2026-02-12T05:15:00+00:00,2026-02-12T10:00:00+00:00,-1,66777.8,67688.90237678071,64955.5952464386,67689.1023767807,911.102376780701,-1.0002195142994887,0.0737935196985807,-1.0740130339980694,False,STOP,57,728.8819014245607,21.47194172632392,44.32436289017814,21.890779961566704,18.727967215013635,0.8109757059963177,-0.02982960664616488,0.5644025000702493,0.9611079219288301,4.256656659928227,-1.8130106202842882,-0.22545588785720724,0.5131068865880485,0.010880474540558514,1.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-12T05:00:00+00:00,0.15124535234657924,1.012070677785025,1,57
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-12T16:15:00+00:00,2026-02-12T16:15:00+00:00,2026-02-13T13:30:00+00:00,-1,66522.6,67383.2749567243,64801.25008655141,67383.4749567243,860.6749567243,-1.0002323757632652,0.07779131593788108,-1.0780236917011463,False,STOP,255,688.53996537944,17.20762052840373,45.02508655225961,20.060159392034624,18.023135030966355,0.4381012694309744,0.05722611089879567,2.781088878033377,0.8528976206930586,2.5343481682118,0.2067744249795922,-0.009782569056187043,0.5873554368555755,0.010260330001034766,0.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-12T16:00:00+00:00,1.6749645016821297,1.019432473484937,28,255
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-23T14:45:00+00:00,2026-02-23T14:45:00+00:00,2026-02-23T17:30:00+00:00,-1,65805.0,66405.61097883532,64603.778042329344,64603.97804232934,600.6109788353275,1.9996670057540669,0.10856359826722733,1.8911034074868396,True,TARGET,33,480.48878306826197,29.183096104625893,45.06621350970282,20.850440892639348,29.38359260385847,1.2818595493159841,-0.0732852314001627,0.7160506158594637,0.9024538018782292,7.274259302539102,-3.430808078024267,-0.42020524303300116,0.35733624177120293,0.007269130256902991,21.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-23T12:00:00+00:00,2.103191657351197,0.724928473409358,33,7
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-02-28T15:15:00+00:00,2026-02-28T15:15:00+00:00,2026-02-28T16:45:00+00:00,-1,64192.8,65051.56238187786,62475.27523624429,65051.76238187786,858.7623818778565,-1.0002328932941411,0.07525047970735436,-1.0754833730014954,False,STOP,18,687.0099055022852,36.474642718186914,43.48558983359515,20.181119223047247,22.91684525854053,1.2554219448149053,-0.16275808583957105,2.510962270433596,0.8512539899680815,4.388874128089217,-3.8415087952232128,-0.5974123442476434,0.6025470459318398,0.010667458130477826,25.0,2026-02,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-02-28T15:00:00+00:00,0.0,1.1384988684088138,1,18
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-03-05T09:15:00+00:00,2026-03-05T09:15:00+00:00,2026-03-05T15:15:00+00:00,1,72576.7,71631.95408494413,74466.19183011174,71631.75408494413,944.7459150558707,-1.0002116971312718,0.07632129008804228,-1.0765329872193141,False,STOP,72,755.7967320446966,32.99437851026824,56.10394212687825,20.969535665128312,15.172090729838692,1.8631369772699147,0.05701942893209584,0.6408513087314831,0.9480519480519571,4.613409733285006,-3.4958614156359573,0.5948502685419116,0.2022313949838515,0.010452521340007088,27.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-03-05T09:00:00+00:00,1.0186865956896929,1.0782793381432645,21,72
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-08T20:30:00+00:00,2026-03-08T20:30:00+00:00,2026-03-08T22:05:00+00:00,-1,66999.90000000001,67562.13677857502,65875.42644284999,65875.62644284999,562.2367785750115,1.9996442779846126,0.11816687515500399,1.8814774028296086,True,TARGET,19,449.7894228600092,38.4310861398569,48.94710989578631,16.270986689634277,22.238219560441088,1.2503937055078127,-0.16545510971292246,1.0351646749837364,0.22462142456533615,3.6986196549974864,-2.035210150753393,-0.45355121760975303,0.10118020497389982,0.006683448830740564,7.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-03-08T17:00:00+00:00,2.3586148230306185,0.8830799032008617,19,2
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-03-10T15:15:00+00:00,2026-03-10T15:15:00+00:00,2026-03-10T18:20:00+00:00,1,71158.0,70174.72729250882,73124.54541498235,70174.52729250882,983.2727074911763,-1.0002034023709585,0.07186842786123863,-1.0720718302321972,False,STOP,37,786.618165992941,43.987991064991256,66.16952636763762,26.357926831552167,12.147762219811286,1.155660534800585,0.31853341547997166,3.2123637442398767,0.9722690164571737,3.905706901800128,-1.8042577772810944,0.5790632467683936,1.927655283044079,0.011011555370675183,25.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,EMA9_RECLAIM,2026-03-10T15:00:00+00:00,0.5164386198572076,1.0759985423570746,15,37
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-03-10T23:45:00+00:00,2026-03-10T23:45:00+00:00,2026-03-11T12:10:00+00:00,1,69884.8,68943.6239349563,71767.15213008742,68943.4239349563,941.1760650437081,-1.0002125000915594,0.07375252574474954,-1.073965025836309,False,STOP,149,752.9408520349665,31.206125970418952,47.34217261553186,17.131966944391596,20.522670228927865,0.9653657115196241,-0.11974303869257572,0.4435309136645612,0.6013116236996742,3.5648218485498733,-6.009550135270878,0.2427544748295654,0.5830945119159106,0.010809744350782462,0.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-03-10T21:00:00+00:00,0.387068916784539,1.0113941858007223,62,149
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-03-15T04:15:00+00:00,2026-03-15T04:15:00+00:00,2026-03-15T22:45:00+00:00,1,71551.9,71133.4232743113,72388.85345137738,72388.65345137738,418.4767256886927,1.999522076168824,0.17198155191844003,1.827540524250384,True,TARGET,222,334.78138055095417,18.708522882967266,59.621501560447314,29.436278424145396,13.716599914257918,0.1636702238352942,0.33783281997200876,1.4014674983220834,0.4593257036807877,3.733481228684275,2.5528954688484475,0.18885342755035953,1.1936170635015522,0.004694416594465022,2.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-03-15T03:00:00+00:00,2.193909347023007,0.792875635924413,222,108
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-03-17T11:45:00+00:00,2026-03-17T11:45:00+00:00,2026-03-18T11:35:00+00:00,1,74083.5,73312.09721676169,75626.30556647661,73311.89721676169,771.4027832383091,-1.000259267926365,0.09553724747919849,-1.0957965154055636,False,STOP,286,617.1222265906473,26.400603877573705,46.26455773840383,18.997252524418577,21.008395463187973,1.143668508545498,-0.11427884573356899,1.0677142791997374,0.473183812774274,4.978754398418494,-4.921903185778547,0.26240052780611833,0.641593687810058,0.008372742915317012,0.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-03-17T08:00:00+00:00,1.0016816334992238,1.3981022929065834,40,286
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-21T23:15:00+00:00,2026-03-21T23:15:00+00:00,2026-03-21T23:55:00+00:00,-1,70118.40000000001,70471.03372517759,69413.13254964483,69413.33254964482,352.6337251775882,1.9994328392728453,0.19784229724394045,1.801590542028905,True,TARGET,8,282.10698014207054,8.891570500023569,43.13968910097658,17.27541309796315,16.623059136967914,0.4087350334519001,-0.1384692898797798,0.5514146324230425,0.793291731669262,3.2423869821985596,-1.0809412544659605,-0.21322995332128442,0.6668916552813903,0.004015574808579119,7.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-21T22:00:00+00:00,3.5875751797786637,0.2064465046935766,8,1
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-23T07:15:00+00:00,2026-03-23T07:15:00+00:00,2026-03-23T08:15:00+00:00,-1,67905.40000000001,68591.1649442846,66533.87011143085,68591.36494428459,685.7649442845795,-1.0002916451207826,0.09952153874436093,-1.0998131838651435,False,STOP,12,548.6119554276636,41.05280111813537,40.98950624024432,13.471868767447654,29.77528713867704,1.1548469156226673,-0.009996447473472168,2.111651529099592,0.8414322250639399,3.098729408247741,-2.8867377380070494,-0.38995212738603996,1.006734586973952,0.00808621902221176,1.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-03-23T07:00:00+00:00,0.43294718179236763,1.085648962089599,2,12
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-27T08:30:00+00:00,2026-03-27T08:30:00+00:00,2026-03-27T10:40:00+00:00,-1,68200.8,68774.61662825572,67053.16674348857,67053.36674348857,573.8166282557166,1.9996514565975365,0.11785486868394975,1.8817965879135867,True,TARGET,26,459.0533026045733,28.64627593023827,33.874263414215406,13.227602795202998,26.43920620671852,1.3103547675950904,-0.3019696220503453,1.098142159398895,0.8324483775811267,3.826135200497512,0.6610233579607261,-0.5496330342396109,1.006018424310763,0.006701341756548717,23.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-27T08:00:00+00:00,2.4919110558831448,0.11850475683617931,26,1
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-28T09:45:00+00:00,2026-03-28T09:45:00+00:00,2026-03-28T13:40:00+00:00,-1,66229.1,66682.70334934862,65321.89330130277,66682.90334934862,453.6033493486158,-1.0004409138519061,0.1465068584041687,-1.1469477722560748,False,STOP,47,362.8826794788926,42.12665865001626,41.89239965351756,15.156412123185024,24.802607863786633,2.766006904272979,-0.0619131787274806,0.4209473186255432,0.8714043993232382,3.420389206181974,-4.144106384292009,-0.8575816653237247,0.2965355181033181,0.00546716724965149,48.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-28T09:00:00+00:00,0.31260792100329676,1.0476113121351387,11,47
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-28T23:15:00+00:00,2026-03-28T23:15:00+00:00,2026-03-29T02:55:00+00:00,-1,66359.40000000001,66748.39696688489,65581.40606623024,66748.59696688488,388.99696688488467,-1.0005141428263387,0.17109130442947046,-1.171605447255809,False,STOP,44,311.19757350790775,25.008251377716352,50.37384903265486,21.698658172193145,23.40067331429772,1.5412297023829338,0.09007632103719365,0.6486722905457902,0.15185373285929438,4.485896159998583,-4.442946498548377,-0.30448003289843206,0.19594321531990536,0.004663603133688617,0.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-28T22:00:00+00:00,0.31825440951738543,1.184070929109059,14,44
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-29T09:45:00+00:00,2026-03-29T09:45:00+00:00,2026-03-29T11:50:00+00:00,-1,66546.3,66903.50299009772,65831.89401980456,66903.70299009772,357.20299009772066,-1.0005599057273935,0.18679855248914573,-1.1873584582165393,False,STOP,25,285.7623920781765,16.38502556654376,50.086240690342095,23.16322037994753,21.332340618088644,1.1147357836552148,0.011087346231673418,0.4630742361860893,0.2950462710941641,3.8224064127416058,-2.913787642780264,-0.2508022967474752,0.08225493164751523,0.004284968279536906,0.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-29T08:00:00+00:00,0.478159491199323,1.2331923645977645,11,25
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-03-29T15:30:00+00:00,2026-03-29T15:30:00+00:00,2026-03-29T20:25:00+00:00,-1,66392.3,66762.27783260557,65652.34433478887,66762.47783260557,369.97783260556764,-1.000540572927271,0.17994967008545285,-1.1804902430127238,False,STOP,59,295.9822660844541,12.803532573700906,46.75639387628107,21.809825663560762,22.10501664117425,0.8771064428143567,-0.02060298889860276,1.403574938738953,0.6051029283850409,2.9272024012167672,-1.8035366567784354,-0.2562267586503662,0.313862279910554,0.004447102840673809,1.0,2026-03,evaluation_2026_h1,False,PULLBACK_END,LOCAL_LOW_BREAK,2026-03-29T14:00:00+00:00,0.7603158222181816,1.0151959574302858,23,59
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-04-03T00:30:00+00:00,2026-04-03T00:30:00+00:00,2026-04-03T12:35:00+00:00,-1,66793.8,67342.96713918098,65695.46572163804,67343.16713918098,549.1671391809807,-1.0003641878505225,0.12212763434756017,-1.1224918221980826,False,STOP,145,439.33371134478455,14.88959223245352,47.41099916641179,18.893378990268495,18.240341748618704,0.6764759210137252,0.0020152080187357956,0.23215804826960454,0.8080929487179653,3.923896472053553,-3.346132531858647,-0.17577155324417895,0.0877727520576697,0.006570114648074722,0.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-04-03T00:00:00+00:00,1.0084361581174204,1.0128064123237692,27,145
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_short,实验B·4H趋势+1H确认+15M精确成交 RR2.0·空头组件,2.0,1.25,48,2026-04-03T18:45:00+00:00,2026-04-03T18:45:00+00:00,2026-04-04T15:10:00+00:00,-1,66826.0,67276.94534020296,65924.10931959408,67277.14534020296,450.94534020296356,-1.0004435127323963,0.14869113103579826,-1.1491346437681946,False,STOP,245,360.75627216237086,15.908423747112352,49.029113527331695,23.590111168441442,15.44123533446134,0.46269021744130634,0.041616449161762166,0.8561318109337954,0.7026695305308502,3.0768695810794,1.982625102713106,-0.13403770234813292,0.02580655469843272,0.0053996538318895225,0.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,EMA9_REJECT,2026-04-03T18:00:00+00:00,0.18937993673813538,1.0047780952699776,10,245
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-04-08T17:45:00+00:00,2026-04-08T17:45:00+00:00,2026-04-08T19:00:00+00:00,1,71810.2,71088.8511783904,73252.89764321918,71088.6511783904,721.3488216095957,-1.0002772583721093,0.09904975713381652,-1.0993270155059258,False,STOP,15,577.0790572876765,44.4346261584933,58.911871431568315,35.58198927473752,14.990811450913894,1.6295277678464557,0.09296465295948649,0.6541796662014803,0.7842238018802922,6.728020972115286,-1.7520290953914355,0.6170053123990191,0.7806642022610542,0.008064167126009826,22.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,EMA9_RECLAIM,2026-04-08T16:00:00+00:00,0.10896254023763453,1.073544416794113,1,15
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-04-08T21:30:00+00:00,2026-04-08T21:30:00+00:00,2026-04-08T23:05:00+00:00,1,71627.4,70944.97274783965,72992.25450432068,70944.77274783966,682.4272521603414,-1.0002930715316016,0.10445961257885204,-1.1047526841104536,False,STOP,19,545.941801728273,41.588237226449294,54.36341763765761,32.35340874109077,17.102082912302077,1.5511270142792797,0.026908241824682842,0.27172664970777616,0.5068555758683396,4.005738327926135,-2.871319847346591,0.5176599306896033,0.2593942337183497,0.007653007093499621,26.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,EMA9_RECLAIM,2026-04-08T20:00:00+00:00,0.10272157182775477,1.1378502214585586,1,19
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-04-09T10:00:00+00:00,2026-04-09T10:00:00+00:00,2026-04-09T13:35:00+00:00,1,71488.9,70932.20233120804,72602.2953375839,70932.00233120804,556.6976687919522,-1.000359261428975,0.1279158422203069,-1.1282751036492817,False,STOP,43,445.3581350335617,25.878811470425678,57.81267599662868,27.39780944791239,16.145163941112862,1.047934821840161,0.10366380856246193,0.741116021679817,0.9061639483160298,5.457405644598453,-1.5386655553174649,0.2687483926159893,0.8726637186576337,0.0062297696703613546,1.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-04-09T09:00:00+00:00,0.01796307144899717,1.115327106268224,1,43
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,mtf_4h_1h_15m_precision,BOTH,mtf_4h_1h_15m_precision_rr2_0_long,实验B·4H趋势+1H确认+15M精确成交 RR2.0·多头组件,2.0,1.25,48,2026-04-09T15:00:00+00:00,2026-04-09T15:00:00+00:00,2026-04-09T15:50:00+00:00,1,71083.59999999999,70507.06735216582,72236.66529566835,72236.46529566836,576.5326478341807,1.9996530985699643,0.12429483901221264,1.8753582595577516,True,TARGET,10,461.22611826734453,21.694728580654427,50.62224069615497,18.26366452013403,21.409659321868446,0.8139851485906053,-0.04852727922343258,2.2218449055683265,0.8130717221264756,3.078099751447909,-3.3848240204009485,0.2522529753797462,0.014548766815413668,0.00648851165555079,0.0,2026-04,evaluation_2026_h1,False,PULLBACK_END,LOCAL_HIGH_BREAK,2026-04-09T13:00:00+00:00,2.1445446405241837,0.3396165000118143,10,3
