expert,family,policy_key,tier,month,raw_candidates,model_available,calibration_month,calibration_rows,calibration_brier,meta_brier,avg_win_r,avg_loss_r,sample_uncertainty_penalty,calibration_mean,calibration_utility_mean,eval_mean,eval_utility_mean,after_rank,meta_support,meta_neutral,meta_reject,after_soft_meta,after_positive_utility,after_cap
EMA21回踩收回多头,均线回踩,57c6d8ed313f7b81,REJECTED,2026-03,1,False,,,,,,,,,,,,,,,,,,
EMA21回踩收回多头,均线回踩,57c6d8ed313f7b81,REJECTED,2026-04,3,False,,,,,,,,,,,,,,,,,,
EMA21回踩收回多头,均线回踩,57c6d8ed313f7b81,REJECTED,2026-05,0,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-05,0,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-06,1,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-07,0,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-08,1,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-09,3,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-10,0,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-11,2,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2025-12,3,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2026-01,1,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2026-02,2,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2026-03,0,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2026-04,2,False,,,,,,,,,,,,,,,,,,
EMA21反抽受阻空头,均线回踩,4916a4f4be16d2e4,REJECTED,2026-05,3,False,,,,,,,,,,,,,,,,,,
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-05,132,True,2025-04,137.0,0.14449274104278773,0.143856591915206,1.718331734719511,0.8372148215913123,0.046989671174421856,0.1752169962427647,-0.47441308639333746,0.1752094886229334,-0.47424773498682227,19.0,0.0,0.0,19.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-06,132,True,2025-05,132.0,0.15808833424064297,0.15814667974894386,1.7159337990387753,1.0546544741064312,0.04787135538781691,0.19696892772348604,-0.5966206840920265,0.19766990057357914,-0.5951181430723896,16.0,0.0,0.0,16.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-07,45,True,2025-06,132.0,0.19421299234803,0.19353898309002668,1.5578013441626173,1.0274182283924556,0.04787135538781691,0.26518971140018116,-0.4337966106932086,0.2660879624037707,-0.436841833088872,3.0,0.0,0.0,3.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-08,62,True,2025-07,45.0,0.2216699357375027,0.22200815715484867,1.7127809773704283,0.959371143822933,0.08198915917499229,0.3333422360632696,-0.197765842766428,0.3337179654832677,-0.19526939098195253,6.0,0.0,0.0,6.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-09,97,True,2025-08,62.0,0.15727254578247207,0.1651939089323298,1.7127920458308945,1.0113756151042057,0.06985006985010478,0.2096735518763811,-0.5497251025953915,0.20944686584370348,-0.5514901354686297,15.0,0.0,0.0,15.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-10,113,True,2025-09,97.0,0.15197716043135798,0.1506702150844062,1.7128339736161862,0.8417102955780663,0.055844039082349056,0.20616842481357212,-0.4098184565859489,0.18407463689618384,-0.4512117420139187,4.0,0.0,0.0,4.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-11,118,True,2025-10,113.0,0.2425803327604975,0.23772422130410456,1.7127878961273015,0.7657945076627857,0.05173964776109785,0.415927459028982,0.1641701505205252,0.4128182769610568,0.15036787646501476,4.0,0.0,4.0,0.0,4.0,4.0,3.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2025-12,116,True,2025-11,118.0,0.18664335166869958,0.19277963315729316,1.7133035370442589,0.8914879028646621,0.05063160398440779,0.2627194594588498,-0.3010149410487337,0.2623173246298725,-0.3031092191032133,17.0,0.0,0.0,17.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2026-01,137,True,2025-12,116.0,0.19384285026628964,0.19897325926020912,1.7178317729144763,0.9393160853392634,0.05106621799868927,0.2758786907922702,-0.301388271062505,0.29012754837134624,-0.2720069292219863,24.0,0.0,0.0,24.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2026-02,92,True,2026-01,137.0,0.1427743935960045,0.144294722748019,1.71555782785458,0.9337906603746953,0.046989671174421856,0.17518892039694642,-0.5544266744953482,0.1735952924230754,-0.5581330241874165,10.0,0.0,0.0,10.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2026-03,116,True,2026-02,92.0,0.18467746577504005,0.18665265779170873,1.7133806090996972,0.8820786644668704,0.057341463865695566,0.25004387363164726,-0.33345661050331576,0.2542342035012454,-0.3232557618831938,19.0,0.0,0.0,19.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2026-04,137,True,2026-03,116.0,0.1784399215047007,0.17818696084169283,1.7215606698046375,0.8709813411275799,0.05106621799868927,0.23276715338104417,-0.36082894670972765,0.23386706737051752,-0.35898412468637014,16.0,0.0,0.0,16.0,0.0,0.0,0.0
VWAP重新站回多头,VWAP回归,acb95ebbfdc22945,REJECTED,2026-05,111,True,2026-04,137.0,0.2114749457388505,0.21138416544750463,1.7152687807314553,0.9356013080564153,0.046989671174421856,0.3065582390482729,-0.215917191187958,0.3014592845194627,-0.22616933258687666,13.0,0.0,0.0,13.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-05,113,True,2025-04,81.0,0.1260823216590286,0.12596183785229498,1.4952954676882424,0.921143892411926,0.061111111111111116,0.14815055075359895,-0.659749685109913,0.14614421227319643,-0.6641878211337114,15.0,0.0,0.0,15.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-06,120,True,2025-05,113.0,0.20620341816377935,0.20581998365215198,1.4832582794105111,0.8288778552355935,0.05173964776109785,0.2920916362289625,-0.25070117479755194,0.2885946231120569,-0.2595292013554272,21.0,0.0,0.0,21.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-07,33,True,2025-06,120.0,0.17094619071686606,0.1749941660332381,1.4777421959623906,0.9055850334892136,0.05020790110464023,0.23333425053687096,-0.4410661822561488,0.25437406900813225,-0.40859535330087515,7.0,0.0,0.0,7.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-08,112,True,2025-07,33.0,0.19226434956560123,0.1981455327250385,1.4777228084896001,0.8775537041802673,0.09574271077563382,0.2727057116868302,-0.3748081699695602,0.25430928888619175,-0.40764866937405325,14.0,0.0,0.0,14.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-09,75,True,2025-08,112.0,0.21846768374702888,0.22182218914669452,1.477751753495089,0.9000635001698978,0.05197011503876874,0.33932680131378873,-0.19195182228517021,0.3204874351960216,-0.22467020710928756,9.0,0.0,7.0,2.0,7.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-10,109,True,2025-09,75.0,0.18118210849708855,0.1816975463145476,1.4133246580575198,0.8662455121359465,0.06350852961085883,0.2400133137815207,-0.4251807270213634,0.24264499777979598,-0.4202531225256263,27.0,0.0,0.0,27.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-11,145,True,2025-10,109.0,0.18271747893580004,0.18502330349870819,1.4792768156179124,0.9035308762628835,0.052680445687163326,0.24770075082814683,-0.4087672763294563,0.24705712227739485,-0.40879133914555643,34.0,0.0,0.0,34.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2025-12,117,True,2025-11,145.0,0.16797555161763794,0.16654410358831637,1.4885864738286123,0.8981916830333282,0.045675013919556987,0.21379362258969248,-0.47460088473225887,0.21375998105500701,-0.473388785485092,27.0,0.0,0.0,27.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2026-01,138,True,2025-12,117.0,0.14688782890240631,0.147100976677603,1.4775974654624064,0.9537401868613348,0.05084751798731267,0.17945225493466302,-0.606608513650108,0.17901705803195425,-0.6081336933697303,30.0,0.0,0.0,30.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2026-02,126,True,2026-01,138.0,0.20144013017240395,0.20513035431227697,1.3503571869063635,0.8543542206166991,0.04681910919173118,0.28981929478577156,-0.30705187150592755,0.2802644260568619,-0.32283344029391337,12.0,0.0,0.0,12.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2026-03,95,True,2026-02,126.0,0.2127533598970889,0.21163443258423634,1.5044026534577897,0.8926251341993641,0.04899789435061114,0.309526395848697,-0.24580822785349224,0.3004683026149646,-0.26136448440073196,8.0,0.0,0.0,8.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2026-04,80,True,2026-03,95.0,0.20325441676730954,0.1994162770452628,1.4796249172619715,0.8673978987938771,0.05642880936468348,0.28422126942569126,-0.30183156065740685,0.28365814606037915,-0.3040964064845265,15.0,0.0,0.0,15.0,0.0,0.0,0.0
VWAP反抽失败空头,VWAP回归,35c08857a5339946,REJECTED,2026-05,110,True,2026-04,80.0,0.15933025264987136,0.15966459803287922,1.4774274414516304,0.9457485793832675,0.06149186938124422,0.19998072436548914,-0.5625632542826559,0.19989038764888498,-0.5624612391304639,27.0,0.0,0.0,27.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-05,244,True,2025-04,259.0,0.16714587196625721,0.16395146110797384,1.4904970770876953,0.9273053925208913,0.03417533713006601,0.21235661023500502,-0.48896218773957933,0.21238250606552067,-0.4866254816221367,58.0,0.0,0.0,58.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-06,218,True,2025-05,244.0,0.15040705947627236,0.14980678302916042,1.4792491946112591,0.923197158898229,0.0352101419815464,0.18437823760996194,-0.5541895599849911,0.18372112170673863,-0.554961534280328,40.0,0.0,0.0,40.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-07,105,True,2025-06,218.0,0.19259103360453222,0.19639580529697578,1.446739300597323,0.9801432797619971,0.037250700381322804,0.275193895720765,-0.39341145639132175,0.2983812980578782,-0.34938213433705023,28.0,0.0,2.0,26.0,2.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-08,202,True,2025-07,105.0,0.228799842593219,0.230424197024762,1.4759302071715013,1.0286712183584152,0.05367450401216933,0.3619050001566925,-0.2237733456358763,0.34641773873567067,-0.2534649482583812,35.0,0.0,3.0,32.0,3.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-09,241,True,2025-08,202.0,0.1397843767444475,0.13998199365150596,1.4759646546327698,0.8739127616243055,0.038697864960166056,0.16829854067240013,-0.5544757857160754,0.16369385138138934,-0.5625877220701544,26.0,0.0,0.0,26.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-10,189,True,2025-09,241.0,0.16628954622167444,0.1664328852022634,1.476264867950461,0.9470350560940113,0.0354286144520457,0.21156387889051198,-0.5105110143575812,0.22003279230780207,-0.4955841354255571,47.0,0.0,0.0,47.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-11,155,True,2025-10,189.0,0.2081354019079307,0.20823067378394583,1.4759660289497634,0.9193334872964103,0.040006613209931936,0.2963606409268808,-0.29511640914296305,0.29542243755991326,-0.29850167268646144,25.0,0.0,0.0,25.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2025-12,171,True,2025-11,155.0,0.11653406420798022,0.1164914273155659,1.483192164136345,0.9518460505155459,0.04417706308963744,0.13548368419626056,-0.7001957710638539,0.1362463376476575,-0.6993902692409052,36.0,0.0,0.0,36.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2026-01,165,True,2025-12,171.0,0.15985051935680078,0.16202635562577977,1.4918529558173272,0.9153184877986832,0.042059551209602995,0.2046652765336334,-0.5047009530737361,0.21294114186044805,-0.4902752904760529,42.0,0.0,0.0,42.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2026-02,131,True,2026-01,165.0,0.1995381051722985,0.20042592076285204,1.4765163177863219,0.9344990268713537,0.042817441928883766,0.2788118590361718,-0.34978886132115317,0.27751441474885813,-0.3526937947215903,19.0,0.0,0.0,19.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2026-03,181,True,2026-02,131.0,0.15907157955664075,0.15772464586947707,1.4979608488922505,0.8449168742949705,0.04805372311635709,0.19847425509300085,-0.4678736440770516,0.19851361915742027,-0.468521645976769,35.0,0.0,0.0,35.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2026-04,231,True,2026-03,181.0,0.16866352930382697,0.16889239415581728,1.4982916650599576,0.9336152898841558,0.04088117804359415,0.21546988266103878,-0.49155559731735227,0.2182859299512619,-0.486698746689362,64.0,0.0,0.0,64.0,0.0,0.0,0.0
阻力转支撑确认多头,结构角色转换,39f3e3b0e2915467,REJECTED,2026-05,181,True,2026-04,231.0,0.1901755603826019,0.19010746848016805,1.4777807592030714,0.9068582109503754,0.0361873432227873,0.25541420211080806,-0.37763840569583357,0.25541183439781956,-0.37774682587121006,28.0,0.0,0.0,28.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-05,178,True,2025-04,185.0,0.18335900111895784,0.18367401695491495,1.5002646081455222,0.9161677450134232,0.040436804215159425,0.24325531471049155,-0.41159192532544303,0.23614357913567582,-0.42317451705594944,28.0,0.0,0.0,28.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-06,234,True,2025-05,178.0,0.20522962923240967,0.20595166670179413,1.4788369003160153,0.9100501623197483,0.04122424289477238,0.2921412923398845,-0.2986462100736185,0.2922268795842983,-0.2976131104485154,41.0,0.0,0.0,41.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-07,71,True,2025-06,234.0,0.1836808757556176,0.1820983916818087,1.4776889198742016,0.896541779239412,0.03595462477533374,0.24358206587604642,-0.3970197892155692,0.2539407806972003,-0.37810129983771007,35.0,0.0,0.0,35.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-08,211,True,2025-07,71.0,0.11067960966508063,0.10988831405567008,1.477720547516797,0.9491718780815247,0.06527299120066193,0.1268349774765342,-0.7399333869310873,0.12791842208648596,-0.7387687436874883,58.0,0.0,0.0,58.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-09,199,True,2025-08,211.0,0.16024527951532183,0.16080355619263637,1.4777519305862585,0.9145092042684905,0.03786356149518329,0.20378040272898879,-0.5048704325123657,0.1872187365094842,-0.5338319239494135,22.0,0.0,0.0,22.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-10,175,True,2025-09,199.0,0.17871356467809396,0.18028928987704937,1.4563777196247893,0.8857445129600524,0.038988466275458475,0.24622592657905312,-0.39033801585671296,0.29071002235265525,-0.3097351169483267,50.0,0.0,2.0,48.0,2.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-11,248,True,2025-10,175.0,0.19170323183796079,0.18978365678483028,1.4849943335822446,0.8668945127612776,0.041576092031015,0.2628597991751857,-0.3340303023359317,0.2649828049424503,-0.3273451271321839,57.0,0.0,0.0,57.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2025-12,179,True,2025-11,248.0,0.1874618123477793,0.18666713878379745,1.511601402844458,0.8932861657741156,0.03492503492505239,0.2500202126760089,-0.3702777757047512,0.24964106126861665,-0.37009725030122087,34.0,0.0,0.0,34.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2026-01,229,True,2025-12,179.0,0.17648171641976124,0.17628298339670573,1.5021902000039842,0.934024996046839,0.041108930101356474,0.2290300273001698,-0.4591929808850168,0.22943288591486333,-0.45827504541678377,51.0,0.0,0.0,51.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2026-02,234,True,2026-01,229.0,0.19125399991335715,0.1910344400255237,1.3974201043426713,0.9525922620054887,0.03634502302502994,0.2576565706502204,-0.42718096798473676,0.2574945743645693,-0.4272280676916733,27.0,0.0,0.0,27.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2026-03,196,True,2026-02,234.0,0.1864246260737567,0.18411873395890202,1.5380866723099094,0.9357506523814023,0.03595462477533374,0.24787255895432142,-0.40168624515733353,0.24756462882056787,-0.40550427328332717,34.0,0.0,0.0,34.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2026-04,138,True,2026-03,196.0,0.20280406561227882,0.20018899650181798,1.4830838684300873,0.9230863880748879,0.03928571428571429,0.2856700420772912,-0.31999953359834593,0.2820865677012733,-0.3277619452526545,17.0,0.0,0.0,17.0,0.0,0.0,0.0
支撑转阻力确认空头,结构角色转换,174e74ff24ab77a4,REJECTED,2026-05,194,True,2026-04,138.0,0.16899390101397344,0.1697245488736959,1.4774808013003387,1.0016554925540215,0.04681910919173118,0.21736102936675009,-0.550728753573417,0.21159519564801843,-0.561998041600113,37.0,0.0,0.0,37.0,0.0,0.0,0.0
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-05,2,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-06,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-07,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-08,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-09,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-10,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-11,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2025-12,2,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2026-01,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2026-02,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2026-03,0,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2026-04,1,False,,,,,,,,,,,,,,,,,,
缩量回踩恢复多头,量价回踩,612581c35b84da3c,REJECTED,2026-05,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-05,1,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-06,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-07,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-08,1,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-09,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-10,1,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-11,2,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2025-12,1,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2026-01,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2026-02,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2026-03,0,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2026-04,1,False,,,,,,,,,,,,,,,,,,
缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,2026-05,1,False,,,,,,,,,,,,,,,,,,
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-05,189,True,2025-04,317.0,0.16655320458667502,0.16614514334843378,1.7201358079474076,0.943104917475463,0.030891077596595175,0.2113584806376385,-0.4518938652617689,0.211126035243966,-0.4536568441133617,16.0,0.0,0.0,16.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-06,246,True,2025-05,189.0,0.1730969358851474,0.1791738867991231,1.7134985200687525,0.9333575130649384,0.040006613209931936,0.23807137884115273,-0.3848269298097857,0.25039450549455045,-0.35957319363388407,42.0,0.0,0.0,42.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-07,104,True,2025-06,246.0,0.19191805295014155,0.19371689212097637,1.669939684163872,0.9091530646390147,0.03506671921848361,0.26424010422263444,-0.3064982336141928,0.269008560646856,-0.2952740045730065,13.0,0.0,0.0,13.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-08,154,True,2025-07,104.0,0.21615344890193045,0.21936688479121724,1.7127600160167846,1.0439316392777986,0.05393193716300062,0.32684303939243403,-0.24328609124605458,0.3282767364441538,-0.23915126039767348,14.0,0.0,3.0,11.0,3.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-09,246,True,2025-08,154.0,0.14097795885620454,0.1440148544277502,1.712798472858387,0.9740532346760213,0.04432026302139592,0.17532311206611578,-0.5848096697533337,0.18025972767678058,-0.574157814600695,41.0,0.0,0.0,41.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-10,233,True,2025-09,246.0,0.17545347136332431,0.17721612356954433,1.7127781972663754,0.8764251121552624,0.03506671921848361,0.23169236725647116,-0.35351131370729866,0.21014635624885725,-0.39470613741355054,11.0,0.0,0.0,11.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-11,131,True,2025-10,233.0,0.19524227681699183,0.1941952759827009,1.7127965826177625,0.989482101854477,0.03603169801442301,0.2660958737968715,-0.35059239630757466,0.26586341717229267,-0.35126124723835767,13.0,0.0,0.0,13.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2025-12,140,True,2025-11,131.0,0.1577339395378018,0.15825605571893056,1.7183309510642653,0.9914206709905825,0.04805372311635709,0.19847531002212856,-0.5413900013540144,0.19766630141288602,-0.5423925943756115,14.0,0.0,0.0,14.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2026-01,156,True,2025-12,140.0,0.15120223996180288,0.15112950025381294,1.720798102633825,0.9978348940349931,0.04648348401006842,0.18570190512580992,-0.5783349074722907,0.18711850347323175,-0.57543210966256,32.0,0.0,0.0,32.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2026-02,136,True,2026-01,156.0,0.19776113070008686,0.21086412743077104,1.7156282083990904,0.9343549795928113,0.04403524229639896,0.33333184480140543,-0.139557428336788,0.3848322226904219,-0.022910535804095834,20.0,0.0,20.0,0.0,20.0,20.0,3.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2026-03,231,True,2026-02,136.0,0.1755467606458245,0.17595483293088746,1.7245532862768644,0.7950091187347716,0.04716211091418993,0.2279422157731781,-0.3097651448865918,0.23591176646500966,-0.2947828782974476,41.0,0.0,0.0,41.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2026-04,260,True,2026-03,231.0,0.15032237343749996,0.1534298256330101,1.7344318264063838,0.8629822152471371,0.0361873432227873,0.19046172625560626,-0.4431896312933954,0.1754014732381697,-0.474111105887307,19.0,0.0,0.0,19.0,0.0,0.0,0.0
欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,2026-05,204,True,2026-04,260.0,0.18487246105753447,0.18532536347321396,1.7144919416633426,0.8450613950087439,0.03410955201203233,0.24615702770873873,-0.29212707439519464,0.2395126072255163,-0.30523824016877643,12.0,0.0,0.0,12.0,0.0,0.0,0.0
欧美时段顺势延续空头,时段延续,4337d47dd551514a,REJECTED,2025-05,193,True,2025-04,111.0,0.1997952386888519,0.20084963386283283,1.743332037067593,0.8469248749119004,0.05220368976638745,0.27927961725779615,-0.22042368823094702,0.3068395003788681,-0.16625850902164788,54.0,0.0,0.0,54.0,0.0,0.0,0.0
欧美时段顺势延续空头,时段延续,4337d47dd551514a,REJECTED,2025-06,180,True,2025-05,193.0,0.1590002511047581,0.16292838089848777,1.71471051493442,0.847100034050199,0.0395898662911782,0.2071930861718811,-0.39578709234694504,0.1952107495706905,-0.41910573933385803,6.0,0.0,0.0,6.0,0.0,0.0,0.0
欧美时段顺势延续空头,时段延续,4337d47dd551514a,REJECTED,2025-07,54,True,2025-06,180.0,0.15136284986762033,0.15269683496877978,1.7153849739431877,0.9096172266218694,0.040994579587496145,0.18889136070740042,-0.4937232257100567,0.20563507883930218,-0.45886896657151416,11.0,0.0,0.0,11.0,0.0,0.0,0.0
