lane,month,signal_i,exit_i,direction,policy_key,day,net_r,win,outcome_reason,reason,model_available,history_ready,base_probability,probability,online_percentile,rank_threshold,rank_pass,router,router_threshold,micro,meta_probability,meta_decision,meta_pass,expected_utility,brier_penalty,sample_uncertainty_penalty,total_penalty,utility,minimum_utility,utility_pass,cap_pass,selected,first_reject_stage,sample_uncertainty_changes_signal_selection,monthly_cap_enabled,cross_trade_cluster_dedup,allocation_rule,expert_id,expert,family,setup_group,rating_source_lane,rating_engine
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,108569,108588,-1,77df21d40787c7a0,2026-03-26,-0.20384452819596116,False,2,2,True,True,0.15653626031562556,0.3939867145870626,0.9029126213592233,0.8,True,0.6992396831283019,0.34,0.6113541947766623,0.3862995514408794,NEUTRAL,True,0.14425425828361094,0.04876908283836745,0.0,0.04876908283836745,0.09548517544524349,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,13,区间扫高立即跌回空头,流动性反转,扫高立即跌回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,108985,108994,-1,1988519d498cd703,2026-03-27,-1.2870814550267895,False,2,2,True,True,0.19627612838650543,0.4051430060008144,1.0,0.8,True,0.8145441495547333,0.34,0.6695154565537174,0.342471927726837,NEUTRAL,True,0.12012948430192161,0.04577832984861886,0.0,0.04577832984861886,0.07435115445330275,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,35,ETH先跌BTC滞后补跌空头,跨资产领先滞后,ETH领先下跌,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,110176,110180,-1,16e8ea0e0b751d8b,2026-04-01,1.7144577334199718,True,1,1,True,True,0.5288431436445403,0.5210662265363346,0.9655172413793104,0.8,True,0.5398359074391029,0.34,0.8339868548092657,0.4324308369982865,NEUTRAL,True,0.38721327216570606,0.04755706080028809,0.0,0.04755706080028809,0.33965621136541796,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,111926,111930,-1,16e8ea0e0b751d8b,2026-04-07,-1.2870389854294844,False,2,2,True,True,0.5597873578524288,0.5375348994375376,0.967741935483871,0.8,True,0.7022223820499391,0.34,0.6172023128201092,0.43548150305734223,NEUTRAL,True,0.42298091089272005,0.04755706080028809,0.0,0.04755706080028809,0.37542385009243195,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,111959,112032,-1,16e8ea0e0b751d8b,2026-04-08,-0.0769918105851529,False,2,2,True,True,0.4978618470203547,0.5046000679330302,0.84375,0.8,True,0.5406717180023155,0.34,0.6339081948441836,0.42848106534734,NEUTRAL,True,0.3508377205933456,0.04755706080028809,0.0,0.04755706080028809,0.3032806597930575,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,112113,112118,-1,fca571982b7c88a0,2026-04-08,1.8527370445175673,True,1,1,True,True,0.44109509080304804,0.40490301077025725,0.8571428571428571,0.8,True,0.5247359190577253,0.34,0.8019318191574336,0.3518636909468548,NEUTRAL,True,0.3812806734483217,0.0458821100747641,0.0,0.0458821100747641,0.3353985633735576,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,112624,112634,-1,add1fc0880238799,2026-04-10,-1.3043699315826711,False,2,2,True,True,0.10747282795137214,0.42865049940110483,1.0,0.8,True,0.7619689981507923,0.34,0.8105294371108591,0.3078521492855029,NEUTRAL,True,0.1624887014882208,0.04520910542771473,0.0,0.04520910542771473,0.11727959606050609,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,17,区间二次测试不破空头,二次测试,二次测试,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,113231,113260,-1,da51c7f197a1b096,2026-04-12,-1.2870177022047267,False,2,2,True,True,0.6312931206345062,0.4257213899620677,0.9895104895104895,0.88,True,0.8790274347219713,0.34,0.6890869323363702,0.3352260466438771,NEUTRAL,True,0.11463049516353996,0.045830721778447006,0.0,0.045830721778447006,0.06879977338509295,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,1,趋势反抽失败空头,趋势回踩,趋势反抽,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,113727,113733,-1,fca571982b7c88a0,2026-04-14,1.8619666030568092,True,1,1,True,True,0.413674626398174,0.39266361597202326,0.84375,0.8,True,0.5191697223300527,0.34,0.7498393752757464,0.3510697966783391,NEUTRAL,True,0.3582124325276514,0.0458821100747641,0.0,0.0458821100747641,0.3123303224528873,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,114531,114542,-1,fca571982b7c88a0,2026-04-17,-1.194673848969825,False,2,2,True,True,0.44653418532907546,0.40732464617868314,0.8823529411764706,0.8,True,0.5365942304273893,0.34,0.7124072532528167,0.3509815937402566,NEUTRAL,True,0.3852058138681698,0.0458821100747641,0.0,0.0458821100747641,0.3393237037934057,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,115701,115721,-1,16e8ea0e0b751d8b,2026-04-22,-1.2869637098217925,False,2,2,True,True,0.4692463663662785,0.4893442545502574,0.8297872340425532,0.8,True,0.7043290849091166,0.34,0.6979961782096284,0.43432549014639044,NEUTRAL,True,0.3236161758776188,0.04755706080028809,0.0,0.04755706080028809,0.2760591150773307,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,115862,115867,-1,fca571982b7c88a0,2026-04-22,-0.17090486016205067,False,2,2,True,True,0.4369207766435466,0.40304352194945436,0.8292682926829268,0.8,True,0.5285353980007402,0.34,0.7298715606393671,0.35110008728673864,NEUTRAL,True,0.3773805856169948,0.0458821100747641,0.0,0.0458821100747641,0.33149847554223066,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,116169,116215,-1,fca571982b7c88a0,2026-04-23,-1.2384774891627814,False,2,2,True,True,0.4319004342905358,0.40080574991716356,0.8222222222222222,0.8,True,0.7070524798291995,0.34,0.49497713793710857,0.34705600601907366,NEUTRAL,True,0.3707652701525427,0.0458821100747641,0.0,0.0458821100747641,0.32488316007777857,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,118716,118757,1,637dd7099e42148f,2026-05-03,-0.22384452198035376,False,2,2,True,True,0.5163916691401138,0.4166248350648824,1.0,0.8,True,0.8300000000000001,0.34,0.7785379074071459,0.36882210209835226,NEUTRAL,True,0.07399385880078135,0.04714511737095947,0.0,0.04714511737095947,0.026848741429821882,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,22,压缩后首次放量突破多头,波动扩张,压缩突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,119133,119162,1,52f3fa47b619e482,2026-05-04,-0.20383980885073705,False,2,2,True,True,0.1895249128991466,0.41570614553619495,0.868421052631579,0.8,True,0.8316240219919646,0.34,0.5271922468891521,0.359879880389665,NEUTRAL,True,0.21131535397654788,0.04713852231686307,0.0,0.04713852231686307,0.1641768316596848,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,119787,119793,1,f9b0b97528e653e7,2026-05-07,-1.3032735876376609,False,2,2,True,True,0.49767825996290915,0.4405888610478802,0.9583333333333334,0.8,True,0.6319879543662448,0.34,0.8259507413205702,0.320891028838459,NEUTRAL,True,0.1297791444730187,0.043686058862891626,0.0,0.043686058862891626,0.08609308561012707,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120232,120314,1,52f3fa47b619e482,2026-05-08,-0.20383674525805465,False,2,2,True,True,0.21090535297709376,0.4030600654224255,0.851063829787234,0.8,True,0.8447168709865732,0.34,0.7698650948254206,0.3664208830661921,NEUTRAL,True,0.19292915087179097,0.04713852231686307,0.0,0.04713852231686307,0.1457906285549279,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120347,120416,1,52f3fa47b619e482,2026-05-09,1.6952141234818747,True,1,1,True,True,0.14726271708484948,0.4447891916482359,0.9803921568627451,0.8,True,0.7946564698099972,0.34,0.6954160667008324,0.36488390046860825,NEUTRAL,True,0.26533874691908543,0.04713852231686307,0.0,0.04713852231686307,0.21820022460222235,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120537,120587,1,637dd7099e42148f,2026-05-10,-0.6745597222173447,False,4,4,True,True,0.5505479304369976,0.42973221418519214,1.0,0.8,True,0.5312362011416175,0.34,0.7128258371257372,0.33199001384913873,NEUTRAL,True,0.07548018620898767,0.04714511737095947,0.0,0.04714511737095947,0.028335068838028193,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,22,压缩后首次放量突破多头,波动扩张,压缩突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120949,120959,1,f9b0b97528e653e7,2026-05-11,-1.3032720177323687,False,2,2,True,True,0.4785407474832992,0.4245343893697251,0.9444444444444444,0.8,True,0.6,0.34,0.7938196053993642,0.31852766468924637,NEUTRAL,True,0.10042344572550282,0.043686058862891626,0.0,0.043686058862891626,0.0567373868626112,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121035,121048,1,52f3fa47b619e482,2026-05-11,-1.3032730625724,False,2,2,True,True,0.21925448017004712,0.3984129196420956,0.8,0.8,True,0.8499233194172281,0.34,0.576739993182882,0.36097671926521896,NEUTRAL,True,0.18157695474201008,0.04713852231686307,0.0,0.04713852231686307,0.134438432425147,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121035,121048,1,2a8da9b9f57c9899,2026-05-11,-1.3032730625724,False,2,2,True,True,0.19010374160972338,0.5106958072878468,1.0,0.88,True,0.8499233194172281,0.34,0.576739993182882,0.4872737146835935,NEUTRAL,True,0.42917423274394656,0.04992561509448193,0.0,0.04992561509448193,0.3792486176494646,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121301,121320,1,2a8da9b9f57c9899,2026-05-12,1.6952172522010793,True,1,1,True,True,0.2444751256375209,0.49984480648441443,0.8961038961038961,0.88,True,0.8426175912254802,0.34,0.6899075627972184,0.4825854153352846,NEUTRAL,True,0.4063820886165896,0.04992561509448193,0.0,0.04992561509448193,0.35645647352210763,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121403,121420,1,f9b0b97528e653e7,2026-05-13,-1.3032764121606712,False,2,2,True,True,0.46104735565230165,0.4099283622931962,0.8928571428571429,0.8,True,0.7591616282109581,0.34,0.9110097552433931,0.3170243552303058,NEUTRAL,True,0.07409204060992292,0.043686058862891626,0.0,0.043686058862891626,0.03040598174703129,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121974,121983,1,52f3fa47b619e482,2026-05-15,-1.30328266491997,False,2,2,True,True,0.19176964706211613,0.41432331086759616,0.927536231884058,0.8,True,0.8477416008299427,0.34,0.7995706948472145,0.3677518484353032,NEUTRAL,True,0.21349581223280356,0.04713852231686307,0.0,0.04713852231686307,0.16635728991594048,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,122456,122484,-1,1de21fc96eaf5c68,2026-05-17,-1.2869456596998758,False,2,2,True,True,0.517267280196071,0.425888037324038,0.9807692307692307,0.88,True,0.40635820082268276,0.34,0.47923766680144525,0.3104233122104639,NEUTRAL,True,0.1024579777512592,0.042730895705105784,0.0,0.042730895705105784,0.059727082046153415,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,11,欧美时段顺势延续空头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123012,123033,1,2a8da9b9f57c9899,2026-05-19,-0.20386961710689638,False,2,2,True,True,0.2313145854949138,0.5022995642983898,0.9408284023668639,0.88,True,0.8124914642473907,0.34,0.6859179092740271,0.48345576735015755,NEUTRAL,True,0.411421782756787,0.04992561509448193,0.0,0.04992561509448193,0.3614961676623051,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123026,123037,1,52f3fa47b619e482,2026-05-19,-1.3033194413634137,False,2,2,True,True,0.215165171738024,0.40067025276111085,0.8108108108108109,0.8,True,0.8217254231786638,0.34,0.6512939367343464,0.362593390373756,NEUTRAL,True,0.18648935501765895,0.04713852231686307,0.0,0.04713852231686307,0.13935083270079587,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123387,123422,1,2a8da9b9f57c9899,2026-05-20,-0.20386362764720437,False,2,2,True,True,0.24104355525833235,0.5004759826158307,0.9147727272727273,0.88,True,0.8412873365779173,0.34,0.668865790325696,0.4835198820643742,NEUTRAL,True,0.408112857128936,0.04992561509448193,0.0,0.04992561509448193,0.35818724203445407,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123704,123718,1,52f3fa47b619e482,2026-05-21,-1.30331224212754,False,2,2,True,True,0.211925195684421,0.4024842744921117,0.8333333333333334,0.8,True,0.8378983140612581,0.34,0.6557722706908609,0.36309080270162675,NEUTRAL,True,0.18996750940820928,0.04713852231686307,0.0,0.04713852231686307,0.1428289870913462,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123709,123777,1,2a8da9b9f57c9899,2026-05-22,-0.20386289836059954,False,2,2,True,True,0.21339693391502035,0.505803979567647,0.9679144385026738,0.88,True,0.8363644638630982,0.34,0.6816325946875068,0.4830661458608282,NEUTRAL,True,0.41761756791093574,0.04992561509448193,0.0,0.04992561509448193,0.36769195281645384,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,123778,123801,1,52f3fa47b619e482,2026-05-22,-1.3033128642346172,False,2,2,True,True,0.2082801671890305,0.404553005927093,0.8735632183908046,0.8,True,0.806017684727995,0.34,0.77310461132716,0.36576929745344117,NEUTRAL,True,0.19517037786639246,0.04713852231686307,0.0,0.04713852231686307,0.14803185554952938,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,124207,124210,1,6387acc3c2ec918d,2026-05-23,1.7125413489195278,True,1,1,True,True,0.18021373287123396,0.408476111754406,1.0,0.8,True,0.5419699633603605,0.34,0.7779158807069705,0.3049794798364362,NEUTRAL,True,0.11044664297254925,0.0447667450017266,0.0,0.0447667450017266,0.06567989797082265,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,37,ETH先涨BTC滞后补涨多头,跨资产领先滞后,ETH领先上涨,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,124891,124902,1,f9b0b97528e653e7,2026-05-26,-0.22385537088274082,False,2,2,True,True,0.47622452513510366,0.4225966945840131,0.927007299270073,0.8,True,0.49734317289895996,0.34,0.852261376386337,0.3179784194745163,NEUTRAL,True,0.0967269775701678,0.043686058862891626,0.0,0.043686058862891626,0.05304091870727617,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125133,125144,1,f9b0b97528e653e7,2026-05-27,-1.3033284916210934,False,2,2,True,True,0.5069147205376512,0.4483659545159592,0.9787234042553191,0.8,True,0.6,0.34,0.7188364701106025,0.3215371475302395,NEUTRAL,True,0.14370984253023883,0.043686058862891626,0.0,0.043686058862891626,0.10002378366734721,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125172,125179,1,2a8da9b9f57c9899,2026-05-27,-1.3033297835956408,False,2,2,True,True,0.22032832978276534,0.5044243227357437,0.9620853080568721,0.88,True,0.838304252998909,0.34,0.5746852870762997,0.4876257410671559,NEUTRAL,True,0.41787499551349583,0.04992561509448193,0.0,0.04992561509448193,0.3679493804190139,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125845,125918,1,2a8da9b9f57c9899,2026-05-30,1.6951444988654942,True,1,1,True,True,0.1925976590660683,0.5101513260704007,0.9723502304147466,0.88,True,0.8368613138686125,0.34,0.7419588873452156,0.4804442137252208,NEUTRAL,True,0.4239948044157037,0.04992561509448193,0.0,0.04992561509448193,0.3740691893212218,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,126001,126049,1,52f3fa47b619e482,2026-05-30,-0.2039004348440641,False,2,2,True,True,0.2099870152076061,0.4035805443923938,0.86,0.8,True,0.8330159144273395,0.34,0.6772452234743114,0.36363172454979276,NEUTRAL,True,0.19221019785260784,0.04713852231686307,0.0,0.04713852231686307,0.14507167553574477,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,12,区间扫低立即收回多头,流动性反转,扫低立即收回,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,127507,127533,-1,16e8ea0e0b751d8b,2026-06-05,1.8503606760862068,True,1,1,True,True,0.2231837286429118,0.5387135378026938,0.8333333333333334,0.8,True,0.8225639744602626,0.34,0.6736894006573879,0.4966143425989663,NEUTRAL,True,0.477034558833721,0.0481769608378696,0.0,0.0481769608378696,0.4288575979958514,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,128174,128182,1,792c97e8b4c0b8eb,2026-06-08,-0.18666803036056068,False,2,2,True,True,0.41138112184189496,0.4043770588711112,0.8878504672897196,0.88,True,0.4821596105716738,0.34,0.6734935603185965,0.39903038660292633,NEUTRAL,True,0.13460170089558499,0.048921026882849154,0.0,0.048921026882849154,0.08568067401273582,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,128283,128294,1,e024946a7a7bbea6,2026-06-08,-1.2861155229901091,False,2,2,True,True,0.232503988628243,0.49326081261477706,0.831081081081081,0.8,True,0.8704887474667455,0.34,0.6590326778887712,0.462059755231358,NEUTRAL,True,0.35358799874560015,0.04943199747899383,0.0,0.04943199747899383,0.3041560012666063,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129032,129040,1,792c97e8b4c0b8eb,2026-06-11,-1.2861225680456443,False,2,2,True,True,0.40681468310467295,0.4040606877694155,0.9423868312757202,0.88,True,0.4247348175504459,0.34,0.6175540035699776,0.4091403666665818,NEUTRAL,True,0.14065553380049867,0.048921026882849154,0.0,0.048921026882849154,0.0917345069176495,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
