month,signal_i,exit_i,day,net_r,win,probability,online_percentile,meta_probability,meta_decision,expected_utility,brier_penalty,utility,utility_pass,selected,allocation_rule,first_reject_stage,monthly_cap_enabled,cross_trade_cluster_dedup
2025-11,76167,76176,2025-11-23,-0.17084307456577152,False,0.3480538249086861,0.9830508474576272,0.2744668498770501,REJECT,0.033605148470435275,0.04384364712439985,-0.010238498653964576,False,False,,META_PROBABILITY,False,False
2025-11,76184,76186,2025-11-23,-1.271390755236715,False,0.368165555566499,0.9833333333333333,0.27470483462790724,REJECT,0.07419392348494991,0.04384364712439985,0.030350276360550058,False,False,,META_PROBABILITY,False,False
2025-11,76453,76455,2025-11-24,-1.2147025124475934,False,0.2793235267148202,0.6065573770491803,0.2725112981096202,REJECT,-0.10586928126576767,0.04384364712439985,-0.14971292839016753,False,False,,ONLINE_RANK,False,False
2025-11,76507,76519,2025-11-24,-0.17082715118256717,False,0.2935839308179296,0.7258064516129032,0.27413183778999,REJECT,-0.0761166280416673,0.04384364712439985,-0.11996027516606715,False,False,,ONLINE_RANK,False,False
2025-11,76508,76537,2025-11-24,1.8301722838894627,True,0.22987875820577552,0.2857142857142857,0.27337096924321364,REJECT,-0.2046888426533467,0.04384364712439985,-0.24853248977774656,False,False,,ONLINE_RANK,False,False
2025-11,76735,76749,2025-11-25,1.8375221824337566,True,0.2678776195259137,0.546875,0.2749941908054327,REJECT,-0.12721451280368223,0.04384364712439985,-0.1710581599280821,False,False,,ONLINE_RANK,False,False
2025-11,76773,76786,2025-11-25,1.8301607712705452,True,0.3126268256834427,0.8153846153846154,0.2752360207557743,REJECT,-0.037096043555974734,0.04384364712439985,-0.08093969068037458,False,False,,META_PROBABILITY,False,False
2025-11,77012,77046,2025-11-26,-1.2224190290603023,False,0.3247049714204316,0.8787878787878788,0.2766039057535005,REJECT,-0.011899541099141264,0.04384364712439985,-0.055743188223541115,False,False,,META_PROBABILITY,False,False
2025-11,77057,77081,2025-11-26,-1.2713693126949368,False,0.24378878875292312,0.29850746268656714,0.2770119389105533,REJECT,-0.1742866762288593,0.04384364712439985,-0.21813032335325916,False,False,,ONLINE_RANK,False,False
2025-11,77105,77144,2025-11-27,-0.1708114938841681,False,0.38101431424517895,1.0,0.2760417314232544,REJECT,0.10091877459002419,0.04384364712439985,0.057075127465624334,False,False,,META_PROBABILITY,False,False
2025-11,77106,77133,2025-11-27,-0.17081088668787453,False,0.2798794250985387,0.5942028985507246,0.27342378036700116,REJECT,-0.10414036021529549,0.04384364712439985,-0.14798400733969536,False,False,,ONLINE_RANK,False,False
2025-11,77109,77133,2025-11-27,-0.17081120297401162,False,0.3055842734099464,0.7571428571428571,0.2756704382385732,REJECT,-0.05096213546695261,0.04384364712439985,-0.09480578259135246,False,False,,ONLINE_RANK,False,False
2025-11,77842,77914,2025-11-29,-0.1708152468523025,False,0.26832058929014957,0.49295774647887325,0.27163289464959856,REJECT,-0.12857637126300275,0.04384364712439985,-0.17242001838740262,False,False,,ONLINE_RANK,False,False
2025-11,77843,77914,2025-11-29,-0.17081544944985608,False,0.24539030443188836,0.2777777777777778,0.2688898560634799,REJECT,-0.17650968518899335,0.04384364712439985,-0.2203533323133932,False,False,,ONLINE_RANK,False,False
2025-12,78238,78274,2025-12-01,1.8301569031770728,True,0.3337119895617896,0.525,0.36410341956181186,NEUTRAL,0.1679838406744728,0.046093411762780645,0.12189042891169216,False,False,,ONLINE_RANK,False,False
2025-12,78294,78298,2025-12-01,-1.2519316330718555,False,0.3043092725186274,0.3902439024390244,0.3582115024509692,NEUTRAL,0.10690858726910413,0.046093411762780645,0.06081517550632348,False,False,,ONLINE_RANK,False,False
2025-12,78371,78376,2025-12-01,-1.2483246791386824,False,0.4340055032241077,0.7857142857142857,0.3665815983296189,NEUTRAL,0.3648775414785033,0.046093411762780645,0.3187841297157227,False,False,,ONLINE_RANK,False,False
2025-12,78458,78511,2025-12-02,-0.17084221390320423,False,0.33382425588009024,0.4883720930232558,0.35879818282435705,NEUTRAL,0.1647590970342957,0.046093411762780645,0.11866568527151505,False,False,,ONLINE_RANK,False,False
2025-12,78459,78511,2025-12-02,-0.17084141765720165,False,0.3694879984265396,0.5909090909090909,0.3577598088252192,NEUTRAL,0.23352735093790344,0.046093411762780645,0.1874339391751228,False,False,,ONLINE_RANK,False,False
2025-12,78742,78744,2025-12-03,-1.2713480550860838,False,0.2943138214262616,0.35555555555555557,0.3499643967195724,NEUTRAL,0.08209332155065924,0.046093411762780645,0.03599990978787859,False,False,,ONLINE_RANK,False,False
2025-12,79916,79919,2025-12-07,-1.2383962735968532,False,0.3454475547449128,0.5434782608695652,0.3594877599659746,NEUTRAL,0.18783882386133915,0.046093411762780645,0.1417454120985585,False,False,,ONLINE_RANK,False,False
2025-12,79917,79919,2025-12-07,-1.24783814351255,False,0.33178280687131284,0.46808510638297873,0.36166165259350264,NEUTRAL,0.16264263836927279,0.046093411762780645,0.11654922660649214,False,False,,ONLINE_RANK,False,False
2025-12,80770,80779,2025-12-10,1.9710930230968304,True,0.3251026774044309,0.4375,0.35446666282094796,NEUTRAL,0.14496563074722774,0.046093411762780645,0.09887221898444709,False,False,,ONLINE_RANK,False,False
2025-12,80771,80779,2025-12-10,1.9664628291275352,True,0.31748921208749636,0.40816326530612246,0.3507020687659406,NEUTRAL,0.1276977739131368,0.046093411762780645,0.08160436215035616,False,False,,ONLINE_RANK,False,False
2025-12,80775,80779,2025-12-10,1.9561332797121298,True,0.3683189116018096,0.62,0.35633028306322456,NEUTRAL,0.23032315060073616,0.046093411762780645,0.18422973883795551,False,False,,ONLINE_RANK,False,False
2025-12,81055,81084,2025-12-11,1.8958571511706412,True,0.3791973936295041,0.6862745098039216,0.3626934087080852,NEUTRAL,0.2556350095108538,0.046093411762780645,0.20954159774807313,False,False,,ONLINE_RANK,False,False
2025-12,81057,81085,2025-12-11,1.8897682675375294,True,0.3445454981570197,0.5384615384615384,0.36029989201787915,NEUTRAL,0.18660950665287002,0.046093411762780645,0.14051609489008937,False,False,,ONLINE_RANK,False,False
2025-12,81058,81084,2025-12-11,1.890496985958381,True,0.4283965626961125,0.8113207547169812,0.3596012992306042,NEUTRAL,0.3494256299575372,0.046093411762780645,0.30333221819475653,True,True,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,SELECTED,False,False
2025-12,82208,82215,2025-12-16,-1.2713992753421024,False,0.34100229735913556,0.5185185185185185,0.35929430757440817,NEUTRAL,0.17905773758633536,0.046093411762780645,0.13296432582355472,False,False,,ONLINE_RANK,False,False
2025-12,82327,82346,2025-12-16,-0.10682475096522681,False,0.37083749454473497,0.6363636363636364,0.3620518766610358,NEUTRAL,0.2389407538439413,0.046093411762780645,0.19284734208116067,False,False,,ONLINE_RANK,False,False
2025-12,82530,82545,2025-12-17,-1.2713940368692886,False,0.3348885750195493,0.5,0.3629702780658299,NEUTRAL,0.16953935347784455,0.046093411762780645,0.1234459417150639,False,False,,ONLINE_RANK,False,False
2025-12,83668,83678,2025-12-22,-1.2713745188088577,False,0.3058925149402901,0.2982456140350877,0.34924099919350565,NEUTRAL,0.10416911036830784,0.046093411762780645,0.05807569860552719,False,False,,ONLINE_RANK,False,False
2025-12,84671,84708,2025-12-26,-0.17082607522799248,False,0.31990978910085244,0.3793103448275862,0.35917263007354594,NEUTRAL,0.13790875207446518,0.046093411762780645,0.09181534031168453,False,False,,ONLINE_RANK,False,False
2025-12,84672,84690,2025-12-26,-0.170827300512494,False,0.27124494301808155,0.15254237288135594,0.3585692677562227,NEUTRAL,0.042760001460658836,0.046093411762780645,-0.0033334103021218087,False,False,,ONLINE_RANK,False,False
2025-12,85788,85793,2025-12-30,-1.2683530965091394,False,0.3256995169664315,0.43333333333333335,0.3533006020126685,NEUTRAL,0.14537093250562255,0.046093411762780645,0.09927752074284191,False,False,,ONLINE_RANK,False,False
2025-12,85793,85794,2025-12-30,-1.2713778691837487,False,0.258532786925669,0.11475409836065574,0.3480065557506217,NEUTRAL,0.011152003379171882,0.046093411762780645,-0.03494140838360876,False,False,,ONLINE_RANK,False,False
2026-01,86524,86538,2026-01-02,1.8837997881465247,True,0.3799471579399241,0.8695652173913043,0.3184094017426857,NEUTRAL,0.13013779587024232,0.044346237169198166,0.08579155870104416,True,True,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,SELECTED,False,False
2026-01,87301,87303,2026-01-05,-1.271348763189079,False,0.3193067489255849,0.5833333333333334,0.3247078495192425,NEUTRAL,0.006861969303144755,0.044346237169198166,-0.03748426786605341,False,False,,ONLINE_RANK,False,False
2026-01,87305,87322,2026-01-05,1.8321953397565938,True,0.3676039281546235,0.84,0.3207056607446053,NEUTRAL,0.10575717534776785,0.044346237169198166,0.061410938178569685,True,True,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,SELECTED,False,False
2026-01,89185,89192,2026-01-12,1.8301926884775166,True,0.23097101851530752,0.038461538461538464,0.31967985897232265,REJECT,-0.18268525443906658,0.044346237169198166,-0.22703149160826475,False,False,,ONLINE_RANK,False,False
2026-01,89334,89363,2026-01-13,-1.2713582137541857,False,0.2868486731081366,0.2962962962962963,0.3224024510446486,REJECT,-0.06310667786988844,0.044346237169198166,-0.1074529150390866,False,False,,ONLINE_RANK,False,False
2026-01,89434,89436,2026-01-13,-0.17080459542339413,False,0.3532851336304586,0.75,0.32532619168333826,NEUTRAL,0.07884788749615523,0.044346237169198166,0.03450165032695707,False,False,,ONLINE_RANK,False,False
2026-01,89436,89441,2026-01-13,-1.2713556731613804,False,0.3561338491175096,0.7586206896551724,0.3229235531885291,NEUTRAL,0.08316023254464966,0.044346237169198166,0.03881399537545149,False,False,,ONLINE_RANK,False,False
2026-01,89494,89513,2026-01-13,-1.271343544511908,False,0.35696632175707343,0.7666666666666667,0.32548520543962717,NEUTRAL,0.08671137243348803,0.044346237169198166,0.042365135264289866,False,False,,ONLINE_RANK,False,False
2026-01,89702,89704,2026-01-14,-1.2643270542932266,False,0.38449573646316254,0.9032258064516129,0.32779272559141814,NEUTRAL,0.14630270538101053,0.044346237169198166,0.10195646821181237,True,True,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,SELECTED,False,False
2026-01,89703,89704,2026-01-14,-1.2651195544318625,False,0.4076751046207133,0.9375,0.32664491718586686,NEUTRAL,0.19430826771212917,0.044346237169198166,0.149962030542931,True,False,POSITION_OVERLAP_ONLY,POSITION_OVERLAP,False,False
2026-01,89723,89726,2026-01-14,1.8306211803089454,True,0.3071286218574488,0.36363636363636365,0.32223398971622885,NEUTRAL,-0.020519291676801776,0.044346237169198166,-0.06486552884599994,False,False,,ONLINE_RANK,False,False
2026-01,89980,89982,2026-01-15,-1.214180595850759,False,0.34209123982533,0.6176470588235294,0.32434470017276995,NEUTRAL,0.05458677667086831,0.044346237169198166,0.010240539501670143,False,False,,ONLINE_RANK,False,False
2026-01,91401,91405,2026-01-21,-1.2713815747300643,False,0.27048825231828366,0.17142857142857143,0.31065662262061056,REJECT,-0.10580335951091613,0.044346237169198166,-0.1501495966801143,False,False,,ONLINE_RANK,False,False
