expert_id,expert,family,rank,policy_key,tier,eligible,reasons,score,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,shrunk_win_rate,wilson_lower,active_months,positive_months,worst_month_R,max_single_month_profit_share,max_trades_single_month
1,趋势反抽失败空头,趋势回踩,12,84ee61c08f9c36c2,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
1,趋势反抽失败空头,趋势回踩,13,66c4e506115bcabc,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
1,趋势反抽失败空头,趋势回踩,14,fcdc5ffc06cef7e2,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
1,趋势反抽失败空头,趋势回踩,15,cf9d7027a014a4bc,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
1,趋势反抽失败空头,趋势回踩,16,d6b6913945880878,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
1,趋势反抽失败空头,趋势回踩,17,a9cab89e18b613f6,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,-1.4601710815465903,1,0,0.0,0.0,1.3237948859324367,0.0,0.0,-1.3237948859324367,1.3237948859324367,-1.3237948859324367,0.4444444444444444,0.0,1,0,-1.3237948859324367,0.0,1
1,趋势反抽失败空头,趋势回踩,18,c83ae43ded4e3128,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,-1.4601710815465903,1,0,0.0,0.0,1.3237948859324367,0.0,0.0,-1.3237948859324367,1.3237948859324367,-1.3237948859324367,0.4444444444444444,0.0,1,0,-1.3237948859324367,0.0,1
1,趋势反抽失败空头,趋势回踩,19,6dc5691af02ce058,REJECTED,False,总交易不足|盈利因子不足|实际盈亏比不足|累计净R不足,-1.932158032082505,2,0,0.0,0.0,0.7366079016041253,0.0,0.0,-1.4732158032082505,1.4732158032082505,-0.7366079016041253,0.4,0.0,2,0,-1.2870177022047267,0.0,1
1,趋势反抽失败空头,趋势回踩,20,a17c3c0e2b30486c,REJECTED,False,总交易不足|盈利因子不足|实际盈亏比不足|累计净R不足,-1.932158032082505,2,0,0.0,0.0,0.7366079016041253,0.0,0.0,-1.4732158032082505,1.4732158032082505,-0.7366079016041253,0.4,0.0,2,0,-1.2870177022047267,0.0,1
1,趋势反抽失败空头,趋势回踩,21,babd89c70121bbf0,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足|最差月份亏损过大,-15.676131378700507,2,0,0.0,0.0,1.3238065689350254,0.0,0.0,-2.6476131378700507,2.6476131378700507,-1.3238065689350254,0.4,0.0,1,0,-2.6476131378700507,0.0,2
