expert,family,policy_key,tier,month,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-07,1,0,0.0,0.0,1.3040993432837082,0.0,0.0,-1.3040993432837082,1.3040993432837082,-1.3040993432837082
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归空头,衍生品反转,b02aa80e33f81c12,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-07,2,1,0.5,1.4651519433534792,0.25398728202673576,5.768603575982404,5.768603575982404,1.2111646613267435,0.25398728202673576,0.6055823306633717
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复多头,基差反转,c468956982a6e533,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合约溢价极端修复空头,基差反转,9cc0c5de692aa62f,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2026-01,1,0,0.0,0.0,0.8159975125742809,0.0,0.0,-0.8159975125742809,0.8159975125742809,-0.8159975125742809
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破多头,开盘突破,cbd27bbf86f53b15,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欧美开盘区间突破空头,开盘突破,8f89911d444a7852,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
