channel_id,channel_label,family,profile,reward_risk_target,stop_atr_multiple,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,signal_adx_change_3,signal_ema50_slope_6_atr,signal_price_extension_ema20_atr,signal_atr_ratio,signal_trend_age,month,phase,is_baseline
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-12-06T20:00:00+00:00,2025-12-06T20:00:00+00:00,2025-12-07T14:30:00+00:00,-1,89369.3,89907.06413243058,88024.88966892358,88025.08966892358,537.7641324305681,2.499628089736861,0.16493698535372972,2.3346911043831313,True,TARGET,222,430.21130594445447,27.324973714235025,40.81250194444199,14.574135223107529,23.260509102330786,1.3636272902368463,-0.10671416166127817,1.6375555788867204,0.6718595937685027,3.154961251007306,-3.026029903989471,-0.38149048030900257,0.6947514542144255,0.004813854696847629,3.0,2025-12,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-01-05T00:00:00+00:00,2026-01-05T00:00:00+00:00,2026-01-05T01:05:00+00:00,1,91497.4,91110.0043961217,92465.8890096957,92465.6890096957,387.3956038782861,2.4994837318802783,0.23743569514987853,2.2620480367303997,True,TARGET,13,309.9164831026289,34.170067554686774,62.715963564326785,24.798819864340217,15.528340500745212,1.6505117672709473,0.16223631599406046,1.3943005453358888,0.8189119170984607,3.1931183204356546,-4.134118113222044,0.5162637961927343,1.0447985751336881,0.0033871727421156393,36.0,2026-01,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-01-09T15:00:00+00:00,2026-01-09T15:00:00+00:00,2026-01-09T15:25:00+00:00,-1,90110.5,90742.57868910415,88530.30327723961,90742.77868910415,632.0786891041528,-1.0003164162998084,0.14306231313179385,-1.1433787294316022,False,STOP,5,505.66295128332223,23.93807361913982,39.7935383074714,16.740435801037403,28.824210650665197,0.7018938536307434,-0.198420914291634,2.3040498254219695,0.6998113715979469,3.890338406259425,0.2203050662740793,-0.33401595235945825,1.0364226331910038,0.005611568771815611,8.0,2026-01,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-01-25T15:00:00+00:00,2026-01-25T15:00:00+00:00,2026-01-25T16:20:00+00:00,-1,88665.90000000001,89006.27793960497,87814.95515098759,87815.15515098759,340.3779396049656,2.4994124178546246,0.25924279252028964,2.240169625334335,True,TARGET,16,272.30235168397246,40.83144467069321,41.82982336228956,13.085766501193058,28.26678598436736,1.1236726502069665,-0.1506928545673916,1.7861215516405797,0.7300094073377003,4.995917191265544,0.09623136757169704,-0.5405942104661767,0.7801213021229134,0.003071098781653557,31.0,2026-01,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-02-23T11:00:00+00:00,2026-02-23T11:00:00+00:00,2026-02-23T17:20:00+00:00,-1,66291.0,66901.7322603205,64764.16934919875,64764.36934919875,610.7322603204982,2.4996725242581896,0.10729363574180928,2.3923788885163804,True,TARGET,76,488.5858082563986,32.61390418265016,47.0868916929768,25.610125012344486,30.773233604994722,1.3751378747745802,-0.1318198800067141,0.8090861113421967,0.7227748023463146,7.301071663808975,-3.9020189779840564,-0.6240145855510891,0.032151542966873156,0.007370307752570082,18.0,2026-02,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-03-15T18:00:00+00:00,2026-03-15T18:00:00+00:00,2026-03-15T18:50:00+00:00,1,71788.09999999999,71389.26257112031,72785.19357219918,71389.06257112032,398.8374288796731,-1.000501457449875,0.1794931370575002,-1.179994594507375,False,STOP,10,319.06994310373847,25.614180044739733,62.59735090836163,26.685149141009514,15.371410600541319,0.7924637077204347,0.14525962412076782,1.4803131285492996,0.6928989139515407,4.030464253356155,-2.437513108340937,0.3335994125671363,1.136753875951784,0.004444613906275958,16.0,2026-03,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-03-23T04:00:00+00:00,2026-03-23T04:00:00+00:00,2026-03-23T05:05:00+00:00,-1,68045.0,68679.59456400404,66458.51358998989,68679.79456400404,634.5945640040454,-1.00031516185505,0.10772609971737204,-1.1080412615724222,False,STOP,13,507.6756512032364,43.93953885614242,40.45880697057333,12.38354485745813,25.054897141965764,1.3967645200302157,-0.22770648036605082,0.8740758467406516,0.957778194783261,3.780760403716124,0.16923675753701417,-0.5956055687478792,0.7051565307568318,0.007460870087680617,36.0,2026-03,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-03-27T08:00:00+00:00,2026-03-27T08:00:00+00:00,2026-03-27T10:40:00+00:00,-1,68501.6,69075.41662825573,67067.05842936071,67067.2584293607,573.8166282557166,2.499651456597553,0.11812907796124861,2.3815223786363044,True,TARGET,32,459.0533026045733,28.64627593023827,33.874263414215406,13.227602795202998,26.43920620671852,1.3103547675950904,-0.3019696220503453,1.098142159398895,0.8324483775811267,3.826135200497512,0.6610233579607261,-0.5496330342396109,1.006018424310763,0.006701341756548717,23.0,2026-03,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-04-08T16:00:00+00:00,2026-04-08T16:00:00+00:00,2026-04-09T01:10:00+00:00,1,71275.09999999999,70540.19549980505,73112.36125048736,70539.99549980505,734.9045001949486,-1.000272144203685,0.09648539059305372,-1.0967575347967387,False,STOP,110,587.9236001559589,44.720680974447035,55.976459461071265,33.32336319675108,15.846167601062739,1.6153715048263906,0.10126692077263355,0.8633885505827513,0.9012810851544953,7.727534664018964,0.018355110008485553,0.622345996625487,0.36029602618368384,0.008248688178093223,21.0,2026-04,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-04-10T01:00:00+00:00,2026-04-10T01:00:00+00:00,2026-04-11T13:00:00+00:00,1,71932.5,71217.15364795008,73720.86588012481,72895.40000000001,715.3463520499242,1.3460612432574586,0.1012292154597389,1.2448320277977196,True,TIME_EXIT,432,572.2770816399394,23.69372720807258,55.31794045648317,24.32037614336547,15.14382771062132,0.9308107603750567,0.10916775496086825,0.827613122666248,0.8588261449533134,4.644253780675102,1.0502583679816588,0.41670281925664876,0.42841326592709844,0.007955773437523052,10.0,2026-04,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-04-14T18:00:00+00:00,2026-04-14T18:00:00+00:00,2026-04-14T18:50:00+00:00,1,74700.09999999999,73958.67803934173,76553.65490164564,73958.47803934173,741.4219606582601,-1.0002697519234827,0.1002523434208487,-1.1005220953443313,False,STOP,10,593.1375685266081,50.215547679784066,59.0161009311723,31.582746804236727,13.112009691890895,1.65255841210687,0.3222755798717889,0.9753399581744528,0.7113167259786436,5.028007258768363,-0.8960272010990309,0.726884463850046,0.6899040189839218,0.00794027259108256,23.0,2026-04,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-04-30T03:00:00+00:00,2026-04-30T03:00:00+00:00,2026-04-30T09:35:00+00:00,-1,75663.3,76275.21176947438,74133.52057631405,76275.41176947438,611.9117694743786,-1.000326844505976,0.12415083297056621,-1.1244776774765424,False,STOP,79,489.5294155795029,26.79996118038175,40.04925286722933,18.46307880484214,32.73743682750686,0.7258452484481224,-0.12080182433016319,0.9711974621902064,0.7511878549078579,6.138956933655261,-2.081942100334217,-0.3298367281097579,1.0336564171056526,0.006469813960471122,13.0,2026-04,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-05-03T10:00:00+00:00,2026-05-03T10:00:00+00:00,2026-05-03T20:40:00+00:00,1,78496.8,78207.12735804687,79220.98160488285,79220.78160488285,289.6726419531391,2.4993095654506807,0.2722341684417632,2.2270753970089174,True,TARGET,128,231.73811356251127,23.306960713771776,58.256329390735246,25.235960192711584,16.22854332494849,1.1745747794766568,0.10132439295445529,0.9884580441493142,0.7094047199718151,4.824411413439853,-1.744854319190452,0.28843565047423747,0.7420232679178602,0.002952209506952683,1.0,2026-05,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-05-06T09:00:00+00:00,2026-05-06T09:00:00+00:00,2026-05-06T14:05:00+00:00,1,81903.9,81355.70268850158,83274.39327874602,81355.50268850158,548.197311498411,-1.000364832143108,0.14890569441343823,-1.1492705265565462,False,STOP,61,438.5578491987288,23.425371268621046,64.95029902879565,27.580808352389564,15.086888063150054,1.3317167251435558,0.2462086591895185,1.7800955525950872,0.9377443609022644,2.4949958186797145,-0.6847347571811433,0.4879245183316116,1.4585156550434653,0.005354561328180065,8.0,2026-05,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-05-10T11:00:00+00:00,2026-05-10T11:00:00+00:00,2026-05-10T16:15:00+00:00,1,80836.7,80591.55379295975,81449.56551760061,81449.36551760061,245.14620704024412,2.499184160332693,0.3309985242622154,2.1681856360704774,True,TARGET,63,196.1169656321953,25.75782809867316,63.03425201322625,20.78937833807353,12.695568301267672,0.7729115816627974,0.2397081759603943,1.3640003935322698,0.9011090573013182,4.350465026060614,1.242464472451239,0.3196685087110198,0.8627855856321162,0.0024260942226864758,19.0,2026-05,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-06-08T13:00:00+00:00,2026-06-08T13:00:00+00:00,2026-06-08T23:35:00+00:00,1,63844.799999999996,63039.34136513457,65858.44658716356,63039.14136513457,805.4586348654291,-1.0002483057370513,0.07876502645373809,-1.0790133321907893,False,STOP,127,644.3669078923433,27.625765039625566,64.17059876856588,26.558844957059897,15.940347438800611,0.7619736834137426,0.31350173756644045,2.838317821344342,0.9195999379748818,4.810613273327651,0.95069733581877,0.402967313421472,1.4311595197315023,0.010092755176911767,15.0,2026-06,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-06-10T09:00:00+00:00,2026-06-10T09:00:00+00:00,2026-06-10T12:35:00+00:00,-1,61228.600000000006,61802.54177361614,59793.74556595967,61802.74177361614,573.9417736161345,-1.0003484674041698,0.10718103075025721,-1.107529498154427,False,STOP,43,459.1534188929076,29.78658223687702,38.86880611845992,14.146048118006812,25.822234845792657,0.9009618168527255,-0.22993187182081684,0.8380545974978186,0.8272585938849547,4.602383240650283,-0.245522518600243,-0.4393000955149815,1.1005597468950072,0.007498990161360728,18.0,2026-06,historical_test,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2026-06-14T10:00:00+00:00,2026-06-14T10:00:00+00:00,2026-06-14T12:40:00+00:00,1,64585.0,64300.34247156295,65296.64382109263,64300.142471562955,284.65752843705155,-1.000702598666868,0.22638632320603508,-1.227088921872903,False,STOP,32,227.72602274964123,35.21018998311684,63.95109655146189,27.189759353679168,11.017211570312728,1.5487293526334667,0.2736815514012082,0.9624501296167469,0.9730769230769184,3.8427755837200523,0.571289098320122,0.5280010835996198,1.2716124284483314,0.003526005737421421,28.0,2026-06,historical_test,True
60m_trend_pullback_quality_rr3_0,V10.1冻结基线·1小时趋势回踩质量过滤 RR3.0,trend_pullback,quality,3.0,1.25,2025-01-14T18:00:00+00:00,2025-01-14T18:00:00+00:00,2025-01-15T20:00:00+00:00,1,96481.4,95385.55668526978,99768.92994419063,99768.72994419064,1095.843314730213,2.9998174921566716,0.08954296992380963,2.910274522232862,True,TARGET,312,876.6746517841705,28.34065816342626,62.08656504989157,24.186915128256764,16.90898016946406,0.9025168872639903,0.2976616494727199,0.9039995571984707,0.9805208333333364,4.564749296510054,-0.958865360521223,0.4702026127074369,1.1667731689090752,0.009086472215695378,14.0,2025-01,development,True
