entry_time_utc,exit_time_utc,month,direction,family,entry,exit,stop,target,risk_abs,net_R,win,exit_reason,bars
2026-06-06T18:05:00+00:00,2026-06-06T21:10:00+00:00,2026-06,SHORT,趋势回踩,60443.3,60810.600505579016,60810.40050557902,59488.838685494564,367.1005055790138,-1.1656956319274154,False,SL,37
2026-06-06T22:55:00+00:00,2026-06-06T23:40:00+00:00,2026-06,SHORT,趋势回踩,60512.8,60880.52261027411,60880.32261027411,59557.24121328733,367.522610274105,-1.1656950065186968,False,SL,9
2026-06-07T17:00:00+00:00,2026-06-07T19:00:00+00:00,2026-06,LONG,趋势回踩,62215.6,61837.53795040326,61837.73795040326,63198.04132895152,377.86204959674035,-1.1646806527451172,False,SL,24
2026-06-10T04:30:00+00:00,2026-06-10T07:15:00+00:00,2026-06,SHORT,趋势回踩,61302.9,61675.42124221067,61675.221242210675,60334.86477025225,372.32124221067346,-1.1656879963518074,False,SL,33
2026-06-10T11:00:00+00:00,2026-06-10T12:30:00+00:00,2026-06,SHORT,趋势回踩,60980.9,61351.4655916809,61351.2655916809,60017.949461629665,370.36559168089866,-1.1656908313683505,False,SL,18
2026-06-11T08:05:00+00:00,2026-06-11T17:00:00+00:00,2026-06,LONG,趋势回踩,62772.299999999996,62390.856861428336,62391.05686142833,63763.532160286326,381.24313857166464,-1.1646759563094613,False,SL,107
2026-06-11T22:05:00+00:00,2026-06-12T06:15:00+00:00,2026-06,LONG,趋势回踩,63608.799999999996,63222.27642146512,63222.476421465115,64613.24130419069,386.32357853488395,-1.1646690539883318,False,SL,98
2026-06-12T11:40:00+00:00,2026-06-12T12:35:00+00:00,2026-06,LONG,趋势回踩,63763.399999999994,63375.937466272866,63376.13746627286,64770.28258769053,387.26253372712983,-1.1646677981456055,False,SL,11
2026-06-13T08:15:00+00:00,2026-06-13T20:15:00+00:00,2026-06,LONG,趋势回踩,63808.399999999994,64224.8,63420.864161074605,64815.99318120601,387.5358389253903,0.9092924179016403,True,TIME,144
2026-06-14T00:30:00+00:00,2026-06-14T12:30:00+00:00,2026-06,LONG,趋势回踩,64506.1,64361.9,64114.3267158118,65524.71053888931,391.77328418819735,-0.532537588499207,False,TIME,144
2026-06-18T06:05:00+00:00,2026-06-18T07:25:00+00:00,2026-06,SHORT,趋势回踩,63893.4,64281.6545114572,64281.4545114572,62884.45827021128,388.05451145720014,-1.165666228217057,False,SL,16
2026-06-18T14:25:00+00:00,2026-06-18T15:40:00+00:00,2026-06,SHORT,趋势回踩,63785.8,62778.757378261624,63069.52592267476,62778.55737826163,387.40100836091517,2.4361329028085827,True,TP,15
2026-06-18T22:15:00+00:00,2026-06-19T10:15:00+00:00,2026-06,SHORT,趋势回踩,62780.5,62405.799999999996,63161.795370231775,61789.13203739738,381.29537023177664,0.8185435081739522,True,TIME,144
2026-06-19T12:45:00+00:00,2026-06-19T12:50:00+00:00,2026-06,SHORT,趋势回踩,62360.0,62738.94148499025,62738.741484990256,61375.27213902534,378.741484990254,-1.165678895049242,False,SL,1
2026-06-20T21:40:00+00:00,2026-06-21T09:40:00+00:00,2026-06,LONG,趋势回踩,64000.1,64114.9,63611.39988093002,65010.72030958195,388.70011906997985,0.130544081441013,True,TIME,144
2026-06-25T03:35:00+00:00,2026-06-25T04:50:00+00:00,2026-06,SHORT,趋势回踩,60721.200000000004,61090.188317014494,61089.9883170145,59762.35037576232,368.7883170144934,-1.1656931397750918,False,SL,15
2026-06-25T14:55:00+00:00,2026-06-25T16:10:00+00:00,2026-06,SHORT,趋势回踩,59448.5,59965.920400977266,59965.72040097727,58103.726957459105,517.2204009772662,-1.115825304043104,False,SL,15
2026-06-28T18:35:00+00:00,2026-06-29T03:00:00+00:00,2026-06,SHORT,趋势回踩,59547.700000000004,59909.56112478875,59909.36112478875,58607.38107554927,361.66112478874584,-1.1657038217679596,False,SL,101
