rank,score_train_only,diagnostic_qualified,family,direction,train_trades,train_win_rate,train_ratio,test_trades,test_win_rate,test_ratio,total_net_R,max_drawdown_R,first_half_trades,first_half_win_rate,first_half_net_R,second_half_trades,second_half_win_rate,second_half_net_R,config
109,-427.5581561737332,False,趋势回踩+震荡反转,双向,20.0,0.45,1.6164491653125084,23.0,0.43478260869565216,1.7154521020895892,9.363698607235346,4.906317447926965,8.0,0.5,3.1983483374185333,12.0,0.4166666666666667,1.1820130976949679,"{""family_mask"": 5, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.6789415803603, ""min_stop_pct"": 0.0037233967988768257, ""max_hold"": 576, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 14.200591168472762, ""adx_range_max"": 16.064299810673823, ""rsi_long_min"": 47.39674691176033, ""rsi_long_max"": 72.1417970979434, ""volz_break"": 0.6232504981116842, ""body_min"": 0.562902105295216, ""close_loc_min"": 0.8460976178929944, ""eff_min"": 0.26565401795096777, ""atr_rank_min"": 0.6711140419461652, ""squeeze_rank_max"": 0.2837703178713493, ""vwap_dev_entry"": 0.7168718626194808, ""pull_idx"": 0, ""don_idx"": 1, ""trail_trigger"": 2.271072353722294, ""trail_lock"": 2.0320039075804557}"
110,-428.27568565022176,False,趋势回踩+压缩突破,双向,21.0,0.47619047619047616,1.409844863811153,26.0,0.11538461538461539,1.4164916038733313,-18.806638747542365,4.10622980730159,9.0,0.4444444444444444,0.22067337551244592,12.0,0.5,3.690639403422883,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.1410611907468744, ""min_stop_pct"": 0.0038168850415776505, ""max_hold"": 288, ""cooldown"": 23, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 26.589420813172694, ""adx_range_max"": 21.20861624912535, ""rsi_long_min"": 40.765234604888576, ""rsi_long_max"": 74.95603241311301, ""volz_break"": 1.436360820833087, ""body_min"": 0.40957799414869045, ""close_loc_min"": 0.6140863275093308, ""eff_min"": 0.18524536820931992, ""atr_rank_min"": 0.5569672236230871, ""squeeze_rank_max"": 0.4405944938815298, ""vwap_dev_entry"": 1.397172350577473, ""pull_idx"": 2, ""don_idx"": 0, ""trail_trigger"": 1.9953986082913326, ""trail_lock"": 1.7940598774346692}"
111,-428.9519962360838,False,趋势回踩+压缩突破,只做空,22.0,0.45454545454545453,1.4680107858265001,27.0,0.37037037037037035,1.6028860077020346,1.4549384656135096,3.8798874087692172,7.0,0.5714285714285714,2.3235917688865215,15.0,0.4,0.21746213604316866,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.4, ""sl_atr"": 1.1335658112520142, ""min_stop_pct"": 0.008509631159970218, ""max_hold"": 144, ""cooldown"": 35, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 14.994225055669988, ""adx_range_max"": 13.834824554073752, ""rsi_long_min"": 49.5173860890669, ""rsi_long_max"": 74.84902535719284, ""volz_break"": 0.18027203761985378, ""body_min"": 0.22257258150248715, ""close_loc_min"": 0.7003221181557637, ""eff_min"": 0.24261169225615803, ""atr_rank_min"": 0.32218602204621427, ""squeeze_rank_max"": 0.12838720230574222, ""vwap_dev_entry"": 0.7371427006706713, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 1.9704555169415199, ""trail_lock"": 1.8550997514646255}"
112,-428.9569827502691,False,趋势回踩+压缩突破,双向,22.0,0.45454545454545453,1.4759414123711119,24.0,0.375,1.5203566689444827,1.5189708772960262,3.558241380393401,9.0,0.5555555555555556,2.6812042239055343,13.0,0.38461538461538464,0.3950794515640188,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.5001210917239427, ""min_stop_pct"": 0.005392281623003868, ""max_hold"": 144, ""cooldown"": 35, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 16.033754470581982, ""adx_range_max"": 12.536318128382046, ""rsi_long_min"": 39.06574988862208, ""rsi_long_max"": 59.86599918636178, ""volz_break"": 0.1487039828367433, ""body_min"": 0.37110483620897483, ""close_loc_min"": 0.7603338122130915, ""eff_min"": 0.19236714480489336, ""atr_rank_min"": 0.31614109708698734, ""squeeze_rank_max"": 0.32952176074733996, ""vwap_dev_entry"": 0.8033814229947202, ""pull_idx"": 1, ""don_idx"": 0, ""trail_trigger"": 2.178592733244841, ""trail_lock"": 2.0103091583460095}"
113,-429.90114647988935,False,趋势回踩,双向,20.0,0.45,1.7234540038232815,29.0,0.2413793103448276,1.7608338735665745,-6.2824822673743155,3.501544896619759,7.0,0.42857142857142855,1.0367517121216254,13.0,0.46153846153846156,3.923114335097591,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.368594605780628, ""min_stop_pct"": 0.006003795212892548, ""max_hold"": 288, ""cooldown"": 6, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.228024843479204, ""adx_range_max"": 22.58903624562531, ""rsi_long_min"": 47.61354868720919, ""rsi_long_max"": 60.24294531247897, ""volz_break"": 1.134218583256612, ""body_min"": 0.2961565976530098, ""close_loc_min"": 0.7455038095020471, ""eff_min"": 0.24353656743771113, ""atr_rank_min"": 0.3033414663465308, ""squeeze_rank_max"": 0.26654067578177465, ""vwap_dev_entry"": 1.167617320070701, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.0401794506301227, ""trail_lock"": 1.9626970052787955}"
114,-430.5245262295148,False,趋势回踩+压缩突破,双向,25.0,0.44,1.6398858986069615,35.0,0.34285714285714286,1.7169378578229233,1.9222862866149653,7.013536885574765,10.0,0.5,3.368498189223152,15.0,0.4,1.353439611292535,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.1834372598605165, ""min_stop_pct"": 0.005929316576119396, ""max_hold"": 576, ""cooldown"": 16, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 21.09663469278906, ""adx_range_max"": 16.58236094993758, ""rsi_long_min"": 42.39067989178378, ""rsi_long_max"": 71.94905757776233, ""volz_break"": 0.6205342484962495, ""body_min"": 0.44897736553574363, ""close_loc_min"": 0.5881336956253639, ""eff_min"": 0.19464158393526568, ""atr_rank_min"": 0.3193093452551656, ""squeeze_rank_max"": 0.4692332977654815, ""vwap_dev_entry"": 2.191067115016171, ""pull_idx"": 6, ""don_idx"": 1, ""trail_trigger"": 2.076186779316135, ""trail_lock"": 1.8861568500887065}"
115,-431.25435441563786,False,三策略组合,双向,27.0,0.4444444444444444,1.5393624092009965,31.0,0.25806451612903225,1.5562644806492794,-8.652188734093041,7.634620326153925,8.0,0.5,2.7156079098817645,19.0,0.42105263157894735,1.7658376036389478,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.9163301041676912, ""min_stop_pct"": 0.0033098901146565965, ""max_hold"": 576, ""cooldown"": 12, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.448901035990417, ""adx_range_max"": 16.519579604583154, ""rsi_long_min"": 52.46535365434847, ""rsi_long_max"": 71.58059273623049, ""volz_break"": -0.046987154786981455, ""body_min"": 0.5346336324712436, ""close_loc_min"": 0.6832609192702982, ""eff_min"": 0.5026541469704032, ""atr_rank_min"": 0.5141669203633819, ""squeeze_rank_max"": 0.4420037264113019, ""vwap_dev_entry"": 1.2277180147543008, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.18470957916871, ""trail_lock"": 1.9253347758267827}"
116,-433.1093935749095,False,趋势回踩+压缩突破,双向,20.0,0.45,1.6879369177486665,16.0,0.3125,1.4394719370523785,-0.2550446123906285,4.617543175442116,9.0,0.4444444444444444,1.6361295120835688,11.0,0.45454545454545453,2.4783853810147436,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.374641563708289, ""min_stop_pct"": 0.0064933371270690775, ""max_hold"": 144, ""cooldown"": 5, ""session_start"": 13, ""session_end"": 23, ""weekday_mask"": 127, ""adx_trend_min"": 15.357646282779436, ""adx_range_max"": 19.876455797654117, ""rsi_long_min"": 40.13024074254098, ""rsi_long_max"": 59.22657854154435, ""volz_break"": 1.0990528007631262, ""body_min"": 0.473705949061873, ""close_loc_min"": 0.7616703636565642, ""eff_min"": 0.18052059583899413, ""atr_rank_min"": 0.4100976009241064, ""squeeze_rank_max"": 0.5200035918356076, ""vwap_dev_entry"": 1.6741368424251408, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.4812097149339567, ""trail_lock"": 2.2317401846774083}"
117,-435.1799136925591,False,趋势回踩+压缩突破,只做空,20.0,0.45,1.6976170223371072,30.0,0.4666666666666667,1.5984363564392785,12.30824943482833,4.680719470767004,7.0,0.42857142857142855,1.4444925596392693,13.0,0.46153846153846156,3.56235890090269,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.4, ""sl_atr"": 2.5109624851555714, ""min_stop_pct"": 0.005777192803555613, ""max_hold"": 576, ""cooldown"": 6, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 17.142392972437907, ""adx_range_max"": 16.564914849781236, ""rsi_long_min"": 46.205974680007856, ""rsi_long_max"": 66.83488877529882, ""volz_break"": 0.8709230644465158, ""body_min"": 0.2887215541509283, ""close_loc_min"": 0.7194538821492636, ""eff_min"": 0.24537446070420127, ""atr_rank_min"": 0.16565013039258697, ""squeeze_rank_max"": 0.1256938114494243, ""vwap_dev_entry"": 1.086343410969446, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 2.0138033724416324, ""trail_lock"": 1.8578612511565593}"
118,-435.1863280314365,False,趋势回踩+震荡反转,双向,20.0,0.45,1.6479861214896256,23.0,0.21739130434782608,2.139773119580629,-4.042228410249735,3.719975837484631,11.0,0.45454545454545453,3.033443897909336,9.0,0.4444444444444444,1.7177977513560632,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.7163173943362913, ""min_stop_pct"": 0.004181107563633799, ""max_hold"": 432, ""cooldown"": 4, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 30.360700416782624, ""adx_range_max"": 19.224150675247383, ""rsi_long_min"": 51.49852142913243, ""rsi_long_max"": 72.0496938294233, ""volz_break"": 1.4847329700613419, ""body_min"": 0.39630877546522336, ""close_loc_min"": 0.7513792318244791, ""eff_min"": 0.2736765364364374, ""atr_rank_min"": 0.6721905662037949, ""squeeze_rank_max"": 0.28413109149397275, ""vwap_dev_entry"": 1.8385865095859415, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.2840246547496634, ""trail_lock"": 2.0240420690098575}"
119,-435.59645335673076,False,趋势回踩+震荡反转,双向,20.0,0.45,1.6497455311566656,32.0,0.375,1.8533716552077169,7.236057814177924,3.567569909282196,9.0,0.4444444444444444,2.407541580726279,11.0,0.45454545454545453,2.169276310366535,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.0519755940051847, ""min_stop_pct"": 0.0052946773894577935, ""max_hold"": 288, ""cooldown"": 16, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 14.791407608110013, ""adx_range_max"": 13.763625542195616, ""rsi_long_min"": 47.9429548332392, ""rsi_long_max"": 64.9047155187119, ""volz_break"": 1.747622785072348, ""body_min"": 0.5704253273858209, ""close_loc_min"": 0.832759266350793, ""eff_min"": 0.20230911199076212, ""atr_rank_min"": 0.5068587541107517, ""squeeze_rank_max"": 0.2119492828808939, ""vwap_dev_entry"": 2.2715309994157433, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 2.2613242199404833, ""trail_lock"": 2.1706273835485757}"
120,-436.8329368367604,False,趋势回踩+压缩突破,双向,20.0,0.45,1.6366676806889104,19.0,0.3684210526315789,1.702886718595554,4.500734693750008,3.706733451263709,10.0,0.5,3.7735990998290587,10.0,0.4,0.82242769199215,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.644799425870386, ""min_stop_pct"": 0.003676336538705083, ""max_hold"": 288, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 26.995179068109586, ""adx_range_max"": 17.14055978294593, ""rsi_long_min"": 38.886299421032334, ""rsi_long_max"": 75.57710144205542, ""volz_break"": 1.1919460987076118, ""body_min"": 0.3442238794117142, ""close_loc_min"": 0.8555909854276338, ""eff_min"": 0.18042341809416043, ""atr_rank_min"": 0.4978918331260801, ""squeeze_rank_max"": 0.45078861932665476, ""vwap_dev_entry"": 1.1337835363200877, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 2.2017134297195504, ""trail_lock"": 2.0681266558236513}"
