channel_id,channel_label,family,profile,reward_risk_target,stop_atr_multiple,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,month,phase,is_baseline
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-18T09:00:00+00:00,2025-06-18T09:00:00+00:00,2025-06-18T17:40:00+00:00,-1,104905.0,105570.57127578172,103573.85744843655,103574.05744843655,665.5712757817247,1.9996995062628502,0.15661662772598953,1.8430828785368607,True,TARGET,104,554.6427298181039,27.73750305885813,45.24676980903698,19.60525688513688,24.12187067608595,0.8706637727798477,-0.08778048602847333,0.5758405617774662,0.636628405002583,4.537154937242738,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-18T19:00:00+00:00,2025-06-18T19:00:00+00:00,2025-06-18T19:15:00+00:00,-1,103563.90000000001,104387.15345124513,101917.39309750978,104387.35345124513,823.2534512451199,-1.0002429385503318,0.12629844013209526,-1.126541378682427,False,STOP,3,686.0445427042666,23.70146409654231,33.71186988466229,16.697969148202688,25.36070205476774,0.800215028408695,-0.28747062366517456,2.1903877370850773,0.9572070163545464,2.8598726144896394,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-21T14:00:00+00:00,2025-06-21T14:00:00+00:00,2025-06-21T19:00:00+00:00,-1,103528.3,103967.17968519461,102650.54062961078,102650.74062961078,438.87968519461157,1.999544294241116,0.23489244043978158,1.7646518538013343,True,TARGET,60,365.73307099550965,21.573358113207608,43.81994482051784,18.4708787956716,25.72314488388521,1.0003425536973762,-0.021314876980303734,1.2570707562608785,0.8653680893726748,4.60800549267445,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-22T02:00:00+00:00,2025-06-22T02:00:00+00:00,2025-06-22T13:35:00+00:00,-1,102359.8,103168.49806088471,100742.4038782306,100742.6038782306,808.6980608847034,1.9997526889086592,0.12557369289103998,1.8741789960176192,True,TARGET,139,673.9150507372528,35.6293671319201,42.35131668797189,15.866767949494127,29.452264572427524,0.9599740141872538,-0.22331196906410378,1.253549630050199,0.7831527347781134,4.675218332864348,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-22T14:00:00+00:00,2025-06-22T14:00:00+00:00,2025-06-22T14:45:00+00:00,-1,100809.7,101645.83650035993,99137.42699928014,99137.62699928014,836.13650035993,1.9997608046055688,0.11956619936649651,1.8801946052390723,True,TARGET,9,696.7804169666083,34.94449478669709,32.15786772607878,10.809323929199785,41.768834760717134,0.8530496490143586,-0.23312050093338374,5.3676077947387455,0.7677084969373311,3.962654421345951,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-23T17:00:00+00:00,2025-06-23T17:00:00+00:00,2025-06-23T17:30:00+00:00,-1,100642.8,101639.8701280144,98648.6597439712,101640.0701280144,997.070128014401,-1.0002005876962665,0.10143863728564777,-1.1016392249819142,False,STOP,6,830.8917733453342,19.481927174397057,42.859993722673835,18.697470754704195,29.139655084671098,0.4523877082711744,-0.06574305330692738,4.230660833951477,0.4125502815768365,5.393121154585769,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-26T00:00:00+00:00,2025-06-26T00:00:00+00:00,2025-06-26T15:35:00+00:00,1,107280.3,106646.4124311384,108548.07513772321,106646.2124311384,633.8875688616046,-1.0003155133651882,0.16874168459820715,-1.1690571979633955,False,STOP,187,528.2396407180038,44.84121320297457,58.61649268730427,22.859611188174433,11.986467538178427,2.0086690408977095,0.1905601094272045,0.43815041768802687,0.8284518828451773,4.063496630208203,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-26T20:00:00+00:00,2025-06-26T20:00:00+00:00,2025-06-26T21:35:00+00:00,1,107476.2,106888.13962095947,108652.32075808106,106887.93962095947,588.0603790405282,-1.0003401011309834,0.1822637158200602,-1.1826038169510436,False,STOP,19,490.0503158671069,25.041539307770186,55.311146515523475,19.322544260150988,14.931557066725974,1.118584161471026,0.012913843283087435,0.6208405768713445,0.5719424460431839,3.570857814679047,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-27T04:00:00+00:00,2025-06-27T04:00:00+00:00,2025-06-27T07:55:00+00:00,1,107428.3,106843.95554970915,108596.98890058172,106843.75554970915,584.3444502908582,-1.0003422638820179,0.18334396385817903,-1.183686227740197,False,STOP,47,486.95370857571515,18.797896920728064,54.490743141708315,17.911543449324334,20.705252581310273,0.7054926594975194,0.03161645673621428,0.567171197803785,0.9001158077591181,3.67550337635782,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-27T17:00:00+00:00,2025-06-27T17:00:00+00:00,2025-06-27T17:45:00+00:00,1,107418.9,106797.27576771915,108662.14846456167,106797.07576771916,621.6242322808422,-1.0003217377792053,0.1723034307894701,-1.1726251685686755,False,STOP,9,518.0201935673686,21.160613975136634,56.07251364986852,16.915005286663067,18.339320434539612,0.26539595001856636,0.02651615305970273,1.7853876281874679,0.6221003134796375,3.2010335129615908,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-28T02:00:00+00:00,2025-06-28T02:00:00+00:00,2025-06-29T02:00:00+00:00,1,107022.4,106482.72107498739,108101.75785002521,107269.2,539.6789250126059,0.4573089453034286,0.1985361944558003,0.2587727508476283,True,TIME_EXIT,288,449.73243751050495,19.636972687076884,50.263393944468135,13.204496575419656,19.82085896065563,0.1586171816825569,0.014737622936906164,0.3922151436809372,0.8001882057716546,3.052703975723178,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-29T23:00:00+00:00,2025-06-29T23:00:00+00:00,2025-06-30T06:50:00+00:00,1,108041.7,107650.7218404865,108823.65631902701,107650.5218404865,390.97815951350475,-1.000511537524859,0.2758366632408227,-1.2763482007656817,False,STOP,94,325.8151329279206,20.65030342767518,60.56262706171166,32.323696304087946,14.980101997836941,0.5517683458146031,0.03754093692204187,2.3602390465132435,0.7462131644175108,4.255173746968667,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-06-30T22:00:00+00:00,2025-06-30T22:00:00+00:00,2025-07-01T14:45:00+00:00,-1,107065.90000000001,107610.000865819,105977.69826836202,105977.89826836201,544.1008658189974,1.9996324210958616,0.19577601475388387,1.8038564063419777,True,TARGET,201,453.4173881824978,22.255090450226916,42.200457042355815,12.614858378170991,28.31454735233347,0.05033553299422948,-0.08973931848291382,0.5757315077129075,0.7031112415614842,4.49673976592041,2025-06,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-01T15:00:00+00:00,2025-07-01T15:00:00+00:00,2025-07-02T05:20:00+00:00,-1,105862.3,106430.10556522726,104726.68886954548,106430.30556522726,567.8055652272625,-1.00035223325068,0.1869412863893451,-1.1872935196400252,False,STOP,172,473.17130435605213,26.605445310551318,33.839628607742256,10.857258584259668,24.12913783072268,0.7116952140615597,-0.37096948693598525,7.101954942103639,0.8536601656425286,3.2265270229726046,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-03T14:00:00+00:00,2025-07-03T14:00:00+00:00,2025-07-03T14:55:00+00:00,1,110220.5,109530.00596594509,111601.4880681098,109529.8059659451,690.4940340549025,-1.0002896476872183,0.1591254197197541,-1.1594150674069723,False,STOP,11,575.4116950457521,36.23480456256215,65.44930639090124,28.89275553787947,16.748246055656526,1.407618550047799,0.31813665862263846,3.642870742190826,0.8132568514977722,3.1012577870147577,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-03T17:00:00+00:00,2025-07-03T17:00:00+00:00,2025-07-04T08:20:00+00:00,1,109236.9,108496.54460903112,110717.61078193776,108496.34460903112,740.3553909688842,-1.000270140533088,0.1470464369308429,-1.147316577463931,False,STOP,184,616.9628258074035,31.939005114124896,52.90826294534296,21.575188579970597,18.32348423041489,1.207227023635556,0.07873721988934144,1.2752502554153993,0.4015432556759284,3.2471972640785864,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-05T00:00:00+00:00,2025-07-05T00:00:00+00:00,2025-07-06T00:00:00+00:00,-1,107935.1,108412.142042925,106981.01591415002,108153.59999999999,477.0420429249927,-0.4580309078425214,0.22648810854809345,-0.6845190163906149,False,TIME_EXIT,288,397.5350357708273,30.835554508486034,43.0465339393251,18.175682692694433,27.402322207515276,0.620199827335917,-0.17284314228314993,0.30363386195513237,0.8375877472878267,5.3834248743643816,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-06T20:00:00+00:00,2025-07-06T20:00:00+00:00,2025-07-06T21:30:00+00:00,1,108494.0,108135.73868848725,109210.5226230255,109210.32262302551,358.2613115127525,1.9994417482614826,0.3038345414744514,1.6956072067870311,True,TARGET,18,298.5510929272938,22.285211080513577,55.37928773694909,21.958207712967923,16.99322268588826,0.3112762409409728,0.25782958914558607,0.8116792222942674,0.7367955149011548,4.473941082926449,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-07T02:00:00+00:00,2025-07-07T02:00:00+00:00,2025-07-07T11:25:00+00:00,1,108966.3,108525.6498820058,109847.6002359884,108525.4498820058,440.65011799419705,-1.000453874835911,0.24678508072573574,-1.2472389555616468,False,STOP,113,367.2084316618309,26.436987934569537,59.98477971574779,27.15454631333148,18.22592276642793,0.5984778297102579,0.3031335910215872,0.9345208689922845,0.8034627983153927,5.286643313756429,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-08T02:00:00+00:00,2025-07-08T02:00:00+00:00,2025-07-08T05:50:00+00:00,-1,107649.90000000001,108132.90143933341,106683.89712133321,108133.1014393334,483.00143933339683,-1.0004140774410009,0.22337718261993308,-1.223791260060934,False,STOP,46,402.5011994444974,27.364458160386476,37.33538815951805,14.678769505168017,30.049365117750785,0.34059446179109043,-0.18136217580989292,0.9040850388611668,0.9537889804491753,4.2335277568159695,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-10T15:00:00+00:00,2025-07-10T15:00:00+00:00,2025-07-10T16:25:00+00:00,1,111195.3,110672.14259571307,112241.61480857388,112241.41480857389,523.1574042869366,1.999617705879049,0.21354635619954387,1.786071349679505,True,TARGET,17,435.9645035724472,36.4984384750559,61.52495080553802,26.666748618667114,17.107230027001457,1.715125832810322,0.14087887611637892,1.5572284963207292,0.8873036460585131,6.772110976483177,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-11T17:00:00+00:00,2025-07-11T17:00:00+00:00,2025-07-12T17:00:00+00:00,1,117403.2,116439.30969256871,119330.98061486258,117160.40000000001,963.89030743129,-0.25189588289048764,0.12167546358314255,-0.3735713464736302,False,TIME_EXIT,288,803.2419228594084,58.80427704857925,63.13374049165573,28.523610377834,14.886464243981465,2.9519515160108325,0.3029343229886561,0.909692936794883,0.939613240004752,7.064372312391369,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-14T00:00:00+00:00,2025-07-14T00:00:00+00:00,2025-07-14T03:45:00+00:00,1,119038.5,118419.63418557307,120276.23162885386,120276.03162885386,618.865814426927,1.9996768281664103,0.19334928998337092,1.8063275381830395,True,TARGET,45,515.7215120224392,34.342141101537315,64.49271215988921,28.900624110325126,13.04667139460242,1.432562542525721,0.20503548121948825,1.0201658390580797,0.848229141906349,4.067505332041929,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-15T15:00:00+00:00,2025-07-15T15:00:00+00:00,2025-07-15T16:15:00+00:00,-1,115979.40000000001,117157.8715424295,113622.45691514104,117158.07154242949,1178.471542429485,-1.00016971135305,0.09891518935697147,-1.0990849007100216,False,STOP,15,982.0596186912375,34.35263301044321,31.110756836948326,16.43182826908744,31.080836613439146,0.6533712169743477,-0.3049428055594739,3.010360185827121,0.8908043895548872,4.279780901287049,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-16T15:00:00+00:00,2025-07-16T15:00:00+00:00,2025-07-17T01:35:00+00:00,1,119020.09999999999,118183.3309528538,120693.63809429237,118183.1309528538,836.7690471461907,-1.0002390145771833,0.1417375748791365,-1.1419765894563199,False,STOP,127,697.3075392884923,18.515613187976708,59.79049480971226,26.136304668531334,17.123417172816374,0.03516376998462678,0.26284396276588623,1.8625963661130616,0.8042830540037271,4.660640846241352,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-19T07:00:00+00:00,2025-07-19T07:00:00+00:00,2025-07-20T07:00:00+00:00,-1,118136.7,118820.35783072445,116769.3843385511,117797.4,683.6578307244524,0.49630090485536676,0.1725527664548122,0.32374813840055455,True,TIME_EXIT,288,569.7148589370437,18.476865759499915,47.44714934934488,14.4045307760855,19.031422405457374,0.5169778231953961,-0.02613117910679552,0.22187387513416143,0.5121834687052563,4.793450543128254,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-20T12:00:00+00:00,2025-07-20T12:00:00+00:00,2025-07-20T13:55:00+00:00,-1,117869.0,118274.14852587896,117058.70294824209,118274.34852587896,405.14852587895615,-1.0004936461253777,0.2914281225799525,-1.2919217687053302,False,STOP,23,337.6237715657968,21.431949884266228,46.94219553750784,16.211356086862725,17.730903589978958,0.5159835117166457,-0.04964265570386229,1.2367305032421918,0.751548269581067,3.0083782172372007,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-22T03:00:00+00:00,2025-07-22T03:00:00+00:00,2025-07-22T07:05:00+00:00,-1,116979.8,117915.49900244531,115108.40199510937,117915.69900244531,935.6990024453181,-1.0002137439491416,0.12551872898687444,-1.125732472936016,False,STOP,49,779.7491687044318,22.763569646814652,41.299955147993444,10.5413248760929,26.38991189011971,0.3564357704908594,-0.16867338889095865,0.7316148622623899,0.9240301100173645,4.944667022096554,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-22T15:00:00+00:00,2025-07-22T15:00:00+00:00,2025-07-23T09:30:00+00:00,1,119044.09999999999,118032.99113892858,121066.31772214282,118032.79113892859,1011.1088610714132,-1.000197802637966,0.11723608617558351,-1.1174338888135495,False,STOP,222,842.5907175595111,20.138037859141647,58.58084441061503,17.168180250096547,25.28710247034437,0.14323896069922493,0.2731885967649519,2.5108633392469266,0.9560846893258815,4.411750476870705,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-23T17:00:00+00:00,2025-07-23T17:00:00+00:00,2025-07-23T22:30:00+00:00,-1,117671.1,118504.24439654023,116004.81120691955,118504.44439654023,833.1443965402303,-1.0002400544261305,0.14173746194375078,-1.1419775163698813,False,STOP,66,694.2869971168586,22.900907083911132,42.947354944522374,13.680322402245832,23.7386586334197,0.04511566435640797,-0.14440428913134265,1.3887578061637802,0.833931516150938,4.328325335890172,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-27T01:00:00+00:00,2025-07-27T01:00:00+00:00,2025-07-27T16:05:00+00:00,1,117927.4,117541.75480111167,118698.69039777665,118698.49039777665,385.6451988883243,1.9994813885909442,0.30679221610937146,1.6926891724815727,True,TARGET,181,321.37099907360357,23.441092396437654,55.619402240530235,24.890814162684993,16.29748109450471,0.6952221362336697,0.1369716279967751,0.6534259312923926,0.8826815642457874,3.1490084759272934,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-28T09:00:00+00:00,2025-07-28T09:00:00+00:00,2025-07-28T11:30:00+00:00,1,119053.7,118547.14332874595,120066.81334250809,118546.94332874595,506.55667125404386,-1.0003948225565837,0.2345252336135818,-1.2349200561701656,False,STOP,30,422.1305593783699,41.06772357435143,53.37813691762506,24.880333096657793,18.262647145898214,1.1584980390090243,0.08879655500252152,0.8655407712067013,0.8913857677902678,4.647851136125383,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-29T01:00:00+00:00,2025-07-29T01:00:00+00:00,2025-07-29T03:50:00+00:00,-1,117944.7,118565.2879677174,116703.52406456516,118565.4879677174,620.5879677174145,-1.000322275020457,0.19055331417206323,-1.1908755891925202,False,STOP,34,517.1566397645121,25.60574705869477,41.91876485180485,13.621788570976827,23.268431792236363,0.14128784622508478,-0.21840443249231484,1.2223478895620152,0.5232483394043252,4.4551298829869594,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-30T01:00:00+00:00,2025-07-30T01:00:00+00:00,2025-07-30T07:10:00+00:00,-1,117699.7,118327.35689985385,116444.3862002923,118327.55689985385,627.6568998538511,-1.000318645425629,0.18802251433451336,-1.1883411597601423,False,STOP,74,523.0474165448759,20.431256981256077,44.06709340951666,16.7075797032995,25.5394595638833,0.40924376313887206,-0.09911822754371775,0.5532305287036885,0.5460693153001064,4.465560723784975,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-07-30T12:00:00+00:00,2025-07-30T12:00:00+00:00,2025-07-30T14:45:00+00:00,-1,117526.40000000001,118123.7266436113,116331.74671277743,118123.9266436113,597.3266436112913,-1.0003348251783757,0.19725415663608012,-1.1975889818144558,False,STOP,33,497.77220300940945,18.674640264763276,40.95593359438548,13.219804198121045,26.596638094545007,0.2502970334383994,-0.08420972897585248,1.766436893293472,0.7261502620850422,3.0702799207353757,2025-07,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-01T14:00:00+00:00,2025-08-01T14:00:00+00:00,2025-08-01T14:15:00+00:00,-1,114304.5,115229.4513285521,112454.59734289581,115229.65132855209,924.951328552093,-1.0002162275936317,0.12407904299562549,-1.1242952705892573,False,STOP,3,770.7927737934108,37.554662549370946,33.590240567355565,14.208788768591152,31.947552797992238,1.273574126014673,-0.28192020738577594,1.879999142259326,0.8998910081743885,5.79429407208874,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-01T17:00:00+00:00,2025-08-01T17:00:00+00:00,2025-08-01T22:45:00+00:00,-1,114962.0,115997.23655569568,112891.52688860864,112891.72688860864,1035.236555695681,1.999806807440386,0.11004911178754236,1.8897576956528437,True,TARGET,69,862.697129746401,38.217766616958166,42.25000536492579,10.65622573717935,24.638096114825885,1.0794809450950686,-0.12177882922005405,0.9448290469275814,0.782559711581795,3.5431901818179767,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-04T21:00:00+00:00,2025-08-04T21:00:00+00:00,2025-08-05T04:05:00+00:00,1,114755.09999999999,114207.02946451963,115851.24107096074,114206.82946451963,548.0705354803689,-1.0003649165336317,0.20887998409168332,-1.209244900625315,False,STOP,85,456.7254462336408,24.50162639766548,54.92139191146266,25.60864286668854,15.031492256875705,0.5335834584446989,0.1280524364429736,0.9197011585378295,0.3775421895283332,3.5737005972840734,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-05T11:00:00+00:00,2025-08-05T11:00:00+00:00,2025-08-05T12:40:00+00:00,1,114799.9,114266.11445396123,115867.47109207751,114265.91445396123,533.7855460387614,-1.000374682307315,0.21456726971521198,-1.2149419520225269,False,STOP,20,444.82128836563453,18.543844881922805,55.080859445355415,22.03270011480403,20.49471434156046,0.18753394074941976,0.03659842255725687,1.1798902673612628,0.5114822546972917,4.57711906613257,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-05T15:00:00+00:00,2025-08-05T15:00:00+00:00,2025-08-05T19:05:00+00:00,-1,112975.40000000001,113703.61390307198,111518.97219385605,113703.81390307198,728.2139030719769,-1.0002746445778452,0.15564054252934728,-1.1559151871071924,False,STOP,49,606.8449192266474,22.087396231818463,33.989483934992535,12.007064215718787,38.77418401759306,0.07316093279227066,-0.3669269720382323,5.994180753120914,0.7765274225632216,3.1176004611046237,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-06T02:00:00+00:00,2025-08-06T02:00:00+00:00,2025-08-06T14:05:00+00:00,-1,113777.0,114402.86979945109,112525.26040109781,114403.06979945108,625.8697994510939,-1.0003195552815718,0.18229036614290361,-1.1826099214244754,False,STOP,145,521.5581662092449,26.43171003687258,46.88715600967983,15.358414489842733,27.300422268028324,0.4194669884357396,-0.006215225119120455,0.5293840177848954,0.323873121869772,4.744628998881817,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-08T07:00:00+00:00,2025-08-08T07:00:00+00:00,2025-08-08T15:35:00+00:00,1,116686.3,116138.12688713183,117782.64622573635,116137.92688713183,548.1731128681736,-1.0003648482482994,0.21236377835912043,-1.2127286266074198,False,STOP,103,456.8109273901446,22.010380201025388,55.78410399106755,21.552048999082597,19.695001210183015,1.6326811037085656,0.06648721906930108,0.5540697164925497,0.9252487227749696,5.698199942088683,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-09T15:00:00+00:00,2025-08-09T15:00:00+00:00,2025-08-09T19:55:00+00:00,1,116915.09999999999,116472.17609084326,117800.94781831346,116471.97609084327,442.9239091567329,-1.0004515448271323,0.26346181733018276,-1.263913362157315,False,STOP,59,369.10325763061076,26.480216066495238,53.43417300029843,29.215137230706368,18.145385556766005,0.9412199139488115,0.1202266328384616,0.8893215817204155,0.8385335413416727,4.488445890818934,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-10T03:00:00+00:00,2025-08-10T03:00:00+00:00,2025-08-10T03:25:00+00:00,1,117273.8,116847.17279883575,118127.05440232852,118126.85440232852,426.6272011642578,1.9995312066378994,0.2758856605485122,1.7236455460893871,True,TARGET,5,355.5226676368815,27.09037928589531,61.149976228575724,31.965714314059156,11.806225478448962,0.4784455671308831,0.13206694890909676,2.3402386670024136,0.988888888888885,4.378623760749782,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-10T22:00:00+00:00,2025-08-10T22:00:00+00:00,2025-08-11T01:45:00+00:00,1,118678.2,118127.1586130043,119780.28277399139,119780.0827739914,551.0413869956976,1.999637050855494,0.21637057433569254,1.7832664765198014,True,TARGET,45,459.201155829748,32.02622954498065,61.64982583508762,22.436846245037525,16.49486240782767,1.4296293474181447,0.253610914790862,0.5720450233138827,1.0,5.64262517004786,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-12T14:00:00+00:00,2025-08-12T14:00:00+00:00,2025-08-12T15:20:00+00:00,-1,118806.40000000001,119553.32075175799,117312.55849648404,119553.52075175798,746.9207517579846,-1.0002677660240658,0.15956172069844352,-1.1598294867225092,False,STOP,16,622.4339597983205,24.59569080839411,46.306302247272654,20.211113171972244,18.665565458215806,0.04235741281651343,-0.07768830852425918,3.1231735582890123,0.7784793241440588,3.32388676329671,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-13T03:00:00+00:00,2025-08-13T03:00:00+00:00,2025-08-13T13:50:00+00:00,1,119500.3,118770.86485273877,120959.17029452245,120958.97029452246,729.4351472612286,1.9997258152410742,0.16482566763979095,1.8349001476012832,True,TARGET,130,607.8626227176906,19.367087930986656,50.707261314104805,18.008366983400975,19.581548079529863,0.35134816052579443,0.017610118144040645,0.8033994168287151,0.7106728887550862,3.480556166689313,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-15T05:00:00+00:00,2025-08-15T05:00:00+00:00,2025-08-15T15:10:00+00:00,-1,118781.6,119673.32372818099,116998.15254363805,116998.35254363804,891.723728180982,1.9997757152875024,0.13220459717080937,1.867571118116693,True,TARGET,122,743.103106817485,40.16732762346147,43.2112717441074,15.122621035802046,25.53888885223827,0.9811905569378558,-0.10252623643710394,0.3207772772347174,0.8580750407830159,6.790443955497225,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-16T06:00:00+00:00,2025-08-16T06:00:00+00:00,2025-08-17T06:00:00+00:00,-1,117550.2,118200.40519660024,116249.78960679952,117945.7,650.2051966002422,-0.6082695156359393,0.18109352342256588,-0.7893630390585052,False,TIME_EXIT,288,541.8376638335352,34.8234013825701,44.59844084676986,13.971649572678349,21.741300600311426,1.373167217197313,-0.10354121857016188,0.3338917067013672,0.776713124274113,4.30479487804044,2025-08,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-08-17T19:00:00+00:00,2025-08-17T19:00:00+00:00,2025-08-17T22:40:00+00:00,-1,117500.90000000001,117913.45007870447,116675.79984259108,117913.65007870446,412.55007870446394,-1.0004847896299514,0.28531633155661934,-1.2858011211865708,False,STOP,44,343.79173225371994,20.370658399515296,41.85093704101647,15.735164004613571,25.939552726681406,0.1883955015737457,-0.2127140321910119,1.516302386613975,0.614701009188123,4.178110946949486,2025-08,development,True
