expert_id,expert,policy_key,tier,rating_source,month,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,sample_state,effective_win_rate,month_validation_passed
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,6,1,0.16666666666666666,1.6971255873033468,0.4020321178670262,4.221368174033992,0.8442736348067984,-0.313035002031784,1.8063230577248635,-0.05217250033863067,VALID_MONTH_SAMPLE,0.16666666666666666,True
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,1,0,0.0,0.0,1.3043699315826711,0.0,0.0,-1.3043699315826711,1.3043699315826711,-1.3043699315826711,INSUFFICIENT_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
18,扫低后站回VWAP多头,8faa2dfdd58009bb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
19,扫高后跌破VWAP空头,98c02f47708ca242,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
20,BTC弱于ETH背离修复多头,afac444025613291,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,1,1,1.0,1.890496985958381,0.0,999.0,999.0,1.890496985958381,0.0,1.890496985958381,INSUFFICIENT_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,4,2,0.5,1.8579975639515593,0.6775352027780129,2.742289339850452,2.742289339850452,2.360924722347093,1.3550704055560256,0.5902311805867733,LOW_CONFIDENCE_OBSERVATION,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,5,2,0.4,1.8573518237871882,0.8680187327648857,2.1397600693143985,1.4265067128762656,1.1106474492797194,2.604056198294657,0.22212948985594388,VALID_MONTH_SAMPLE,0.4,True
21,BTC强于ETH背离修复空头,fca571982b7c88a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,1,1,1.0,1.4955536389470225,0.0,999.0,999.0,1.4955536389470225,0.0,1.4955536389470225,INSUFFICIENT_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
22,压缩后首次放量突破多头,637dd7099e42148f,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,2,0,0.0,0.0,0.44920212209884924,0.0,0.0,-0.8984042441976985,0.8984042441976985,-0.44920212209884924,INSUFFICIENT_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,5,0,0.0,0.0,0.5081322025746299,0.0,0.0,-2.5406610128731493,2.5406610128731493,-0.5081322025746299,VALID_MONTH_SAMPLE,0.0,True
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
23,压缩后首次放量突破空头,59bcc3e64f2c7f94,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,1,0,0.0,0.0,1.3031140960605154,0.0,0.0,-1.3031140960605154,1.3031140960605154,-1.3031140960605154,INSUFFICIENT_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
24,向下假突破回区间多头,d5f361a753574b48,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
25,向上假突破回区间空头,5f2fe4ee3fec03dd,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
26,资金费率极端回归多头,fcc89570f6af5d59,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
