channel_id,channel_label,phase,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,validation,3,1,2,0.3333333333333333,2.240169625334335,1.0994162655436595,2.0375991292311606,1.0187995646155803,0.041337094247015926,1.1080412615724222,0.013779031415671975,-1.0907912695148967
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,development,4,3,1,0.75,2.382629009766586,1.1229131643302268,2.121828370573721,6.365485111721163,6.024973864969532,1.1229131643302268,1.506243466242383,2.3767148207365127
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,validation,3,1,2,0.3333333333333333,2.240169625334335,1.0994162655436595,2.0375991292311606,1.0187995646155803,0.041337094247015926,1.1080412615724222,0.013779031415671975,-1.0907912695148967
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,development,4,3,1,0.75,2.382629009766586,1.1229131643302268,2.121828370573721,6.365485111721163,6.024973864969532,1.1229131643302268,1.506243466242383,2.3767148207365127
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,validation,3,1,2,0.3333333333333333,2.240169625334335,1.0994162655436595,2.0375991292311606,1.0187995646155803,0.041337094247015926,1.1080412615724222,0.013779031415671975,-1.0907912695148967
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,development,4,3,1,0.75,2.382629009766586,1.1229131643302268,2.121828370573721,6.365485111721163,6.024973864969532,1.1229131643302268,1.506243466242383,2.3767148207365127
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,validation,4,2,2,0.5,2.3162742569253574,1.0994162655436595,2.1068218922338424,2.1068218922338424,2.4337159827633963,1.1080412615724224,0.6084289956908491,0.5746891779097191
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_split_portfolio_frozen,多空分离组合·冻结基线,development,16,9,7,0.5625,2.1112673679008185,1.1233393071491207,1.8794565047838683,2.416444077579259,11.13803116106352,4.438482015769575,0.69612694756647,1.2282721900373614
60m_split_portfolio_frozen,多空分离组合·冻结基线,validation,10,4,6,0.4,2.2760796426560748,1.1319943803510233,2.0106810441499534,1.340454029433302,2.31235228851816,3.4131391565114444,0.23123522885181602,-1.097628226561794
60m_split_portfolio_frozen,多空分离组合·冻结基线,historical_test,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
60m_split_portfolio_long_extension,多空分离组合·仅优化多头延伸保护,development,14,8,6,0.5714285714285714,2.0859527343064572,1.1132552633262351,1.8737416323314313,2.4983221764419086,10.00809029449425,4.438482015769575,0.714863592463875,1.2282721900373614
60m_split_portfolio_long_extension,多空分离组合·仅优化多头延伸保护,validation,8,2,6,0.25,2.2511088310323673,1.1319943803510233,1.9886219137716166,0.6628739712572056,-2.2897486200414043,4.503930426026342,-0.28621857750517554,-1.1062532225905568
60m_split_portfolio_long_extension,多空分离组合·仅优化多头延伸保护,historical_test,5,3,2,0.6,1.8800310202923713,1.098639815070535,1.711235105903812,2.566852658855718,3.4428134307360443,1.1005220953443313,0.6885626861472088,1.2448320277977196
60m_split_portfolio_long_extension_adx,多空分离组合·仅优化多头延伸+ADX,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_long_extension_adx,多空分离组合·仅优化多头延伸+ADX,validation,6,2,4,0.3333333333333333,2.2511088310323673,1.1208230773008463,2.0084426138454097,1.0042213069227048,0.01892535286134911,2.288035856079797,0.003154225476891518,-1.097628226561794
60m_split_portfolio_long_extension_adx,多空分离组合·仅优化多头延伸+ADX,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_short_age,多空分离组合·仅放宽空头趋势年龄,development,16,9,7,0.5625,2.1112673679008185,1.1233393071491207,1.8794565047838683,2.416444077579259,11.13803116106352,4.438482015769575,0.69612694756647,1.2282721900373614
60m_split_portfolio_short_age,多空分离组合·仅放宽空头趋势年龄,validation,10,4,6,0.4,2.2760796426560748,1.1319943803510233,2.0106810441499534,1.340454029433302,2.31235228851816,3.4131391565114444,0.23123522885181602,-1.097628226561794
60m_split_portfolio_short_age,多空分离组合·仅放宽空头趋势年龄,historical_test,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
60m_split_portfolio_short_slope,多空分离组合·仅放宽空头EMA50斜率,development,16,9,7,0.5625,2.1112673679008185,1.1233393071491207,1.8794565047838683,2.416444077579259,11.13803116106352,4.438482015769575,0.69612694756647,1.2282721900373614
60m_split_portfolio_short_slope,多空分离组合·仅放宽空头EMA50斜率,validation,10,4,6,0.4,2.2760796426560748,1.1319943803510233,2.0106810441499534,1.340454029433302,2.31235228851816,3.4131391565114444,0.23123522885181602,-1.097628226561794
60m_split_portfolio_short_slope,多空分离组合·仅放宽空头EMA50斜率,historical_test,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
60m_split_portfolio_short_adx,多空分离组合·仅放宽空头ADX衰减,development,16,9,7,0.5625,2.1112673679008185,1.1233393071491207,1.8794565047838683,2.416444077579259,11.13803116106352,4.438482015769575,0.69612694756647,1.2282721900373614
60m_split_portfolio_short_adx,多空分离组合·仅放宽空头ADX衰减,validation,11,5,6,0.45454545454545453,2.2993394918281362,1.1319943803510233,2.0312287160958586,1.6926905967465489,4.704731177034541,3.4131391565114444,0.4277028342758673,-1.0907912695148967
60m_split_portfolio_short_adx,多空分离组合·仅放宽空头ADX衰减,historical_test,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
